0.5	1.553
0.01	15.53
0.01	155.3
0.5	7.765
0.1	15.53
0.1	155.3
0.5	7.765
1	0.01553
1	0.1553
0.1	1.553
0.5	15.53
100	0.1553
1	1.553
1	15.53
1	0.1553
10	0.01553
10	0.1553
10	1.553
10	15.53
5	0.01553
0.5	0.1553
0.05	0.7765
0.01	7.765
100	1.553
100	15.53
50	77.65
10	155.3
150	7.765
200	7.765
300	1.553
400	0.7765
50	0.1553
50	0.07765
50	0.01553
0.5	0.07765
0.25	0.1553
0.25	0.7765
0.25	1.553
