0.01	1.562
0.01	7.81
0.01	0.1562
0.001	0.1562
0.001	1.562
0.1	0.1562
0.1	0.01562
1	0.1562
1	0.01562
10	0.1562
10	0.01562
100	0.01562
0.005	0.1562
0.005	1.562
0.025	0.1562
0.1	0.781
0.05	0.1562
0.05	0.781
0.005	1.562
0.002	7.81
0.001	7.81
0.025	0.781
0.5	0.01562
0.5	0.1562
0.01	1.562
0.01	7.81
0.005	1.562
0.001	156.2
0.25	0.1562
0.25	0.781
0.0175	0.781
0.0175	1.562
180	1.562
300	0.1562
100	0.1562
50	0.1562
5	0.1562
0.001	15.62
0.005	156.2
