# Filename: BNI1-640nm_416_ctrl_005.tif
# Puncta radius (pixels): (1.3888888888888888, 1.3888888888888888)
# Puncta radius (nm): (150, 150)
# Cluster radius (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108)
Y     X     NUM_PUNCTA    CLUSTER_ID
1312  1389  2             0
1314  918   2             1
21    1455  2             2
298   793   6             3
330   1241  2             4
335   1422  3             5
371   170   2             6
421   1351  12            7
420   1347  2             8
438   303   2             9
446   1187  2             10
445   1191  2             11
449   1151  5             12
474   499   2             13
518   555   2             14
517   552   3             15
535   642   2             16
596   1074  3             17
677   2033  2             18
682   2033  2             19
677   2037  2             20
682   936   2             21
735   1884  2             22
743   1859  4             23
766   519   3             24
790   784   2             25
798   991   3             26
802   868   2             27
821   850   3             28
833   935   2             29
838   1001  3             30
849   866   2             31
859   1154  7             32
869   965   2             33
885   639   2             34
893   970   3             35
888   970   5             36
908   1696  2             37
910   1076  2             38
915   945   2             39
920   937   2             40
922   1169  2             41
942   1063  3             42
945   1046  3             43
981   934   2             44
1008  2000  2             45
1021  635   3             46
1027  994   2             47
1034  1997  2             48
1037  1093  5             49
1079  959   4             50
1075  960   4             51
1079  604   2             52
1083  536   3             53
1095  637   2             54
1104  647   5             55
1132  1003  3             56
1141  1845  2             57
1149  7     5             58
1146  6     2             59
1150  845   2             60
1157  813   2             61
1163  1854  6             62
1159  1859  3             63
1165  1216  2             64
1169  966   2             65
1172  770   3             66
1176  802   4             67
1188  740   2             68
1198  1133  2             69
1204  1047  3             70
1209  973   7             71
1213  989   4             72
1218  378   10            73
1236  1263  2             74
1236  1267  2             75
1242  931   2             76
1244  706   3             77
1244  710   3             78
1243  754   2             79
1252  810   2             80
1253  1045  2             81
1257  1547  2             82
1259  790   5             83
1262  955   2             84
1267  764   3             85
1267  1611  3             86
1291  1646  5             87
1298  1102  2             88
1304  790   2             89
1307  806   2             90
1316  1503  2             91
1317  888   2             92
1320  717   3             93
1326  1579  2             94
1350  675   31            95
1362  699   3             96
1388  1444  3             97
1392  1630  2             98
1415  1677  3             99
1425  976   3             100
1460  1752  4             101
1471  1747  5             102
1514  1686  2             103
1510  1687  2             104
1511  452   2             105
1596  1711  2             106
1654  1075  2             107
1693  418   2             108
1720  529   2             109
1878  1826  2             110
