# Filename: BNI1-640nm_416_ctrl_007.tif
# Puncta radius (pixels): (1.3888888888888888, 1.3888888888888888)
# Puncta radius (nm): (150, 150)
# Cluster radius (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108)
Y     X     NUM_PUNCTA    CLUSTER_ID
483   1061  2             0
510   892   2             1
542   1219  2             2
635   716   6             3
666   1180  2             4
755   1331  2             5
764   763   2             6
819   344   2             7
842   704   2             8
1038  966   2             9
1064  957   2             10
1088  990   2             11
1129  1005  2             12
1290  444   2             13
1341  931   3             14
1386  923   3             15
1389  1149  2             16
1400  763   2             17
1456  864   3             18
1459  832   4             19
1566  1093  3             20
1600  1194  2             21
1685  792   2             22
1699  950   2             23
1844  1316  2             24
1904  794   2             25
1933  1432  8             26
1952  1733  2             27
