# Filename: Nuclei_ctrl_pfa_001.npz
# Voxel size (nm): (108, 108)
# Area quantity: voxels
# Num nuclei detected: 388
Y           X           AREA       MAJOR_AXIS_LENGTH    MINOR_AXIS_LENGTH
18.06316    1180.27368  95.00000   11.91951             10.19338
25.22680    218.32474   194.00000  19.89966             12.45563
66.05725    1450.91603  262.00000  19.99003             16.98283
82.96032    171.33333   126.00000  13.33199             12.13199
88.46483    1208.46483  327.00000  25.29129             16.83139
120.40541   1200.38739  222.00000  18.13501             15.65163
138.43051   1109.15593  295.00000  24.83018             15.19988
137.32308   1229.30385  260.00000  19.34052             17.15711
157.44578   112.83133   83.00000   12.57662             8.62198
173.96416   1124.76344  279.00000  20.49395             17.48363
177.76190   1537.07143  84.00000   11.07633             9.90154
186.98684   1225.50877  228.00000  18.53561             15.82378
187.68165   1516.07491  267.00000  20.64368             16.49945
206.35314   1180.22772  303.00000  25.12190             15.57328
208.57862   1471.20126  318.00000  25.77878             15.89084
208.98616   1218.79239  289.00000  23.88091             15.62976
216.75490   1119.05229  306.00000  21.20304             18.66355
215.90960   1137.66667  177.00000  15.66020             14.41562
230.92181   1483.27984  243.00000  20.34060             15.24733
259.50641   1507.71795  312.00000  23.03040             17.31219
263.26953   1183.05469  256.00000  20.80427             15.72925
266.52542   1483.33898  118.00000  14.29809             10.59679
272.20446   1148.57621  269.00000  24.31811             14.21037
276.37705   138.35656   244.00000  18.45845             16.98485
284.16170   1100.76170  235.00000  20.87902             14.41923
292.60204   1144.91837  196.00000  20.92396             12.47513
291.16571   1479.06286  175.00000  17.49211             13.03328
314.82918   1522.76868  281.00000  24.71150             14.54032
319.46154   1064.12238  286.00000  20.46471             18.18577
326.07715   1008.65282  337.00000  22.10832             19.48596
326.58228   105.62869   237.00000  18.17962             16.69273
331.93066   915.83942   274.00000  22.74805             15.56878
330.10938   1464.47917  192.00000  17.16099             14.32545
330.69965   1560.54417  283.00000  19.81981             18.21051
332.90728   1144.55629  302.00000  21.33206             18.27929
