# Filename: Nuclei_bidi_pfa_005.npz
# Voxel size (nm): (108, 108)
# Area quantity: voxels
# Num nuclei detected: 834
Y           X           AREA       MAJOR_AXIS_LENGTH    MINOR_AXIS_LENGTH
5.88489     765.31655   139.00000  14.90482             12.01568
12.49466    1069.01779  281.00000  21.10425             17.29789
21.30196    686.27059   255.00000  22.03612             14.96448
42.12766    615.14362   188.00000  18.66042             12.91074
49.52604    636.09896   192.00000  17.50988             14.18873
56.18431    1095.36078  255.00000  19.66647             16.69659
73.52074    656.29954   217.00000  19.88599             14.11045
70.34483    527.14943   87.00000   12.10537             9.70272
80.24186    359.06047   215.00000  18.65591             14.80869
82.58962    426.36792   212.00000  22.63303             12.07910
91.77931    1111.37241  145.00000  15.40045             12.00202
97.37008    593.99213   254.00000  19.67210             16.53002
96.69636    1014.95547  247.00000  18.49912             17.09181
98.47917    638.76042   96.00000   11.93533             10.30158
106.29181   1095.73310  281.00000  24.77194             14.72470
106.38095   339.81429   210.00000  18.18797             14.95008
112.63235   862.36765   204.00000  18.67079             13.95855
117.57789   636.06533   199.00000  21.62050             11.90527
122.46988   392.22892   83.00000   12.50518             8.64961
130.58642   1103.73457  162.00000  16.65722             12.44272
131.88344   1012.19632  163.00000  19.24180             11.88333
134.54378   611.52074   217.00000  17.39643             15.94806
138.06786   886.29643   280.00000  22.68495             15.78152
137.67593   629.03704   216.00000  18.77040             14.66311
141.07143   367.77922   308.00000  24.65574             16.03443
140.92891   333.12322   211.00000  19.79839             13.82229
139.98701   453.61039   77.00000   11.20786             9.03409
145.19780   591.65934   273.00000  21.71922             16.06550
150.49500   1098.04500  200.00000  17.11979             14.96395
156.31336   525.33641   217.00000  17.71351             15.70148
158.04721   493.91416   233.00000  17.94176             16.58790
161.83333   976.41667   300.00000  20.29407             18.85865
162.86411   356.82578   287.00000  22.67869             16.32991
162.25796   648.78344   314.00000  22.89240             17.79239
164.78037   465.49065   214.00000  21.00573             13.09224
170.70242   920.87197   289.00000  23.65953             15.67801
172.65179   943.85268   224.00000  19.97915             14.32443
171.53642   1000.00331  302.00000  25.54672             15.47758
175.56459   536.34450   209.00000  18.81305             14.15526
179.91931   580.98559   347.00000  24.38974             18.20999
179.30233   434.47287   129.00000  13.73138             11.94911
181.09137   411.20305   197.00000  17.60168             14.36178
187.44598   517.89751   361.00000  24.21710             19.24932
187.44670   613.20812   197.00000  17.25210             14.67766
193.12000   912.28500   200.00000  22.11511             12.00799
191.36596   994.91915   235.00000  20.46471             14.68374
191.77128   1101.66489  188.00000  16.97244             14.11896
200.00629   619.16352   159.00000  16.26850             12.57188
205.09962   655.25287   261.00000  21.82529             15.28352
206.48070   506.79298   285.00000  21.05790             17.27424
207.18142   1041.63717  226.00000  18.16395             15.90584
206.83486   1069.56422  218.00000  17.69731             15.80240
210.50183   593.84249   273.00000  20.10384             17.38075
211.33094   903.04317   139.00000  16.27826             10.88059
212.85714   349.68571   245.00000  19.89360             15.80451
215.47009   1000.42308  234.00000  18.96694             15.81979
220.31100   530.94737   209.00000  19.78088             13.70103
221.21341   475.67683   164.00000  16.96165             12.35453
221.87558   549.55300   217.00000  19.07326             14.58587
223.84615   515.43846   130.00000  13.82739             12.08919
227.46486   425.46486   185.00000  17.56101             13.48407
229.44397   1056.93534  232.00000  18.60189             16.08568
232.52439   394.03659   246.00000  21.30493             14.72415
233.42857   574.15510   245.00000  20.69082             15.16746
235.23887   464.88664   247.00000  19.69624             16.15488
235.60996   867.02905   241.00000  19.18776             16.14163
236.37282   961.73519   287.00000  23.49279             15.67097
236.24713   942.64943   174.00000  16.27416             13.68870
237.35075   1002.97015  134.00000  16.48396             10.51925
237.04575   1013.73856  153.00000  16.65799             11.92015
241.13492   541.42857   252.00000  19.42069             16.55928
241.40175   631.96070   229.00000  17.87298             16.39182
246.00000   565.10429   163.00000  16.07162             12.97786
250.45977   505.70115   261.00000  18.79232             17.75911
253.33186   376.80088   226.00000  17.91529             16.16426
260.03927   987.95166   331.00000  30.24050             14.55606
269.30195   954.22078   308.00000  29.88785             13.85678
268.84426   607.81148   244.00000  24.12728             12.96147
266.64767   520.25907   193.00000  16.26978             15.13209
277.98930   392.64706   187.00000  22.54449             10.98551
278.25862   431.33333   174.00000  18.50638             12.09728
289.29155   649.66213   367.00000  42.12126             12.77630
321.04348   621.77295   207.00000  16.91187             15.64995
329.27306   703.49446   271.00000  22.55135             15.43225
330.73358   380.72263   274.00000  24.73512             14.20794
328.91209   662.17949   273.00000  21.23298             16.59983
343.21304   419.81304   230.00000  20.51169             14.34369
338.91667   692.31818   132.00000  13.62837             12.37998
345.58564   46.78453    181.00000  16.90359             14.83667
346.33588   629.86260   262.00000  19.50821             17.31197
356.84979   717.56223   233.00000  19.49174             15.25833
359.64427   583.68775   253.00000  23.01813             14.04748
363.13527   110.89372   207.00000  18.19943             14.60256
382.88814   704.77288   295.00000  20.15843             18.85507
383.77253   590.39485   233.00000  20.76502             14.37086
386.66960   555.64317   227.00000  19.43567             14.92668
389.77228   1653.75743  202.00000  17.20131             14.96951
396.56184   1607.00707  283.00000  23.19624             15.77334
404.55462   1684.76050  238.00000  20.07994             15.16848
413.91406   1567.82812  256.00000  19.89166             16.42729
416.49160   1619.02941  238.00000  18.67523             16.29643
419.91195   60.76101    159.00000  15.97304             12.73732
440.18919   1692.94595  185.00000  16.63421             14.25794
446.84746   1680.23729  177.00000  15.54934             14.56317
456.14554   1543.70423  213.00000  18.23309             14.90420
463.41767   1528.08032  249.00000  20.45803             15.54279
467.81860   1552.26512  215.00000  20.13381             13.65801
