# Filename: Nuclei_416_ctrl_60x_009.npz
# Voxel size (nm): (108, 108)
# Area quantity: voxels
# Num nuclei detected: 890
Y           X           AREA       MAJOR_AXIS_LENGTH    MINOR_AXIS_LENGTH
8.11688     722.95455   154.00000  15.15989             12.99965
13.27742    522.92903   155.00000  19.25635             10.60296
13.68790    757.28025   157.00000  15.87618             12.80169
14.24828    798.08966   145.00000  14.73370             12.61238
17.28667    892.39333   150.00000  18.15945             10.54724
21.73859    811.02075   241.00000  18.79587             16.57490
23.72143    1116.04286  140.00000  14.35053             12.70287
37.93471    791.54296   291.00000  22.06239             16.89461
54.11067    420.69565   253.00000  20.02057             16.20510
68.60800    841.73600   250.00000  20.67372             15.66855
69.02727    1035.33636  110.00000  12.22619             11.56672
75.72165    1061.19588  97.00000   12.04681             10.26605
81.09341    1025.97802  182.00000  15.38366             15.12250
87.89266    883.90395   177.00000  17.08851             13.36455
90.24088    1237.98540  137.00000  15.82735             11.15818
92.92523    984.68224   107.00000  12.98346             10.65541
99.75847    1291.34322  236.00000  20.84088             14.46418
98.90909    963.66029   209.00000  17.15735             15.52620
104.03600   875.64400   250.00000  22.87841             14.02519
101.86047   1006.69767  129.00000  15.65214             10.52701
104.91509   1030.44340  106.00000  14.62559             9.28586
110.32707   417.11278   266.00000  23.19381             14.72290
108.07059   887.98824   85.00000   13.34135             8.22031
121.98246   1043.02339  171.00000  17.21944             12.79587
124.06452   901.71613   155.00000  16.72526             11.87870
127.43939   1010.34343  198.00000  16.34495             15.50587
136.29500   1089.62000  200.00000  19.24421             13.34906
137.92963   1312.48519  270.00000  20.95162             16.98362
142.82192   418.03653   219.00000  20.83479             13.45563
136.58140   843.00000   43.00000   9.25109              6.05285
145.01058   921.73016   189.00000  17.34066             14.09030
144.07087   1032.74803  127.00000  15.28363             10.61381
145.87302   1181.86508  252.00000  20.47819             16.07619
145.60000   1111.19459  185.00000  17.28858             13.65971
151.71915   1211.80851  235.00000  19.69615             15.26392
155.90385   973.56731   208.00000  20.73139             12.88367
158.96154   1325.97802  182.00000  17.79673             13.04569
165.24797   418.09350   246.00000  20.59253             15.28678
163.67788   1125.24519  208.00000  18.24106             14.54526
163.97794   1232.56618  136.00000  15.17544             11.47293
166.00000   902.46667   180.00000  16.96279             13.57045
171.74194   1005.10968  155.00000  15.30451             12.94646
175.53723   1032.46277  188.00000  19.53022             12.36909
174.11220   1177.00000  205.00000  16.99302             15.48096
175.87179   1057.46154  195.00000  17.98717             13.85384
188.55000   1043.16429  140.00000  14.12413             12.63249
193.11940   994.28358   201.00000  17.36041             14.84336
196.44275   980.87023   131.00000  15.88398             10.53907
195.91803   1061.06557  61.00000   9.27283              8.39216
204.66234   1251.67532  154.00000  15.71553             12.53792
217.64183   1339.15759  349.00000  21.94509             20.66176
217.13659   1269.28293  205.00000  19.70555             13.28872
224.82323   979.44444   198.00000  18.32352             13.85284
230.00746   1189.20149  134.00000  13.30379             12.84700
235.41176   1539.07647  170.00000  16.43019             13.21301
249.47826   1295.70186  161.00000  16.99883             12.11212
248.41748   1192.00971  103.00000  14.31703             9.17994
253.53165   1202.75316  158.00000  17.33021             11.66146
259.01176   1530.06667  255.00000  19.60779             16.80226
264.83186   1030.31416  226.00000  20.81201             14.05982
265.08134   947.06220   209.00000  18.47841             14.43440
266.24113   1350.51064  141.00000  15.63696             11.50394
274.13333   1295.45000  120.00000  15.25737             10.07744
277.90000   1367.86429  140.00000  14.85095             12.08164
284.25253   928.15657   198.00000  19.53561             13.15248
291.60902   1512.40977  266.00000  22.41457             15.17627
296.73810   1372.04762  168.00000  15.92313             13.66212
302.75691   1308.89503  181.00000  16.39553             14.10100
310.25725   1227.97101  276.00000  22.18945             16.09589
309.94662   1069.80427  281.00000  21.34058             16.95061
321.03977   1268.93182  176.00000  16.30719             13.76667
330.48837   1095.43189  301.00000  22.70632             17.01088
329.86667   1326.31795  195.00000  18.24825             13.64879
334.89904   1308.31731  208.00000  18.39624             14.57199
337.20913   1495.24715  263.00000  23.43893             14.37349
340.40336   1216.48739  238.00000  24.46681             12.78180
365.04959   1495.43802  121.00000  15.19332             10.14136
369.46429   1235.26190  168.00000  15.86831             13.62885
380.55556   1118.25778  225.00000  21.30594             13.51616
382.68148   1497.93333  135.00000  15.01766             11.46354
397.89640   1094.81982  222.00000  18.19048             15.60379
