# Filename: Nuclei_bidi_pfa_006.npz
# Voxel size (nm): (108, 108)
# Area quantity: voxels
# Num nuclei detected: 1366
Y           X           AREA       MAJOR_AXIS_LENGTH    MINOR_AXIS_LENGTH
12.68636    592.61364   220.00000  19.21896             14.71352
15.29293    779.23232   99.00000   13.29911             10.05681
16.96804    733.11416   219.00000  18.11476             15.71306
18.98639    358.67347   147.00000  15.43726             12.54905
28.92958    533.87324   142.00000  17.84019             10.73285
44.75000    831.70833   240.00000  21.82411             14.18028
59.61181    299.29114   237.00000  19.14538             15.99101
72.22951    708.69945   183.00000  16.72114             13.98499
76.02762    745.16022   181.00000  16.78019             13.74078
78.66169    286.30846   201.00000  18.33595             14.00006
83.80632    610.86166   253.00000  20.56444             15.73018
82.80000    669.87407   135.00000  14.70959             11.74959
87.38333    848.55417   240.00000  19.21197             16.01984
93.59868    665.22368   152.00000  16.35915             11.91419
94.86538    740.86538   156.00000  16.80205             11.90490
97.01418    686.26241   141.00000  17.76365             10.35267
100.60697   777.94527   201.00000  22.81989             11.35045
100.81022   235.02190   137.00000  13.87250             12.58514
101.98734   797.79747   79.00000   12.57545             8.52601
106.92748   568.41985   262.00000  19.62495             17.19363
108.17460   279.23413   252.00000  19.01468             16.90866
108.56376   763.59732   149.00000  15.50408             12.33961
109.84286   390.92143   140.00000  13.92584             12.88986
117.23228   621.68504   254.00000  19.60865             16.56897
119.75410   640.03825   183.00000  17.21982             13.65682
127.40964   883.66265   166.00000  15.65207             14.15069
134.25854   687.74146   205.00000  18.50479             14.19927
137.54795   721.75342   292.00000  24.64046             15.14505
146.14800   439.43600   250.00000  19.88460             16.18477
145.09402   767.71795   117.00000  12.49781             12.07091
152.52907   419.83140   172.00000  16.70298             13.26589
151.24060   801.68421   133.00000  14.03119             12.08751
157.10490   771.02098   143.00000  16.42376             11.31155
169.70769   448.74872   195.00000  19.42891             13.20282
173.89712   552.22222   243.00000  19.85405             15.72138
173.49206   1754.48148  189.00000  16.80970             14.45039
178.41228   465.02632   228.00000  19.98419             14.73055
187.02894   596.12219   311.00000  25.50214             15.55779
182.51337   636.35294   187.00000  18.45596             12.89828
184.78261   522.01242   161.00000  15.53387             13.28997
184.12397   172.05785   121.00000  13.71519             11.48297
193.17647   694.88462   442.00000  35.29480             17.21649
189.09917   847.56612   242.00000  21.24083             14.57968
188.46386   820.48193   166.00000  16.23321             13.12310
188.74444   501.69444   180.00000  22.47692             10.34001
187.54286   656.19286   140.00000  15.05978             11.84694
196.49035   413.03861   259.00000  19.48474             16.96451
200.06478   648.66397   247.00000  21.49845             14.72032
204.94091   378.48182   220.00000  19.15545             14.71142
210.20606   1805.61212  165.00000  17.16123             12.27190
212.93860   896.20175   228.00000  18.55157             15.68007
219.35938   607.74609   256.00000  18.39281             17.84430
222.98377   390.39935   308.00000  23.98441             16.85569
227.69625   466.77133   293.00000  24.50312             15.30000
225.55870   492.54251   247.00000  21.42656             14.72861
224.00000   548.97521   242.00000  19.88783             15.65649
228.37190   914.12810   242.00000  24.24258             12.87333
227.23984   886.86585   246.00000  19.91562             15.90052
229.28516   643.02734   256.00000  22.61533             14.52958
240.11186   872.77966   295.00000  22.99510             16.46231
243.08108   764.86873   259.00000  19.24683             17.22767
244.90050   997.46269   201.00000  18.81337             13.82643
244.26829   1704.83902  205.00000  20.20996             13.18318
248.69481   526.07792   154.00000  17.44184             11.98104
249.22727   816.83712   264.00000  19.48489             17.42508
250.86312   356.39163   263.00000  20.78223             16.14452
250.81818   198.19394   165.00000  16.36438             12.94735
250.76471   628.97326   187.00000  16.66756             14.28702
253.42718   600.49029   206.00000  17.29866             15.27770
262.12500   513.58482   224.00000  20.84914             13.88029
263.99656   479.07560   291.00000  21.09641             17.70446
266.43983   220.48133   241.00000  19.25922             16.03854
268.70339   575.48729   236.00000  21.13901             14.34927
268.31890   657.05906   254.00000  19.77624             16.43614
267.45455   1778.71658  187.00000  18.05948             13.64649
271.29644   1081.84980  253.00000  20.31634             15.94534
272.98261   589.88696   230.00000  20.05071             14.67513
276.36397   722.36397   272.00000  20.19949             17.20056
278.44015   781.33205   259.00000  21.04724             16.04324
281.01345   1007.70404  223.00000  20.26248             14.32270
283.02643   1058.42731  227.00000  18.97272             15.27060
283.29139   690.10596   151.00000  15.18735             12.66030
286.74721   905.56877   269.00000  25.58031             13.77783
289.15341   1723.92614  176.00000  17.23934             13.75022
288.12143   540.87857   140.00000  14.43103             12.45630
294.08046   734.00383   261.00000  21.26316             15.73939
293.44828   1374.73103  145.00000  16.68163             11.28681
292.41071   668.20238   168.00000  15.42170             13.94745
293.44828   49.77011    87.00000   14.09363             9.26610
296.54622   940.96639   238.00000  21.65766             14.12916
297.76824   387.18026   233.00000  21.64163             13.75048
297.29143   687.61143   175.00000  16.85869             13.29441
301.13262   479.74552   279.00000  21.61799             16.47994
297.62931   551.84483   116.00000  12.39899             11.92903
301.63033   966.06161   211.00000  18.88247             14.22738
303.01818   1087.46909  275.00000  24.65030             14.37095
302.49138   1111.38362  232.00000  19.03191             15.67943
306.05412   505.17647   425.00000  31.66630             17.59771
299.91892   1062.54054  37.00000   7.30822              6.39037
304.00000   539.93137   102.00000  13.21303             9.90580
311.23695   921.55823   249.00000  21.17456             15.02830
318.81092   935.81092   238.00000  29.47260             10.57680
314.55172   1332.76293  232.00000  18.50758             16.01863
316.02917   629.30417   240.00000  19.70264             15.63902
323.01577   1001.95899  317.00000  30.24516             13.52742
317.69189   43.74054    185.00000  16.76021             14.30184
316.72362   1076.25628  199.00000  16.97294             15.00612
322.41304   1062.91304  184.00000  16.85429             14.03860
323.13725   532.09804   153.00000  14.68620             13.31435
328.53532   864.60223   269.00000  22.92215             15.06496
328.31677   206.16149   161.00000  16.16820             12.68128
334.29536   703.33333   237.00000  22.39497             13.76600
335.01288   987.60515   233.00000  21.25457             14.13104
333.76842   1081.56842  190.00000  17.90775             13.56236
338.09339   498.75486   257.00000  21.43302             15.29296
341.47656   828.97656   256.00000  22.02556             15.36578
341.60993   934.96454   141.00000  15.89511             11.32299
344.37824   963.03627   193.00000  22.85354             10.88071
345.33333   799.27519   258.00000  19.56467             16.92395
347.04467   921.45017   291.00000  25.16474             15.10368
345.74033   884.20442   181.00000  17.10545             13.55401
348.98141   562.91822   269.00000  19.19775             17.84660
348.60000   1268.13667  300.00000  20.46266             18.85295
351.98770   1288.35656  244.00000  23.57291             13.74902
352.76355   712.26601   203.00000  17.75144             14.64801
351.82394   1102.68310  142.00000  15.52724             11.84700
356.00629   740.17610   159.00000  18.71938             10.95129
354.78571   1115.71429  154.00000  15.45927             12.89755
358.28244   1226.80153  262.00000  21.90582             15.59211
361.50417   940.87917   240.00000  20.89173             14.69813
360.99451   971.94505   182.00000  18.35407             12.82350
363.46743   1009.37931  261.00000  18.71052             17.80900
361.85455   1039.84545  110.00000  13.51691             10.41632
362.84138   1081.06207  145.00000  17.01855             10.89137
365.35088   794.30409   171.00000  16.66310             13.10561
365.30570   1060.15026  193.00000  17.31600             14.26540
366.48848   891.08295   217.00000  17.82005             15.63146
372.31683   446.39934   303.00000  24.35186             15.95055
370.26316   769.03383   266.00000  20.32583             16.79927
371.08589   417.68712   163.00000  15.48276             13.41636
372.13765   907.26316   247.00000  20.49352             15.39694
383.97887   830.32042   284.00000  28.58487             12.85298
380.66019   379.11165   206.00000  17.35445             15.26718
381.79918   1044.44672  244.00000  20.50777             15.24832
383.16990   1783.11650  206.00000  18.79418             14.03057
385.08772   1169.25263  285.00000  20.11784             18.15862
386.66176   545.60294   340.00000  23.22935             18.87288
381.61538   1001.95192  104.00000  13.15299             10.09849
384.19008   1089.10331  242.00000  18.49923             16.73038
385.27439   800.20732   164.00000  18.20593             11.52803
385.30935   1020.41007  139.00000  15.73387             11.27647
385.28906   484.21875   128.00000  15.00722             10.92272
389.62567   871.13904   187.00000  20.64284             11.57472
385.75904   912.09639   83.00000   12.15484             8.75924
391.74150   886.36735   147.00000  15.56630             12.08640
394.04098   916.74590   122.00000  14.11851             11.12675
398.32544   488.39053   169.00000  17.42332             12.88950
