# Filename: Nuclei_ctrl_pfa_005.npz
# Voxel size (nm): (108, 108)
# Area quantity: voxels
# Num nuclei detected: 580
Y           X           AREA       MAJOR_AXIS_LENGTH    MINOR_AXIS_LENGTH
30.27473    723.19780   91.00000   12.82750             9.07816
239.70213   1229.08511  94.00000   12.01168             10.08332
247.02128   896.23404   94.00000   13.31825             8.97016
307.60847   1085.40212  189.00000  16.76459             14.37383
318.75588   697.92353   340.00000  23.91952             18.21015
319.67577   1097.01706  293.00000  21.12608             17.70449
338.40551   735.60236   254.00000  20.02959             16.29505
352.36538   806.15000   260.00000  19.03610             17.70680
358.15084   772.00000   179.00000  16.67585             13.93316
363.86111   714.70139   288.00000  20.99959             17.59904
369.22311   815.42629   251.00000  21.79515             14.79288
379.59937   848.35647   317.00000  31.51997             13.24357
387.66848   710.20652   184.00000  21.81351             10.95800
396.57647   647.01176   255.00000  19.28645             16.96501
404.73976   594.78554   415.00000  35.66260             15.15854
406.83200   764.15467   375.00000  24.38302             19.95954
413.13291   558.10759   316.00000  21.98139             18.61254
416.15326   698.55172   261.00000  20.19291             16.62190
416.94071   646.09091   253.00000  19.44476             16.63243
420.88015   729.89888   267.00000  25.29359             13.53335
438.87121   859.51894   264.00000  22.79004             14.75796
438.60360   620.84234   222.00000  17.21974             16.48454
444.24686   685.67782   239.00000  26.39991             14.03847
456.00912   811.49848   329.00000  26.77254             16.43580
468.78012   685.91265   332.00000  21.39125             20.00303
474.21450   781.56193   331.00000  25.15563             17.04742
475.62155   847.40055   362.00000  28.28712             16.89803
478.46792   1068.35849  265.00000  20.25054             16.98283
481.50595   661.64583   336.00000  24.62756             17.51189
491.81755   715.69746   433.00000  32.58723             17.27648
495.75269   762.08244   279.00000  20.06202             17.81580
497.76510   1031.56040  298.00000  22.37099             17.74673
498.05357   841.54018   224.00000  17.92686             16.04410
504.54040   874.08081   198.00000  19.05395             13.29419
510.60554   985.78465   469.00000  33.90984             18.26364
512.60976   924.25784   287.00000  23.35922             15.94688
517.03109   833.71244   386.00000  25.13313             19.77863
523.72768   905.26786   224.00000  18.99916             15.06833
526.54545   875.63636   187.00000  18.94215             12.60881
529.70098   980.30882   204.00000  17.98523             14.51458
535.51299   665.88961   154.00000  15.70141             12.52823
552.30317   654.11765   221.00000  19.25839             14.87145
565.63725   794.87255   306.00000  23.56707             16.67312
574.79600   665.89200   250.00000  21.85312             14.73135
580.23697   1309.89573  211.00000  20.89514             13.16064
590.13006   895.60983   346.00000  24.17826             18.77861
589.33766   1228.91558  308.00000  21.96754             17.93084
601.81388   1375.94953  317.00000  26.82058             15.21284
603.33155   936.12299   374.00000  26.31777             18.17223
604.63754   1267.33333  309.00000  23.05279             17.13878
606.07042   1183.85446  213.00000  17.92228             15.13718
611.82439   1132.84390  205.00000  19.00809             13.79269
622.31492   1330.67956  362.00000  26.44067             17.87320
616.67021   945.88298   94.00000   12.18129             9.87354
625.34219   1377.56478  301.00000  22.96351             17.78943
628.51140   1408.91531  307.00000  27.76904             14.27629
629.32192   1131.15068  292.00000  22.40854             16.67581
632.27358   977.89623   318.00000  22.37088             18.19836
629.98739   1265.83613  238.00000  19.32512             15.83603
633.41584   1253.91089  101.00000  12.85333             10.16191
642.44178   1364.87671  292.00000  23.32824             16.19707
649.13528   1006.35544  377.00000  26.22831             18.91178
645.28481   1252.86709  158.00000  17.34477             11.73370
654.48057   1107.03887  283.00000  23.24609             15.94555
661.69648   1232.41463  369.00000  25.17645             19.14296
656.50000   1414.24194  62.00000   9.82934              8.03997
670.85241   1341.69578  332.00000  25.95108             16.57663
