# Filename: Nuclei_416_ctrl_006.npz
# Voxel size (nm): (108, 108)
# Area quantity: voxels
# Num nuclei detected: 917
Y           X           AREA       MAJOR_AXIS_LENGTH    MINOR_AXIS_LENGTH
141.86076   546.19831   237.00000  19.45856             15.55400
142.02762   1548.74033  181.00000  16.22433             14.75211
152.83446   592.59797   296.00000  22.62993             16.74280
157.17500   1718.65000  160.00000  19.07332             11.14263
164.70563   1557.14719  231.00000  19.42263             15.30661
166.76226   1509.69434  265.00000  19.08150             17.95222
187.86711   664.44850   301.00000  23.53650             16.45472
193.50691   1523.31336  217.00000  17.83714             15.54144
198.31944   1614.84259  216.00000  18.17389             15.19426
205.33962   626.27547   265.00000  22.81836             14.82192
227.35329   1527.08383  167.00000  15.76922             13.77842
237.24658   579.25342   292.00000  20.11923             18.52092
247.80602   710.68227   299.00000  23.87470             16.20548
250.35636   877.84364   275.00000  25.14097             14.09718
256.62626   1723.60606  99.00000   12.36248             10.25861
269.98281   400.44986   349.00000  21.62929             20.91084
271.70053   460.41711   374.00000  25.94486             18.44065
291.38832   840.28179   291.00000  21.15518             17.87986
296.31507   677.65753   292.00000  24.36041             15.39734
295.72768   422.22321   224.00000  18.41525             15.51389
298.53962   600.01887   265.00000  19.68759             17.40457
301.83601   534.28296   311.00000  21.32379             18.70045
310.76558   657.01484   337.00000  26.84171             16.04498
314.05703   439.77186   263.00000  20.12287             16.96773
321.22093   1817.34884  172.00000  16.91972             12.94423
328.76254   866.59532   299.00000  26.56266             14.51788
325.64000   1841.12889  225.00000  18.82514             15.32244
336.89407   980.65254   236.00000  19.12959             15.89846
337.74009   628.37885   227.00000  19.70408             14.87398
342.83072   588.12853   319.00000  24.37003             16.80087
343.01976   193.99605   253.00000  22.79723             14.26108
346.83505   171.26117   291.00000  21.20566             17.66535
359.32581   622.25484   310.00000  26.11628             15.21636
359.91484   705.28022   364.00000  38.75930             12.27673
360.72574   1844.62025  237.00000  19.57852             15.66116
376.94000   1034.13600  250.00000  19.09384             16.75995
383.49785   575.09442   233.00000  21.02575             14.43019
389.37500   604.51894   264.00000  18.89166             18.13588
392.86017   689.95763   236.00000  22.49199             13.40905
390.25543   1846.47283  184.00000  17.57362             13.38815
398.92593   662.77407   270.00000  24.51183             14.35783
401.26641   759.22780   259.00000  27.86347             11.97846
401.63793   1068.32759  232.00000  20.24480             14.84131
414.03125   1098.42578  256.00000  19.74992             16.88822
418.05306   1278.87755  245.00000  22.08931             14.17579
421.98655   1230.90583  223.00000  19.77596             14.82014
422.79286   453.35000   280.00000  19.90023             18.36666
421.27852   661.67450   298.00000  22.59464             16.87048
424.89597   695.69799   298.00000  23.43777             16.68555
421.76154   1166.35769  260.00000  21.46807             15.46745
421.71493   1210.25792  221.00000  17.68263             15.96038
436.85673   719.79825   342.00000  25.16663             18.10819
447.04717   328.09748   318.00000  32.79522             12.67331
446.45703   533.09375   256.00000  27.76707             12.11175
451.87500   464.78261   368.00000  25.22798             18.80389
454.68679   657.74340   265.00000  22.21329             15.41793
463.61739   195.78551   345.00000  27.25469             16.21681
465.72789   640.35374   147.00000  19.06546             9.87067
472.08040   847.34673   199.00000  20.70654             12.35675
475.93391   1432.51724  348.00000  24.66950             18.26204
474.24211   1516.44912  285.00000  21.60347             16.88689
479.22819   223.05705   298.00000  28.92211             13.16273
482.27234   546.57872   235.00000  27.05869             11.16248
478.92222   1777.88333  180.00000  15.43849             14.91325
486.75397   791.88889   252.00000  28.67156             11.45930
491.72034   500.90254   236.00000  21.68180             14.18598
494.62353   720.58039   255.00000  21.33900             15.51576
491.89143   1761.82857  175.00000  15.91329             14.21488
496.06130   844.72797   261.00000  28.80809             11.73622
496.90074   204.23897   272.00000  27.11991             13.24535
493.84431   1487.22754  167.00000  18.74817             11.76451
499.70088   695.77713   341.00000  22.63007             19.70813
501.82836   531.00000   268.00000  19.59336             17.65639
502.60163   991.86179   246.00000  22.21599             14.33609
503.51311   900.01873   267.00000  20.05135             17.23386
