# Filename: Nuclei_416_ctrl_009.npz
# Voxel size (nm): (108, 108)
# Area quantity: voxels
# Num nuclei detected: 992
Y           X           AREA       MAJOR_AXIS_LENGTH    MINOR_AXIS_LENGTH
8.58721     1400.88953  172.00000  21.84472             10.35546
2.20408     1886.42857  49.00000   10.06395             6.45942
28.87805    1833.02439  164.00000  20.00062             10.78938
32.70356    1806.52569  253.00000  26.81948             12.56423
34.26891    1712.11765  238.00000  22.72405             13.41842
38.10036    358.57706   279.00000  24.77115             14.55767
36.75882    1658.56471  170.00000  18.36317             11.91375
48.90204    1647.25306  245.00000  21.57758             14.59680
71.36254    1108.37764  331.00000  25.78592             16.62945
77.37500    1815.49432  176.00000  21.69000             10.88045
87.06167    414.22467   227.00000  21.25280             13.65774
92.15000    395.28889   180.00000  16.61080             13.83022
102.58798   409.13734   233.00000  22.83174             13.37935
107.63636   1803.06198  242.00000  22.89776             13.51318
104.17419   1915.21935  155.00000  15.86419             12.48798
109.19672   373.75410   244.00000  20.01160             15.82015
113.95730   46.77528    445.00000  32.63701             18.00929
109.99415   1935.57310  171.00000  17.58422             12.45606
116.70817   246.03502   257.00000  22.99457             14.41303
117.39810   1895.16114  211.00000  21.38951             12.67202
119.53846   337.80288   208.00000  18.12091             14.62304
127.37173   1671.30366  191.00000  21.68059             11.23121
127.28718   318.04615   195.00000  16.81763             14.87722
132.18269   448.77885   312.00000  25.92377             15.53410
135.89316   297.23504   234.00000  20.40233             14.71942
150.35556   417.65278   360.00000  25.11348             18.37345
150.26389   1934.77315  216.00000  18.07416             15.26488
154.68835   1500.59621  369.00000  25.69417             18.43803
155.51389   1871.12500  216.00000  22.92322             12.10352
157.52604   128.01562   192.00000  20.25384             12.16623
164.50182   1059.21091  275.00000  24.79305             14.21997
164.35526   2004.38816  152.00000  15.25102             12.75384
184.34574   992.13564   376.00000  32.74572             15.82147
179.67619   357.29524   315.00000  25.11700             16.04816
184.29537   1122.12456  281.00000  25.56194             14.12413
184.01075   232.79570   186.00000  23.06902             10.60585
191.02920   638.81022   274.00000  32.42933             11.71983
192.60000   621.04000   125.00000  15.96559             10.11544
195.38542   590.10938   192.00000  22.76336             11.32894
203.02981   520.35772   369.00000  28.48378             19.31089
200.59924   562.35115   262.00000  20.12609             16.66878
201.67347   1869.40136  147.00000  19.03001             10.10676
206.94924   483.75888   394.00000  30.31159             16.96794
213.37267   1544.00621  322.00000  29.63470             13.99765
213.84211   1941.20433  323.00000  22.38156             19.11328
220.75185   1661.44074  270.00000  25.64562             13.48419
222.84838   1587.49097  277.00000  24.95354             14.29695
224.46038   306.80755   265.00000  31.60091             10.80997
232.02579   988.29799   349.00000  30.71963             14.52422
227.01176   471.60784   255.00000  19.82666             16.43865
233.48210   367.61098   419.00000  34.60142             15.95100
230.57836   441.75000   268.00000  26.15941             13.38596
235.89000   1842.64333  300.00000  25.31877             15.14500
246.20253   1808.92405  237.00000  19.60445             15.58092
245.26246   83.87708    301.00000  24.36061             15.84081
252.01010   1830.90909  198.00000  18.04103             14.16937
266.67059   862.87059   255.00000  26.60637             12.36040
281.87853   1000.14689  354.00000  40.12852             11.35416
276.12727   1014.95909  220.00000  24.64948             11.36697
277.27953   1751.91339  254.00000  25.93597             12.63551
301.47279   990.19728   294.00000  37.23086             10.35317
304.22593   1677.55185  270.00000  23.31822             14.78416
313.11330   343.47783   203.00000  18.62489             13.90729
319.63158   394.27303   304.00000  23.35542             16.81641
325.93706   1692.00350  286.00000  20.10440             18.23702
328.63665   329.86025   322.00000  20.56725             20.04478
328.60209   1019.85864  191.00000  20.46290             11.94876
337.07968   1650.68127  251.00000  24.01422             13.74602
344.59211   432.93092   304.00000  24.94492             15.67808
351.66532   995.61290   248.00000  37.98111             8.56214
357.75301   376.98494   332.00000  23.49038             18.06396
363.89306   1320.68668  533.00000  35.29333             20.01493
365.93373   303.21988   332.00000  22.26255             19.03624
376.93478   1006.96377  276.00000  30.38778             11.75970
373.66822   1361.07009  428.00000  33.57279             17.22636
384.06812   597.31335   367.00000  31.99642             14.91339
382.94422   1421.01992  251.00000  18.94340             16.98300
398.94167   1412.31250  240.00000  22.29841             13.79966
403.48624   858.05505   327.00000  28.04617             14.89914
398.23077   1140.39161  429.00000  42.64179             13.51658
404.79352   1425.23887  247.00000  24.77971             12.97828
410.26718   1231.88550  131.00000  14.53561             11.62805
417.18841   502.22319   345.00000  30.59198             14.71173
418.45143   956.75429   350.00000  34.29098             13.50446
423.83172   415.04854   309.00000  25.89425             15.24471
419.68056   1209.88889  288.00000  23.33073             16.01257
420.49123   1939.47807  228.00000  20.63726             14.12934
422.54717   810.06792   265.00000  29.18542             11.71919
430.70852   919.77578   223.00000  22.22138             12.86465
439.76571   355.08571   350.00000  32.53437             13.88583
434.41418   758.91418   268.00000  21.94329             15.66590
442.33875   448.98645   369.00000  32.64556             14.72293
438.51636   1238.36364  275.00000  21.30283             16.49849
440.82969   811.51965   229.00000  21.90220             13.54461
441.12585   953.24150   294.00000  26.11744             14.38485
456.96419   1120.95317  363.00000  37.32894             12.90584
451.44068   909.71525   295.00000  27.13289             13.89787
452.72131   1771.42295  305.00000  28.73472             15.17920
455.50769   1411.73846  65.00000   10.27151             8.09468
459.35780   1418.66972  109.00000  15.04486             9.42502
464.76014   848.31081   296.00000  33.80515             11.33708
463.42690   887.59357   342.00000  23.84751             18.59149
471.50725   1005.79227  207.00000  39.71492             6.71756
467.30620   765.82946   258.00000  22.64045             14.89142
468.33441   101.43730   311.00000  22.85734             17.41710
470.22318   833.25751   233.00000  27.38962             11.28418
470.89170   230.49097   277.00000  20.41766             17.35212
467.36207   1402.07759  116.00000  14.07009             10.55581
468.86667   1421.98667  75.00000   10.64351             9.19865
481.73636   1986.55455  220.00000  20.96474             13.39647
483.33955   1859.89552  268.00000  19.28926             17.73926
489.69364   549.36127   346.00000  27.47820             16.63951
484.48529   910.46569   204.00000  17.73854             14.80290
491.83385   691.47077   325.00000  28.43751             14.69349
492.36879   409.48227   282.00000  20.17341             18.07356
489.95238   900.01429   210.00000  34.22679             8.35814
491.43388   841.96281   242.00000  17.91338             17.25388
492.57895   1873.67105  228.00000  18.39563             15.81410
494.40357   1932.14286  280.00000  25.00865             14.30008
493.24306   985.93750   288.00000  26.52356             14.61141
498.77253   867.70815   233.00000  26.02415             11.62668
506.31224   1398.15612  237.00000  26.27814             11.68209
502.58491   1588.18113  265.00000  22.79110             14.89488
503.06615   1242.81323  257.00000  21.13708             15.66690
505.27953   1045.04331  254.00000  22.63148             14.43696
508.62105   1083.38947  285.00000  24.09004             15.20797
506.21711   778.54605   152.00000  18.04980             10.91815
509.86296   1417.61481  270.00000  21.28456             16.17121
513.35057   894.07471   174.00000  23.37561             9.86034
515.56957   2023.37391  230.00000  22.53883             12.99030
529.00674   332.53034   445.00000  39.22753             14.64605
520.57303   860.82022   178.00000  26.18744             8.91646
520.13308   1878.79468  263.00000  19.83803             16.92447
521.42077   1045.34973  183.00000  18.28402             12.76128
523.87291   1581.69231  299.00000  21.61483             18.05536
528.50700   971.15966   357.00000  32.08495             14.28586
528.82625   955.39768   259.00000  25.10157             13.22138
528.88390   585.76030   267.00000  21.96690             15.71963
537.07805   197.31707   410.00000  29.60763             17.73639
526.92000   782.20000   25.00000   5.98240              5.30174
535.93617   876.35106   188.00000  17.73723             13.60039
535.44898   737.83673   49.00000   8.74498              7.28684
545.31802   870.68551   283.00000  39.26378             9.68930
540.50213   691.31064   235.00000  21.79652             14.10770
540.29469   1900.21256  207.00000  19.95915             13.22212
541.05785   1881.31818  242.00000  20.98497             14.78241
548.69091   1003.38788  165.00000  25.15207             8.35835
551.05866   1573.00838  358.00000  29.49605             15.90490
548.79649   729.22105   285.00000  24.50679             14.89027
546.16837   780.78061   196.00000  18.57411             13.47648
559.17682   523.29666   509.00000  42.84468             16.00113
550.17358   1039.45283  265.00000  23.36162             14.51700
555.75698   1235.64246  358.00000  35.45171             13.48148
549.53725   2001.37255  255.00000  22.84050             14.51673
557.11311   1414.81234  389.00000  28.16004             17.98578
551.42021   822.38298   188.00000  17.31528             13.86057
549.25238   1924.95238  210.00000  22.30443             12.05581
559.31092   709.73950   238.00000  26.78216             11.98666
554.50704   806.12676   213.00000  19.38308             14.26052
563.71368   1016.88034  234.00000  21.07764             15.70903
561.20257   1097.36656  311.00000  23.24221             17.44342
561.36364   750.50649   77.00000   14.38971             7.04082
569.01575   1919.54331  254.00000  23.38434             13.89744
572.84828   823.83103   290.00000  22.35450             16.90632
577.61446   1403.87952  83.00000   13.86119             7.65233
581.67200   671.92800   250.00000  22.40881             14.29214
582.30918   2013.85990  207.00000  18.60289             14.47811
590.97384   536.16570   344.00000  26.40874             17.23673
587.94737   84.26006    323.00000  24.67192             16.92681
589.19412   1132.62059  340.00000  23.46450             19.13834
598.16466   980.16064   249.00000  34.82248             9.76068
592.81126   1068.59603  302.00000  27.63446             14.46037
594.95575   724.48230   226.00000  22.49195             13.04131
593.10455   885.55909   220.00000  17.32529             16.41628
596.29781   1228.57053  319.00000  23.28457             17.51071
592.03608   852.88660   194.00000  17.90800             13.87962
597.33456   809.04044   272.00000  22.50523             15.43270
597.50000   778.33019   212.00000  20.49488             13.22763
615.72000   700.99579   475.00000  46.03838             13.67305
612.99635   927.38321   274.00000  27.47018             12.78925
608.80602   825.61873   299.00000  24.33267             15.86703
611.65436   1393.98993  298.00000  23.97527             15.99742
606.55814   791.86047   43.00000   9.29145              5.90633
612.63348   771.47964   221.00000  18.61501             15.85039
615.00730   1578.23723  274.00000  21.91105             15.97434
615.36364   611.52862   297.00000  23.96108             15.93823
611.51176   942.76471   170.00000  20.78668             10.53019
620.19048   1223.79252  294.00000  20.23700             18.56402
621.06478   1410.38057  247.00000  22.28756             14.14061
620.39431   725.84146   246.00000  22.40597             14.55887
624.27642   985.20325   246.00000  23.81756             13.19565
623.35676   636.42703   185.00000  18.35382             12.92889
622.66327   941.39796   196.00000  18.07038             14.12665
628.29787   245.68085   329.00000  23.31200             18.11228
625.74621   785.97727   264.00000  26.45044             13.07330
632.54420   1065.69337  362.00000  27.88169             16.85340
632.09603   289.32119   302.00000  22.16877             17.42626
631.32258   848.35125   279.00000  23.79382             14.94818
635.02091   1174.82230  287.00000  28.97447             13.06306
633.05735   897.03584   279.00000  21.82905             16.30819
633.66279   935.34884   172.00000  19.40715             11.39016
635.37647   1030.55294  255.00000  23.91028             13.90026
641.12698   1100.61111  378.00000  33.62960             15.00483
640.58407   748.19027   226.00000  29.88421             9.77322
637.45701   638.91855   221.00000  18.40856             15.56574
645.21575   865.04795   292.00000  20.89949             18.55217
651.09172   133.31361   338.00000  26.21903             16.49356
650.95652   781.58696   276.00000  29.00945             12.20046
644.01818   738.65455   55.00000   12.03327             5.85073
651.71429   970.10204   294.00000  29.84356             12.73372
646.42188   1204.11719  128.00000  14.73705             11.09626
650.34855   1405.14523  241.00000  22.38524             13.71393
654.07035   924.96985   199.00000  19.55863             12.97231
651.47368   1188.84795  171.00000  23.08736             9.60489
653.61217   1589.82510  263.00000  18.83207             17.86624
654.48756   731.38806   201.00000  19.31878             13.47616
649.31034   915.89655   29.00000   7.46684              4.91825
654.09545   671.36818   220.00000  19.27520             14.60160
663.02536   889.57246   276.00000  34.00705             11.36766
661.94595   814.04247   259.00000  24.05978             14.00996
661.99662   472.16554   296.00000  24.58094             15.42158
661.59036   862.09639   249.00000  19.16778             16.66911
672.14731   236.73938   353.00000  27.38391             16.55163
668.68317   1178.24422  303.00000  28.80520             13.62257
667.05714   4.68571     105.00000  12.44783             10.99566
670.05641   453.02051   195.00000  17.03102             14.73804
672.11321   1231.00943  212.00000  20.97641             13.22985
675.30882   741.11765   136.00000  22.29479             8.07434
668.32759   673.24138   58.00000   10.08688             7.32629
674.50980   14.71078    204.00000  17.72387             14.93959
680.03125   903.09821   224.00000  22.41243             12.95095
680.35256   402.85897   312.00000  22.50695             17.78365
679.79245   781.20755   212.00000  21.90058             12.57900
683.83051   794.48729   236.00000  26.82491             11.29104
683.63492   993.13889   252.00000  34.03632             9.83879
681.87429   771.69143   175.00000  23.00688             9.97905
682.95122   1285.52683  205.00000  16.81185             15.56810
683.44906   865.22264   265.00000  20.99511             16.41861
684.33557   1242.65772  149.00000  18.63040             10.42698
687.80583   683.68447   206.00000  16.95589             15.52982
689.31102   820.85039   254.00000  25.71972             12.66246
697.41866   295.88995   418.00000  34.47456             15.80653
689.93631   1813.68153  314.00000  27.46517             14.87963
691.90558   840.24034   233.00000  20.01453             14.91376
691.22346   954.10056   179.00000  18.35805             12.45277
695.48428   1264.48113  318.00000  31.00157             13.24562
696.54626   669.33040   227.00000  23.25437             13.40228
694.21862   763.53036   247.00000  21.60817             14.66439
694.16502   1137.61386  303.00000  23.77841             16.68194
698.10670   633.35732   403.00000  29.69663             17.83336
696.30612   1247.47449  196.00000  22.63371             11.33180
702.66429   851.02500   280.00000  21.64856             16.68483
713.71483   981.73764   263.00000  40.61415             9.36850
702.02846   1841.16260  246.00000  20.47386             15.39385
703.99517   690.62319   207.00000  17.07450             15.61820
704.73554   816.74380   242.00000  21.44838             14.39281
703.77936   1866.90391  281.00000  26.12635             13.80042
703.74566   1976.03468  173.00000  21.71237             10.27392
704.71845   743.27184   206.00000  18.69335             14.38281
709.84452   919.62191   283.00000  20.74459             17.72359
710.11789   1290.01220  246.00000  28.46799             11.05267
719.80000   754.29615   260.00000  31.40756             10.75669
714.67553   1235.06915  188.00000  19.42976             12.34779
718.89610   1108.64610  308.00000  25.50618             15.91491
721.74088   220.13139   274.00000  19.01452             18.45460
719.04132   956.59504   121.00000  14.38813             10.92348
723.36877   1607.73422  301.00000  23.12222             16.66227
