# Filename: Nuclei_416_bidi_025.npz
# Voxel size (nm): (108, 108)
# Area quantity: voxels
# Num nuclei detected: 166
Y           X           AREA       MAJOR_AXIS_LENGTH    MINOR_AXIS_LENGTH
459.37705   1399.91803  61.00000   9.29395              8.44040
507.73669   982.11834   338.00000  29.78132             14.57970
509.39048   950.44286   210.00000  24.86981             10.97144
522.32432   859.52027   148.00000  14.26955             13.27418
531.04908   874.96933   163.00000  18.59655             11.28458
541.41667   845.41071   168.00000  17.62611             12.16300
547.70423   997.38498   213.00000  24.50001             11.82013
556.09053   947.39095   243.00000  21.30628             14.70341
558.34239   912.04891   184.00000  17.69803             13.32521
573.44086   740.30108   93.00000   12.94970             9.16064
578.12690   806.68528   197.00000  20.71080             12.12799
585.10776   917.90517   232.00000  25.69200             11.88182
587.59589   784.05479   146.00000  15.39765             12.17810
589.08036   818.24107   112.00000  13.05564             11.01700
596.42105   993.05742   209.00000  26.75097             10.97904
596.00474   951.39810   211.00000  21.29108             12.63570
615.58974   941.24359   234.00000  21.36127             13.96525
643.45872   955.76147   218.00000  27.38622             10.34065
644.95930   889.96512   172.00000  16.52169             13.29494
645.46452   912.21935   155.00000  15.68700             12.80798
660.66995   902.75862   203.00000  20.74563             12.58538
661.72075   862.49434   265.00000  21.00764             16.13191
667.76744   989.48450   258.00000  18.67560             17.82679
672.21951   944.08130   246.00000  18.70537             16.79517
683.68824   965.58235   170.00000  17.53070             12.67323
684.04059   1005.14022  271.00000  24.56399             14.98893
687.33891   847.81172   239.00000  18.44536             16.97819
695.87685   1131.80788  203.00000  16.95320             15.37934
713.23611   1034.83333  144.00000  15.75058             11.70587
717.85437   1101.39320  206.00000  20.02544             13.23624
715.55629   922.80132   151.00000  16.04107             12.41615
718.29353   742.54726   201.00000  18.28237             14.04621
717.48663   827.76471   187.00000  17.14098             13.91932
723.13675   1010.31624  117.00000  13.34557             11.40235
724.32857   991.04286   70.00000   10.42688             8.74614
728.26000   925.09000   100.00000  16.39606             8.13129
735.83962   1074.23113  212.00000  17.95875             15.51353
737.06587   971.03593   167.00000  17.64954             13.02494
739.54167   1030.81667  120.00000  13.24146             11.60882
744.17059   780.00000   170.00000  18.19378             11.95692
754.86243   733.83598   189.00000  18.35917             13.15702
752.83200   1006.27200  125.00000  15.26730             10.46260
760.66559   881.86174   311.00000  22.73561             18.07576
758.43697   920.31933   119.00000  12.56181             12.22485
759.42105   1018.27193  114.00000  13.22938             11.09681
761.13846   773.43846   260.00000  20.64799             16.47192
763.54545   814.31636   275.00000  22.14752             15.96537
771.76190   1041.61376  189.00000  17.01835             14.18817
788.30357   959.17411   224.00000  20.74271             13.88197
787.96465   729.63131   198.00000  18.11545             14.00646
801.24342   837.19408   304.00000  25.82101             15.26566
804.32768   698.63842   177.00000  17.51966             12.98882
802.90196   1005.23529  102.00000  12.61391             10.36617
807.79429   854.28571   175.00000  16.66932             13.41776
813.44898   969.19728   147.00000  16.28698             11.51641
812.49342   1023.84211  152.00000  16.16668             12.02309
823.32571   701.77143   175.00000  20.76998             10.81349
822.24088   1004.85401  137.00000  15.70822             11.14392
827.34599   1051.42194  237.00000  22.64527             13.34884
828.88235   1020.66063  221.00000  17.79008             16.21354
834.29440   817.80049   411.00000  30.79281             17.25741
841.27933   937.23464   179.00000  19.30431             11.89558
841.86296   900.54074   270.00000  20.99964             16.54151
855.15094   981.58019   212.00000  18.94933             14.46149
861.78763   1067.95968  372.00000  25.67933             19.13272
860.28000   778.30667   150.00000  15.57296             12.25740
864.84293   1019.36649  191.00000  19.15967             13.16018
867.70149   901.72015   268.00000  20.19766             16.95128
879.46281   725.16529   242.00000  18.81162             16.51078
878.49412   784.61176   170.00000  18.64853             11.77770
878.92857   743.11607   112.00000  13.33473             10.74520
886.24224   842.52174   322.00000  22.84990             18.15849
886.29858   943.96209   211.00000  18.55763             14.68610
883.82258   1004.19355  124.00000  14.22628             11.28488
886.75294   960.91765   170.00000  16.77362             12.91814
893.15000   873.16667   180.00000  22.54183             10.66434
897.97605   1057.79641  167.00000  17.80937             12.24298
902.64596   791.72671   161.00000  16.58523             12.42280
915.71429   995.56548   336.00000  28.51582             15.54860
914.48905   840.25182   274.00000  21.01048             16.78795
912.08333   1023.83333  96.00000   13.84132             8.95520
918.92245   934.88163   245.00000  20.84898             14.99509
940.23006   821.41411   326.00000  23.10439             17.98214
939.43407   926.35714   182.00000  18.50361             12.62784
955.97790   904.06630   181.00000  20.91981             11.75940
955.58333   973.23667   300.00000  22.59966             16.92753
959.09626   862.76471   187.00000  19.16708             12.43832
959.97692   1018.47308  260.00000  19.53867             17.08815
973.37374   778.22559   297.00000  31.92985             12.00817
969.67347   874.65816   196.00000  20.70894             12.16775
