# Filename: Nuclei_416_ctrl_008.npz
# Voxel size (nm): (108, 108)
# Area quantity: voxels
# Num nuclei detected: 738
Y           X           AREA        MAJOR_AXIS_LENGTH    MINOR_AXIS_LENGTH
6.04321     217.16049   162.00000   15.43665             13.49471
7.48691     1432.53927  191.00000   18.67271             13.20931
43.15455    1940.10909  220.00000   19.69795             14.36917
44.89540    1592.24686  239.00000   20.50640             15.11222
49.88571    13.48571    140.00000   16.41666             11.09419
51.34050    33.56989    279.00000   26.10635             13.89496
57.81463    1908.61463  205.00000   21.44186             12.38386
75.57466    1754.06335  221.00000   18.50191             15.58936
76.83654    1864.11538  208.00000   19.21894             13.84501
87.40217    1670.33696  276.00000   31.17108             11.48483
81.30137    1827.28311  219.00000   21.41286             13.06588
86.30241    191.56701   291.00000   22.24412             16.94403
92.48397    1329.74038  312.00000   34.88126             11.81958
86.86348    53.75768    293.00000   26.91991             14.39303
98.42151    139.66570   344.00000   34.49769             13.48468
100.16301   1634.47649  319.00000   23.94556             17.13401
104.52846   1733.90650  246.00000   22.30493             14.41529
108.21811   1677.17284  243.00000   19.39315             16.05391
106.64583   1802.79167  240.00000   18.71483             16.60683
125.15596   1291.09480  327.00000   29.05750             15.00408
120.48299   81.61905    147.00000   15.25225             12.32696
127.49346   1336.02614  306.00000   24.89418             16.92757
135.07767   1316.03398  206.00000   19.30382             13.59558
139.29143   91.76000    175.00000   17.07008             13.41727
141.14486   106.44860   214.00000   19.98779             13.84014
147.22407   1298.21577  241.00000   23.30907             13.25155
148.60000   839.67692   260.00000   23.32332             14.30574
158.71972   1312.66436  289.00000   31.72127             11.75893
161.87273   1931.03182  220.00000   21.96631             12.87867
163.81437   1666.08383  167.00000   21.36901             10.04873
170.33878   109.53061   245.00000   19.45790             16.19965
172.03390   127.45763   118.00000   13.95503             10.94159
178.96507   1894.49345  229.00000   23.56237             12.46233
179.34701   1273.66791  268.00000   23.88990             14.50165
190.50193   1658.56371  259.00000   24.47724             13.54061
189.38545   735.80727   275.00000   19.72150             17.83163
187.53425   116.00000   146.00000   14.49271             13.18249
194.04399   637.33724   341.00000   27.02991             16.38439
195.11538   1306.41259  286.00000   30.08924             12.14170
201.17647   1257.34706  340.00000   26.21287             16.94735
207.90588   138.82941   170.00000   18.69261             11.72238
225.60517   801.71587   271.00000   28.28153             12.33362
231.60616   701.09932   292.00000   21.85919             17.25797
245.40698   852.75969   258.00000   20.61043             16.19193
245.86667   138.51333   150.00000   14.89307             12.84741
245.99324   152.26351   148.00000   15.47483             12.30520
258.25597   1313.04437  293.00000   22.99205             16.33374
265.72759   722.46897   290.00000   23.80157             15.89209
274.55422   621.86024   415.00000   33.95229             16.51083
275.97578   656.89965   289.00000   21.54464             17.50820
281.05147   793.15809   272.00000   25.01547             14.35952
274.80392   1317.86275  102.00000   13.75500             9.52195
278.93985   1355.80451  266.00000   26.47174             12.92861
277.66871   1644.06135  163.00000   19.38227             10.83658
284.51965   111.19214   229.00000   20.38783             14.82950
284.01587   1303.47619  63.00000    9.70008              8.28405
294.62537   1280.26254  339.00000   25.72344             17.37918
300.43431   639.58029   274.00000   27.88351             12.58788
298.26222   1309.21333  225.00000   18.16478             15.86439
301.61250   1347.57500  240.00000   22.72120             13.48039
304.68235   22.14118    255.00000   20.97585             15.73487
304.20886   168.54430   158.00000   16.15068             12.55049
316.35338   1139.20301  266.00000   30.45425             11.17131
315.47115   1280.79808  208.00000   20.46176             13.22719
317.66807   1328.74370  238.00000   22.82154             13.37477
323.08300   776.15415   253.00000   28.33759             11.42635
318.90395   169.03390   177.00000   18.35978             12.32406
317.25455   1304.11818  110.00000   12.45807             11.32214
320.15254   153.19209   177.00000   18.79700             12.04012
326.80916   846.15649   262.00000   21.79544             15.56320
350.54118   807.82353   170.00000   14.99417             14.53968
349.74490   160.72449   98.00000    13.50194             9.60936
358.51887   163.74528   106.00000   15.44799             8.89004
362.16575   815.97790   181.00000   16.85979             13.72608
368.82432   165.19595   148.00000   17.21918             10.98463
383.63415   1172.50136  369.00000   34.72285             14.03356
395.55827   323.70935   695.00000   35.46403             26.11561
395.32510   1603.25103  243.00000   25.07875             12.36727
397.00505   787.69697   198.00000   18.97203             13.33509
396.77044   282.74843   318.00000   30.14171             14.24535
400.59559   240.31618   136.00000   14.10840             12.50065
402.43023   252.85465   172.00000   16.48601             13.57769
404.38857   267.85714   175.00000   18.43875             12.13409
410.34921   1647.62963  189.00000   23.63529             10.34535
411.86381   111.11284   257.00000   21.43449             15.34505
409.12222   226.86111   180.00000   18.08480             12.77990
410.33495   205.56796   206.00000   20.82285             12.68576
420.44701   61.97688    519.00000   38.21720             18.19551
418.48095   1639.10000  210.00000   24.67073             11.07157
412.37013   187.81169   154.00000   17.12541             11.74900
426.98673   1193.91593  226.00000   24.52845             11.85796
427.72821   790.91282   195.00000   17.89434             13.97899
428.11364   1433.13636  308.00000   22.91427             17.61614
431.87234   94.95745    188.00000   18.52715             13.13545
435.51905   137.88095   210.00000   19.47374             13.87042
433.73529   110.43382   136.00000   15.48878             11.25482
437.78689   123.77049   244.00000   21.37006             14.83395
431.43382   202.85294   136.00000   18.28575             9.51983
442.34014   47.25850    147.00000   15.27045             12.33001
445.13450   176.29240   171.00000   17.50951             12.48037
449.86611   110.81172   239.00000   20.82698             14.74335
455.08544   1609.44937  316.00000   25.45058             15.98445
459.73770   531.19672   305.00000   38.64804             12.22330
454.20625   1257.35938  320.00000   22.90393             18.03920
455.52027   194.67568   148.00000   15.62945             12.36292
464.30108   150.33333   186.00000   20.72671             11.49629
465.76031   1318.81701  388.00000   31.02975             16.66617
465.91506   1654.31660  259.00000   22.88486             14.54484
467.06965   664.25373   201.00000   20.91611             12.37296
465.25728   65.14078    206.00000   17.72118             14.90687
472.86290   469.55645   372.00000   30.30361             15.85029
470.46119   121.70320   219.00000   20.33168             13.87229
475.67160   487.90533   338.00000   33.89217             13.09712
470.93785   776.87571   177.00000   19.39989             11.67603
471.35644   46.13861    202.00000   18.31138             14.14833
474.79044   80.81250    272.00000   22.13084             16.04100
474.20266   611.24252   301.00000   24.93603             15.71882
470.57265   193.05983   117.00000   13.72186             10.93475
479.17544   549.57456   228.00000   20.91752             14.06185
482.48980   1224.42517  294.00000   25.21212             15.28191
483.98881   431.52612   268.00000   24.97862             13.91431
480.15172   757.91724   145.00000   15.98517             11.57389
484.32203   192.53107   177.00000   16.60539             13.87063
487.49789   534.34177   237.00000   18.44134             16.45162
488.84549   70.66524    233.00000   18.46487             16.21152
494.12238   1609.72378  286.00000   24.22828             15.18760
494.08197   339.59290   366.00000   22.70563             21.57795
502.23161   619.75477   367.00000   34.79044             13.59959
498.54375   194.37500   160.00000   17.44049             11.73663
502.13855   429.89458   332.00000   26.67688             15.98504
510.73840   747.38819   237.00000   24.98125             12.12630
514.45538   413.44000   325.00000   28.26916             15.04216
511.60324   462.06883   247.00000   21.71636             14.67955
518.12299   655.44920   187.00000   21.43665             11.18319
517.75937   33.17813    320.00000   26.20193             15.58284
521.08429   1655.96169  261.00000   24.27686             13.82037
526.03955   213.95480   177.00000   16.89424             13.44906
530.43415   253.78537   205.00000   20.94936             12.63003
535.76613   506.52823   248.00000   21.56984             14.77736
543.73759   1637.93262  282.00000   22.03641             16.37425
556.04222   530.00264   379.00000   28.27952             17.71864
555.60526   437.50526   190.00000   18.32866             13.24619
561.25359   911.77512   209.00000   21.97094             12.26325
561.88973   501.08365   263.00000   20.77404             16.25683
560.75532   774.25532   94.00000    13.72767             8.79175
570.82746   1274.05634  284.00000   28.64001             13.09597
564.62559   46.45735    422.00000   34.81672             16.12946
570.13006   875.81792   346.00000   24.45791             18.93442
568.55263   1311.02924  342.00000   24.08207             18.45989
567.50000   581.15000   240.00000   19.86548             15.48987
570.23232   788.22222   198.00000   18.78889             13.49862
586.08524   633.93766   786.00000   47.78346             21.61620
574.90678   213.69068   236.00000   17.76567             17.43362
583.08580   1594.06805  338.00000   35.04913             12.68109
582.91457   459.71357   398.00000   42.75467             12.79430
584.27778   788.31667   180.00000   16.92005             13.57227
592.81933   833.60504   238.00000   25.20972             12.20717
592.27572   1255.62963  243.00000   18.76703             16.58228
597.72776   592.28841   371.00000   29.03994             16.56055
593.05556   856.56349   126.00000   13.85618             11.81687
593.24118   907.02353   170.00000   18.28701             11.93654
599.33333   673.82051   468.00000   32.86366             19.13901
595.85784   1282.24510  204.00000   17.29117             15.17627
599.22026   1001.54626  227.00000   21.03232             13.89016
602.38312   878.29870   154.00000   17.59070             11.36121
599.81250   902.12500   64.00000    13.85318             6.14629
603.00000   223.96622   148.00000   15.64281             12.15833
610.93431   946.86861   274.00000   30.21258             12.42176
604.75676   1042.08108  185.00000   17.01382             14.00183
611.32852   479.37906   277.00000   30.24621             11.77957
606.51628   918.50233   215.00000   19.36593             14.38824
609.09551   898.85955   178.00000   17.82274             12.76585
612.87838   1619.06306  222.00000   24.54993             11.70934
615.06468   221.23383   201.00000   18.78352             13.73483
612.88489   235.86331   139.00000   17.55297             10.27889
620.94749   1032.35845  438.00000   26.03547             21.62739
619.62162   1731.64865  259.00000   25.90531             12.79661
622.34387   785.28063   253.00000   19.93765             16.25203
633.84516   1236.64946  465.00000   42.38906             14.88626
629.01163   978.84884   172.00000   21.21815             11.09908
635.88973   1652.82890  263.00000   29.95328             11.29593
634.09653   1293.30116  259.00000   19.78793             16.80721
642.84024   534.05720   507.00000   51.32926             14.11204
635.25137   775.14754   183.00000   17.54442             13.35817
638.90830   1614.28821  229.00000   20.88668             14.21034
651.55070   600.78330   503.00000   32.41033             20.23084
646.72271   787.62242   339.00000   30.27128             14.59370
650.00671   626.52349   298.00000   24.40966             16.33698
650.38272   1677.86008  243.00000   21.39445             14.64868
649.50179   14.83154    279.00000   22.85262             15.69646
648.24082   1278.44082  245.00000   23.56689             13.73486
654.00420   1015.67647  238.00000   26.00618             12.07485
654.09677   1705.08961  279.00000   26.32499             13.65813
671.58214   987.19643   280.00000   39.09282             10.29273
665.43574   777.92476   319.00000   32.44755             13.44406
666.55066   121.23348   227.00000   19.82564             14.73959
670.13388   673.92350   366.00000   31.32424             16.23215
675.28854   47.58893    253.00000   21.29419             15.32390
675.43434   1036.29293  198.00000   21.95893             12.02186
682.36940   643.16791   268.00000   23.63110             14.52571
686.38674   1007.88950  181.00000   21.07564             11.06046
687.02973   1653.52973  370.00000   30.83710             15.51517
692.09790   1501.23951  572.00000   35.80172             20.56113
700.38395   749.02820   461.00000   29.27335             21.23101
702.62866   1319.83062  307.00000   23.09088             18.24095
716.99496   524.15113   397.00000   39.83026             13.45373
709.38811   1542.91958  286.00000   28.66456             14.24648
709.33333   1072.56962  237.00000   20.01451             16.39423
711.46328   84.64689    354.00000   26.42196             17.09922
711.88839   1594.54018  224.00000   21.20281             13.66963
719.25231   212.19692   325.00000   37.02456             11.78675
715.11386   1457.04455  202.00000   20.15867             12.88651
717.62551   119.13580   243.00000   18.99123             16.67666
721.17808   1620.94863  292.00000   24.99940             14.96896
720.92784   1435.48969  194.00000   19.86121             12.53957
728.77941   646.46691   272.00000   30.36250             11.73852
724.80723   1639.01205  249.00000   24.16793             13.27335
741.78947   1023.09569  209.00000   26.46064             10.33380
739.45660   1265.92453  265.00000   32.23324             10.67702
743.82709   1245.66571  347.00000   30.21714             15.34167
746.80515   1653.63971  272.00000   28.61451             12.43792
748.13043   1367.80435  276.00000   24.21442             15.15983
752.30864   1391.13169  243.00000   26.34820             12.20419
755.83416   1462.08955  603.00000   36.09820             22.45600
748.79221   1356.81818  77.00000    11.13237             8.83580
752.73077   1015.34615  52.00000    9.12446              7.30476
757.69846   1833.62154  325.00000   21.21798             19.94473
759.04348   1051.82609  138.00000   21.38394             8.46193
760.68153   1581.96178  314.00000   28.58887             14.36153
774.87958   1063.90838  382.00000   46.20744             11.81724
765.75741   1537.12129  371.00000   43.69927             12.25119
762.44898   1010.70408  98.00000    15.17928             8.52749
766.32405   1800.28861  395.00000   26.47004             19.82609
766.93085   1214.85106  188.00000   18.52444             13.25964
767.44056   1319.42308  286.00000   29.13896             12.87923
771.74368   1437.67148  277.00000   23.09341             15.30071
774.12500   1021.60648  216.00000   24.73403             11.30144
772.09174   1630.84098  327.00000   28.11426             14.97143
777.02049   2014.56148  244.00000   20.85901             15.14893
786.90230   850.47701   348.00000   38.26621             12.38261
782.34989   1743.13607  463.00000   32.80414             18.61351
790.66551   1399.42509  287.00000   31.45070             11.91659
783.27174   1423.49457  184.00000   16.48814             14.20971
786.23041   1595.55300  217.00000   18.31748             15.13685
793.66216   1706.26062  518.00000   36.19029             19.37475
789.95928   1943.16742  221.00000   22.44114             12.67599
794.66667   1270.58156  282.00000   24.94531             15.45491
807.36638   365.08405   464.00000   41.64359             15.35551
803.09354   654.59243   449.00000   29.72055             20.44021
802.84012   1254.15698  344.00000   33.35858             13.25358
805.33816   1290.70048  414.00000   24.18047             22.14448
801.95429   1642.19429  350.00000   34.31642             13.75988
810.23355   554.28618   304.00000   31.76537             12.97931
814.37736   114.91644   371.00000   31.87992             15.32180
817.43425   1607.79511  327.00000   42.02639             10.30077
815.91785   774.17564   353.00000   35.39487             14.53319
827.94922   1920.92578  256.00000   23.26548             14.46851
836.27689   1486.36842  437.00000   38.09788             16.32450
832.38583   1055.66142  127.00000   14.81660             10.94009
835.29139   1371.87748  302.00000   24.12190             16.39916
848.32787   110.25410   488.00000   33.32382             19.16150
844.14286   322.57519   266.00000   20.06539             17.49417
848.49158   890.19529   297.00000   34.82528             13.21218
851.52068   1535.91484  411.00000   26.36088             20.63938
855.13620   587.89606   279.00000   25.37428             15.17895
849.43925   1030.89720  107.00000   14.63588             9.43805
852.10734   1507.66667  177.00000   17.70923             12.73780
857.03475   1587.67181  259.00000   22.11811             14.99692
853.98684   1827.95395  304.00000   30.74996             12.98920
859.09690   1340.70155  258.00000   24.90357             13.24796
863.46053   1081.96382  304.00000   24.79552             16.68689
859.47917   1247.28750  240.00000   18.48547             16.68007
869.43956   1292.36264  273.00000   22.50189             15.73966
870.05426   1415.38372  258.00000   27.41887             12.42045
874.84648   1637.30064  469.00000   26.90402             22.46733
884.95677   1234.31124  347.00000   42.18352             10.92165
881.49650   312.62238   286.00000   27.23036             13.75212
883.48582   669.98936   282.00000   27.17317             14.53867
879.63806   1588.74627  268.00000   22.68536             15.11086
884.81633   599.11905   294.00000   25.86195             14.69689
891.84766   947.77778   1431.00000  48.64609             37.80260
892.63786   1095.91770  243.00000   27.71158             11.23055
889.25389   1460.39378  193.00000   24.33929             10.86820
891.64557   1306.40928  237.00000   26.61427             11.69960
894.06429   1277.97857  140.00000   17.44715             10.39687
908.11097   613.02350   766.00000   35.95567             27.43932
918.97943   1041.20800  875.00000   60.90279             19.93896
905.60976   1346.67944  287.00000   26.36347             13.92395
908.92373   391.47458   236.00000   28.75561             10.78267
912.51938   1445.27132  258.00000   24.15623             14.00352
915.48302   451.66415   265.00000   21.47152             16.01422
918.30798   1170.93916  263.00000   27.22752             12.57515
915.15385   1612.64469  273.00000   29.96906             11.91295
918.84762   1242.46667  105.00000   13.84409             9.76629
933.62344   978.69606   964.00000   48.50845             28.03667
925.62441   1484.94836  213.00000   20.59607             13.37996
924.22275   1509.95261  211.00000   22.30232             12.30476
924.00521   1218.82812  192.00000   25.09454             9.97285
927.29747   132.24051   316.00000   23.55525             17.35042
925.54118   1311.97059  170.00000   18.96314             11.52107
930.23279   1671.77705  305.00000   27.02317             14.83441
928.47857   1124.04286  140.00000   17.51915             10.35994
931.32870   1135.01852  216.00000   19.36592             14.61244
933.98561   1221.20863  139.00000   15.91427             11.20477
944.77374   693.56983   358.00000   32.17784             14.58714
940.54425   1545.26991  226.00000   18.98730             15.49258
943.02548   1572.69745  314.00000   24.77559             16.42997
945.46474   308.90385   312.00000   35.43032             12.24164
944.57912   1007.74411  297.00000   28.24056             14.45170
948.91083   1119.59873  157.00000   21.71639             9.91624
948.82403   1345.01717  233.00000   22.76497             13.13068
950.81379   1472.87586  145.00000   24.28922             7.86907
950.92340   1149.75319  235.00000   28.85247             10.62947
949.48739   1407.38235  238.00000   21.56443             14.15978
950.05769   1303.28846  104.00000   14.57849             9.17807
967.11935   410.43342   796.00000   43.38633             24.71264
954.72816   1184.09709  103.00000   17.88843             7.47235
953.38719   240.57939   359.00000   33.08602             14.04597
959.05063   1316.47679  237.00000   23.64786             12.93685
955.17647   1238.44118  170.00000   16.19024             13.40606
961.58074   1762.24363  353.00000   31.40229             14.84053
958.16538   1516.33077  260.00000   27.97526             12.65385
962.22963   1633.07778  270.00000   26.33121             13.21087
964.58427   1099.03371  267.00000   28.94905             11.91389
967.04918   1611.58033  305.00000   29.76414             13.19910
963.86585   985.13415   82.00000    12.24147             8.55455
973.78947   1522.60324  247.00000   23.82270             13.34941
967.87069   1552.12931  116.00000   13.84470             10.67689
970.31013   160.22785   158.00000   17.04641             11.89882
973.79668   1182.68050  241.00000   21.69341             14.71830
972.80193   1342.27536  207.00000   21.38005             12.49036
976.26174   1122.25503  149.00000   20.18104             9.52203
991.22323   586.61959   439.00000   35.41381             16.22303
985.24583   1067.57917  240.00000   24.27837             13.02664
981.94304   1149.98734  158.00000   15.66254             12.87909
984.17089   1247.10759  158.00000   17.17971             11.73990
990.88636   1233.84091  220.00000   24.87988             11.61886
988.03687   1415.26728  217.00000   22.05660             12.75399
983.33333   1203.11905  42.00000    9.22877              6.11528
988.24468   1571.03191  188.00000   19.18999             12.55303
993.15385   1266.76331  169.00000   19.89246             10.89963
998.87931   1457.10345  232.00000   30.12188             10.15700
1001.75188  1201.61654  266.00000   34.84907             10.06491
994.76190   1371.09524  168.00000   19.91652             10.98025
991.83226   1592.01935  155.00000   15.83774             12.49569
1002.31928  724.60542   332.00000   28.86662             16.67965
998.62879   1163.48485  132.00000   17.01508             10.18198
1004.80328  1480.51803  305.00000   28.50808             13.86029
1000.93382  1578.18382  136.00000   16.93035             10.43972
1000.78417  1297.01439  139.00000   15.64467             11.52130
1009.69600  1050.21600  250.00000   29.94419             10.80741
1008.13613  1445.70681  191.00000   21.86546             11.33126
1007.82486  1537.00000  177.00000   16.92960             13.51603
1012.60753  18.65860    372.00000   26.19887             18.80973
1016.10247  1002.51237  283.00000   28.90364             12.80069
1007.22034  1264.50000  118.00000   17.26306             9.00412
1009.87302  1649.05820  189.00000   19.65763             12.38090
1014.40306  1164.94898  196.00000   23.25722             10.83699
1016.18935  1293.71006  169.00000   21.11008             10.22220
1014.53774  1574.05189  212.00000   19.22727             14.37178
1015.74302  1254.92179  179.00000   22.04442             10.66482
1019.39362  220.60284   282.00000   24.71020             14.63524
1019.19070  1631.75349  215.00000   31.48608             8.80398
1022.39149  1231.74894  235.00000   21.98109             14.30045
1033.86842  1695.99868  760.00000   39.30548             25.30242
1029.31148  1816.89344  244.00000   21.24926             14.68737
1031.15060  917.99398   166.00000   16.51356             12.81937
1033.66222  1371.90222  225.00000   23.50070             12.19603
1030.81325  1468.18072  166.00000   15.49752             13.63905
1036.79570  1142.78495  186.00000   29.58735             8.72508
1035.80690  1506.08966  290.00000   25.54661             14.66490
1030.23232  1335.93939  99.00000    13.08419             9.64851
1028.44643  1347.07143  56.00000    11.51570             6.26586
1034.00613  1529.74233  163.00000   16.69412             12.45746
1035.07424  1729.86026  229.00000   22.32158             13.16876
1035.73545  1201.37566  189.00000   22.85976             11.03437
1036.11600  1409.00800  250.00000   26.31546             12.45344
1038.31206  1122.35461  141.00000   16.73307             11.05538
1038.42128  1169.01277  235.00000   27.05453             11.17375
1041.44828  1329.00000  174.00000   17.12733             13.13030
1040.11159  1634.18884  233.00000   19.61965             15.20613
1046.34226  1314.90476  336.00000   25.30294             17.03159
1045.08081  1358.53535  198.00000   21.26071             11.87217
