# Filename: Nuclei_ctrl_pfa_007.npz
# Voxel size (nm): (108, 108)
# Area quantity: voxels
# Num nuclei detected: 448
Y           X           AREA       MAJOR_AXIS_LENGTH    MINOR_AXIS_LENGTH
289.72829   709.77031   357.00000  27.49356             17.07310
283.01775   739.46746   169.00000  16.66901             13.05488
287.38168   808.95420   262.00000  21.73308             15.40285
293.57025   723.97521   121.00000  13.81017             11.29179
305.87898   799.68153   157.00000  15.90915             12.68621
307.81176   831.33529   170.00000  15.98261             13.68476
309.38000   675.30000   200.00000  18.38513             13.89088
317.37059   617.82941   170.00000  17.91964             12.24024
318.75225   638.02252   222.00000  18.12013             15.71493
326.29437   749.22078   231.00000  19.53109             15.20161
328.33816   848.80193   207.00000  17.39120             15.17234
332.80543   764.46154   221.00000  17.36657             16.40602
334.90909   561.57576   165.00000  15.07528             13.96195
349.27143   570.06786   280.00000  23.39032             15.72024
360.25537   651.77088   419.00000  41.16259             14.41380
352.72364   898.05455   275.00000  22.30726             16.40300
353.86364   611.69481   154.00000  18.24857             10.93816
369.71951   769.09756   246.00000  21.44000             14.78699
375.83123   676.86146   397.00000  30.54672             17.35855
375.77385   714.42403   283.00000  22.41072             16.12191
382.02793   897.12291   179.00000  17.81348             12.85984
384.73262   602.85027   187.00000  16.90249             14.18408
384.12838   885.33108   148.00000  14.41316             13.18373
388.48276   1035.39847  261.00000  21.52227             15.79107
388.51381   743.11602   181.00000  16.44968             14.08641
396.84314   914.92647   204.00000  17.28149             15.02179
401.15123   584.26852   324.00000  25.21509             16.64482
399.33831   1018.98010  201.00000  18.47106             13.92758
403.01290   632.60645   155.00000  16.27555             12.17003
402.53125   713.01042   96.00000   13.05650             9.59221
406.18966   804.93103   290.00000  21.69844             17.10904
404.84828   619.28276   145.00000  15.32363             12.08736
413.51203   703.36770   291.00000  23.81324             15.73103
416.29897   775.28522   291.00000  23.55713             15.79834
413.03425   501.16438   146.00000  16.10684             11.62700
415.40116   846.34302   172.00000  17.33321             12.78934
415.20909   958.79091   220.00000  18.05099             15.72142
424.41493   654.48955   335.00000  23.03338             18.65563
427.51438   915.87220   313.00000  27.95889             14.58448
426.08586   566.65657   198.00000  16.50058             15.28413
434.42623   535.93443   244.00000  22.21834             14.83989
439.08550   736.31599   269.00000  19.93739             17.23870
438.27979   941.35751   193.00000  16.02168             15.40029
441.59259   631.24815   270.00000  22.12827             15.62248
441.62424   498.19394   165.00000  15.84758             13.27218
444.12429   577.48588   177.00000  16.42897             13.80277
448.14851   791.52475   202.00000  16.78525             15.77288
446.51923   838.36538   104.00000  12.23462             10.92012
450.09009   520.53153   111.00000  12.53129             11.25828
454.98425   845.66929   127.00000  13.55038             12.07145
458.23841   662.18543   151.00000  16.80926             11.65348
458.40789   968.52632   152.00000  16.66151             11.86480
459.35294   508.74510   102.00000  12.93420             10.16083
461.08333   794.91667   24.00000   5.77350              5.27046
470.77728   599.81069   449.00000  31.92631             18.54468
469.32044   843.40884   181.00000  19.11738             12.08710
470.30061   643.71779   163.00000  15.91751             13.14426
471.31579   970.61404   228.00000  17.66428             16.84379
474.00901   519.51802   222.00000  17.32014             16.31025
478.59333   699.04333   300.00000  20.46923             18.80535
483.08621   650.63793   58.00000   9.44297              7.87357
490.87047   540.70984   193.00000  17.09169             14.43583
493.58442   716.71429   231.00000  18.17143             16.28740
494.99623   572.33962   265.00000  20.93721             16.43187
495.43182   801.12879   264.00000  22.04523             15.38894
495.13907   438.65563   151.00000  16.30105             11.81043
497.20833   965.00000   192.00000  16.51492             14.82328
504.18978   595.90146   274.00000  28.61209             12.50300
508.79920   553.63052   249.00000  21.79945             14.58485
511.69478   716.30924   249.00000  24.89954             12.94895
511.44586   617.59236   157.00000  15.09209             13.27685
512.15000   859.44545   220.00000  20.25189             13.86948
511.18713   805.69006   171.00000  18.58553             11.76331
526.24603   877.63889   252.00000  19.37423             16.63225
526.28571   988.05612   196.00000  16.23108             15.36799
529.90964   801.70783   332.00000  25.68931             16.77660
531.23715   1018.38340  253.00000  23.42118             13.80063
530.92810   903.37255   306.00000  22.63654             17.37859
531.78241   597.09722   216.00000  18.59068             14.86221
531.85660   756.75849   265.00000  19.54340             17.31421
537.12435   832.71503   193.00000  17.04021             14.52750
539.20455   665.34659   176.00000  21.27282             10.56853
537.59259   416.74074   81.00000   10.72211             9.60563
542.77778   553.84314   153.00000  17.07097             11.44236
540.44444   655.15556   45.00000   8.47443              6.72084
551.44839   941.75484   310.00000  21.85491             18.88208
550.62286   697.73143   175.00000  16.13636             13.84174
555.63675   421.23504   234.00000  20.74124             14.49913
557.42756   729.36396   283.00000  19.70956             18.28826
557.32258   711.78065   155.00000  16.63071             11.94845
558.40553   759.25346   217.00000  18.42821             15.13214
559.18396   888.39151   212.00000  17.40131             15.51178
560.93578   925.52294   218.00000  18.42099             15.06945
561.95045   596.14414   222.00000  18.21626             15.59781
562.76408   799.70423   284.00000  21.61999             16.88998
559.21622   431.24324   37.00000   7.54047              6.36190
566.23429   621.38000   350.00000  24.66276             18.31002
564.00746   406.90299   134.00000  14.04827             12.19685
565.88583   867.16929   254.00000  19.58748             16.62303
566.50000   553.69802   202.00000  17.78955             14.47612
573.60669   952.51464   239.00000  21.50530             14.22465
578.85338   969.83459   266.00000  24.96000             13.80118
580.82514   598.96721   183.00000  17.80126             13.24287
585.05556   1030.86420  162.00000  15.69651             13.21768
587.36863   528.65882   255.00000  22.62768             14.37750
598.81919   636.56089   271.00000  26.64912             13.14419
595.55102   405.60714   196.00000  16.52332             15.13678
595.30769   784.54299   221.00000  17.98865             16.02783
596.85644   1025.63366  202.00000  19.39233             13.34964
603.74390   532.19512   164.00000  16.00124             13.07612
604.68280   1054.51613  186.00000  17.21901             13.86878
609.56971   663.67548   416.00000  29.83324             17.87197
613.78788   1038.38889  198.00000  18.03681             14.06545
616.26277   771.44161   274.00000  19.46493             18.06762
621.96133   605.14917   181.00000  18.41106             12.59706
627.53107   794.25989   177.00000  17.91541             12.62581
627.92742   570.12903   124.00000  16.54589             9.56197
633.83587   402.90881   329.00000  21.99438             19.53780
635.29375   581.22500   160.00000  17.49516             11.73152
635.37410   980.20863   139.00000  14.98182             11.96418
638.71825   996.29762   252.00000  20.50073             15.90501
638.93536   1025.18251  263.00000  19.78813             16.97900
638.12953   512.77202   193.00000  17.68384             13.96240
639.00000   967.22396   192.00000  17.74076             13.82195
645.07927   1083.53049  164.00000  16.96438             12.33265
642.63333   656.36667   30.00000   6.49102              5.79348
647.40764   796.64968   157.00000  15.33013             13.05970
654.92941   1010.96078  255.00000  21.20441             15.46235
656.17455   601.18182   275.00000  23.46978             15.59325
659.80986   806.11620   284.00000  22.14867             16.37138
656.92424   419.06061   66.00000   9.61924              8.87207
661.09722   641.37963   216.00000  16.90957             16.29298
662.77202   1069.23316  193.00000  20.87097             11.82983
668.24828   504.20000   290.00000  21.67405             17.05819
670.67760   479.32787   183.00000  16.24700             14.44100
675.60309   556.93814   194.00000  18.29779             13.63481
673.88136   1022.57062  177.00000  16.57354             13.71610
676.80214   1095.97326  187.00000  20.78809             11.52297
672.67857   947.00000   28.00000   6.50745              5.45108
680.37652   957.69636   247.00000  19.50661             16.20541
683.28804   424.79076   368.00000  24.77214             19.11771
681.30729   488.11979   192.00000  16.64018             15.00102
683.36646   798.98758   161.00000  15.93878             12.97883
691.26804   775.75258   194.00000  18.60906             13.39436
703.34625   549.24289   387.00000  32.62166             15.43323
696.56995   351.25907   193.00000  17.60924             13.98726
697.67284   446.04938   162.00000  15.65690             13.23384
697.26667   949.31111   45.00000   7.99885              7.16774
704.98165   378.53670   218.00000  18.17591             15.66373
706.03529   1092.69412  170.00000  17.74607             12.25543
714.74929   853.13390   351.00000  25.88493             19.02928
715.22222   1027.53704  216.00000  24.04959             11.62013
718.26639   960.17623   244.00000  21.03583             14.84099
718.04233   615.82011   189.00000  18.28311             13.25358
717.12987   755.03030   231.00000  18.77381             15.97034
720.76682   630.86996   223.00000  17.84032             15.98905
724.32735   1039.25561  223.00000  21.76998             13.62695
725.84868   1058.50987  304.00000  24.36216             17.03592
732.67633   753.68599   207.00000  17.83325             14.83033
736.00524   845.12042   191.00000  17.75212             13.73883
738.77419   1094.05376  186.00000  16.86375             14.13298
746.07512   620.73709   213.00000  19.19344             14.22002
747.18060   874.16054   299.00000  26.65937             15.21998
750.91667   409.54167   264.00000  22.09428             15.32894
753.85670   542.81931   321.00000  27.19294             15.46067
752.92920   854.66372   226.00000  18.94627             15.20360
760.87121   557.38636   264.00000  20.92921             16.12204
765.61207   962.03017   232.00000  17.73235             16.71372
771.57584   933.11825   389.00000  27.69254             18.10439
775.32667   728.46000   300.00000  23.92059             16.11270
774.39698   404.72864   199.00000  17.88182             14.22285
782.28464   1134.20225  267.00000  19.80433             17.26883
783.21622   714.27027   222.00000  17.68245             16.18613
781.27586   414.66667   87.00000   11.28081             9.87978
792.18367   816.04082   294.00000  22.68744             16.70816
789.30588   984.71765   255.00000  19.69879             16.48555
811.93976   1009.40361  332.00000  20.92276             20.38798
816.11848   1123.36493  211.00000  19.68361             13.71204
825.07895   572.38684   380.00000  35.84738             14.38448
818.54545   1137.90909  209.00000  16.45757             16.29181
825.44444   782.52444   225.00000  17.70601             16.35829
829.90606   987.48182   330.00000  24.26527             17.39998
831.56705   1036.55556  261.00000  19.33927             17.26694
841.63587   442.48913   368.00000  26.57118             17.91590
842.26211   966.03989   351.00000  22.62385             19.83506
843.45051   758.38567   293.00000  22.71509             16.58512
846.67308   539.44615   260.00000  19.75063             17.06555
847.05660   1054.99057  212.00000  17.37413             15.61724
845.38158   417.35526   76.00000   10.10450             9.60660
861.57692   912.99359   312.00000  22.79989             17.65388
858.74000   1007.95000  200.00000  18.07786             14.25725
865.24759   598.57556   311.00000  24.08795             16.48728
865.08589   812.98773   326.00000  29.34935             14.33489
865.10345   865.22884   319.00000  21.93344             18.64694
870.15354   1151.03150  254.00000  21.98905             14.87143
869.85252   1064.88489  278.00000  22.90154             15.81260
878.00000   752.22892   249.00000  19.61977             16.23006
880.52610   789.81124   249.00000  20.41095             15.58243
879.22326   941.63721   215.00000  17.69902             15.53180
881.90341   426.59091   176.00000  16.04017             14.10270
888.15789   1006.17004  247.00000  18.89866             16.81729
889.46597   603.95288   191.00000  19.57324             12.49823
892.87421   741.11321   318.00000  20.38448             20.08321
896.25893   525.48214   336.00000  28.38691             15.43683
891.31016   1085.77005  187.00000  17.53428             13.71299
899.95547   1157.26721  247.00000  22.58357             14.03171
907.80069   1094.26804  291.00000  24.99468             15.11138
905.62857   1018.82449  245.00000  19.83888             16.07318
917.60622   1054.56736  386.00000  34.65871             15.74579
912.82775   744.83254   209.00000  19.53219             13.73853
910.07538   951.61809   199.00000  17.14824             14.76502
917.29667   503.36333   300.00000  24.98131             15.95787
914.14732   1000.38393  224.00000  21.30900             13.65936
921.03226   1106.19816  217.00000  18.49618             15.01926
918.85417   412.00000   48.00000   8.12463              7.57079
922.62500   602.48558   208.00000  18.03088             14.74460
935.77500   440.41250   80.00000   11.96626             8.57182
943.78405   587.91030   301.00000  20.35943             18.89103
941.39456   1009.89796  147.00000  15.52451             12.33678
945.17534   968.64932   365.00000  27.12247             17.40208
950.67704   411.39300   257.00000  23.92190             13.87351
955.68293   1161.13240  287.00000  25.40491             14.48986
952.94667   1017.42667  150.00000  17.34411             11.09521
952.85811   1125.38514  148.00000  17.82042             10.62160
962.74020   1147.42157  204.00000  23.47497             11.38551
961.82297   1200.22967  209.00000  20.21456             13.22233
963.23790   1178.95968  248.00000  19.63706             16.29078
974.11979   495.56510   384.00000  31.78129             15.85829
971.50820   1123.84426  244.00000  23.63665             13.27891
968.38830   967.12766   188.00000  17.12709             14.15681
977.82759   1020.45211  261.00000  23.18140             14.55954
975.75172   1085.43448  145.00000  16.56677             11.31086
981.32806   418.11462   253.00000  23.74702             15.39662
988.85022   1223.66079  227.00000  19.47385             14.93706
992.67273   565.64727   275.00000  20.10131             17.56775
993.95192   943.33974   312.00000  22.72385             17.53090
995.60331   432.18182   121.00000  13.93646             11.11403
1002.62416  1156.86913  298.00000  23.98051             16.26495
1004.90378  1118.46735  291.00000  24.89089             14.96582
1006.03309  1230.00735  272.00000  20.93649             16.77001
1005.29864  960.49321   221.00000  19.06638             14.89952
1001.50877  1089.07018  57.00000   8.79417              8.24962
1004.60714  498.82143   28.00000   6.37217              5.54090
1008.80667  1054.32000  150.00000  14.32502             13.33157
1017.90831  1088.81089  349.00000  22.70125             19.96626
1020.46612  487.76152   369.00000  22.68765             21.19252
1018.94779  943.31727   249.00000  20.88076             15.57036
1016.81176  408.22353   85.00000   11.10207             9.76856
1020.94323  558.14847   229.00000  18.41675             15.91406
1020.81910  419.15578   199.00000  17.19611             14.94462
1025.88087  1049.86282  277.00000  22.72348             15.77171
1026.80851  1007.81560  141.00000  15.61622             11.80438
1029.94850  1241.81116  233.00000  18.50574             16.05134
1037.45783  526.81928   249.00000  22.78837             14.07019
1042.16172  497.18152   303.00000  25.90352             15.03206
1040.90870  1008.10000  230.00000  22.74989             13.18206
1045.52577  1157.80928  194.00000  19.93528             12.46407
1050.65635  947.02786   323.00000  21.52310             19.42054
1052.91613  1244.18065  310.00000  21.59958             18.42643
1054.34597  577.24171   211.00000  20.46318             13.20136
1065.11026  971.63590   390.00000  26.60130             19.12346
1063.42208  1034.72078  154.00000  16.25368             12.19668
1069.91724  1076.25172  290.00000  21.92235             17.40702
1070.58824  596.45098   204.00000  20.18216             13.08973
1069.94872  1137.32308  195.00000  17.83443             13.93227
1079.51943  1059.27562  283.00000  31.03644             12.42697
1070.23529  483.47059   51.00000   8.74265              7.39367
1079.02326  1494.58140  43.00000   7.69171              7.07285
1086.44635  942.35622   233.00000  21.03711             14.29603
1093.58924  513.92351   353.00000  36.19169             12.60615
1093.31832  430.10511   333.00000  22.14491             19.22109
1088.71795  560.97436   39.00000   7.92086              6.27385
1100.74740  1257.84429  289.00000  21.41259             17.67827
1102.07256  612.07256   317.00000  20.73735             19.56311
1101.06207  1130.74138  290.00000  21.66417             17.63971
1104.16623  1069.07652  379.00000  32.92482             14.80644
1113.02372  1013.81818  253.00000  22.66405             14.24630
1118.31959  624.69072   194.00000  17.70971             14.14744
1123.88760  433.48062   258.00000  23.61718             14.05213
1125.08039  934.46624   311.00000  21.84377             18.38184
1125.88947  961.22632   190.00000  18.82146             13.00125
1123.90625  790.31250   32.00000   8.02765              5.03525
1131.77033  950.13397   209.00000  20.60703             13.11338
1133.84211  582.92434   304.00000  21.09300             18.62130
1135.08642  880.23457   243.00000  20.22679             15.39014
1132.79882  1094.71598  169.00000  15.37196             14.04519
1138.68929  495.80357   280.00000  27.01755             13.27096
1138.30317  1748.36652  221.00000  18.76296             15.09505
1141.54303  994.81557   488.00000  31.07134             20.26944
1145.22291  675.39009   323.00000  26.21560             16.05375
1140.38247  514.23904   251.00000  22.48061             14.49676
1144.19214  1725.84716  229.00000  22.90213             13.63320
1146.65948  1102.75431  232.00000  21.03053             14.19080
1138.85714  1195.50000  28.00000   6.54654              5.42105
1150.92913  909.49081   381.00000  23.63177             21.24518
1150.80303  586.16061   330.00000  26.03131             16.85961
1151.64671  655.01198   334.00000  22.60870             18.85836
1149.14035  439.71930   57.00000   8.86140              8.21881
1155.71676  1653.19075  173.00000  19.64640             11.29083
1162.46254  826.83062   307.00000  23.41635             16.83879
1171.58824  1072.28507  221.00000  20.08868             14.09590
1167.12195  905.43902   41.00000   8.14517              6.44623
1180.20307  1633.39080  261.00000  26.39273             12.88315
1178.74254  430.20149   268.00000  21.73058             15.85513
1180.37363  702.35897   273.00000  22.69581             15.75605
1182.33333  843.65385   312.00000  23.61032             17.00939
1182.50000  584.53462   260.00000  22.08810             15.21047
1184.37634  745.77061   279.00000  21.82491             16.38752
1177.59459  984.18919   37.00000   7.03704              6.70876
1189.21862  487.14980   247.00000  28.06416             11.49300
1186.22045  609.84665   313.00000  21.67326             18.65967
1190.29942  820.28198   344.00000  23.63732             18.70364
1186.33846  894.95385   65.00000   9.83401              8.39839
1192.83193  792.29412   357.00000  26.52505             17.26829
1193.52866  920.16879   314.00000  27.17535             14.92783
1193.24710  636.22008   259.00000  21.97149             15.11078
1197.58703  1614.17406  293.00000  28.95900             13.13590
1199.11650  1054.92233  206.00000  23.70040             11.23089
1196.47761  1069.58706  201.00000  16.70309             15.37077
1207.27168  808.04335   346.00000  23.62455             18.74377
1205.42908  1575.28014  282.00000  24.18363             14.89062
1206.76071  621.11786   280.00000  20.31778             17.75366
1209.13072  739.69935   306.00000  20.61663             18.94487
1214.93151  654.73973   146.00000  14.56776             12.84223
1216.85507  930.52657   207.00000  16.80181             15.76883
1220.36559  1026.81720  279.00000  23.31647             15.28202
1220.18483  1788.51185  211.00000  19.59623             13.91743
1224.08364  1689.47636  275.00000  22.55745             15.83186
1224.11824  791.44595   296.00000  20.44781             18.52231
1225.51838  643.09191   272.00000  22.45573             15.67724
1235.85052  1645.34536  194.00000  22.17237             11.43591
1237.74708  854.36965   257.00000  20.64333             16.09594
1237.01081  1556.76216  185.00000  20.67668             11.48915
1240.40217  657.13406   276.00000  22.57716             15.95934
1241.51111  697.89259   270.00000  22.35665             15.48599
1238.96178  1727.45223  157.00000  17.19928             11.64212
1242.42671  828.25407   307.00000  29.32057             14.09482
1247.98529  1008.06250  272.00000  22.90166             15.23853
1251.83068  796.90239   502.00000  30.85322             21.17677
1245.74026  1744.56494  154.00000  15.59208             12.63884
1252.13699  864.16438   73.00000   11.64555             8.24151
1255.72678  1559.07650  183.00000  23.36299             10.21878
1257.83860  1690.61404  285.00000  21.66255             17.55484
1262.20904  648.59887   354.00000  25.53885             18.08070
1264.50943  867.20000   265.00000  21.21843             16.20217
1271.51880  1843.57895  266.00000  21.57141             15.79418
1273.08187  853.58480   171.00000  17.29717             12.71094
1273.08547  757.94017   234.00000  19.20627             16.06094
1275.07042  726.55986   284.00000  22.28236             17.04945
1272.65672  1525.79851  134.00000  16.09353             10.75441
1276.87113  1498.87629  194.00000  19.87922             12.49565
1280.36631  774.18449   374.00000  24.24658             19.99251
1280.65236  980.18455   233.00000  19.92188             15.05885
1281.72558  839.40000   215.00000  21.51224             12.77745
1282.92913  644.85827   254.00000  19.91685             16.29707
1285.72131  823.44918   305.00000  28.91283             13.72985
1281.42767  1727.36478  159.00000  15.20470             13.37747
1287.21891  1759.62189  201.00000  17.61978             14.56096
1290.02158  743.52158   278.00000  21.32935             16.79094
1290.74847  727.79141   163.00000  16.07518             13.07282
1297.77244  662.31090   312.00000  22.93396             17.53142
1296.15891  1682.96899  258.00000  22.17746             15.23626
1301.57429  962.18000   350.00000  28.55629             16.02712
1299.62264  1744.26792  265.00000  20.15981             16.94020
1305.74124  705.60647   371.00000  24.74783             19.38839
1307.04348  1532.78804  184.00000  17.26175             13.60868
1310.30400  780.39200   250.00000  21.09536             15.48601
1310.17964  1726.11377  167.00000  15.22326             14.01652
1311.15625  727.12500   32.00000   6.94965              5.87892
1317.33846  1622.94615  130.00000  15.70505             10.62776
1330.36571  653.99714   350.00000  25.15439             18.19128
1333.04545  1722.24432  176.00000  16.19614             13.93709
1336.67480  1687.03252  246.00000  18.13540             17.31018
1337.95575  922.66814   226.00000  20.88578             13.96359
1338.87665  1514.56828  227.00000  18.92003             15.79064
1340.96791  722.24064   187.00000  16.29861             14.63497
1342.78846  938.50385   260.00000  22.20304             14.98618
1347.35616  689.39041   292.00000  19.89763             19.09886
1347.14754  1610.59836  122.00000  14.50171             10.87110
1353.51786  1716.61429  280.00000  22.04112             16.30523
1354.85890  713.22086   326.00000  23.96421             17.55984
1369.57527  895.61828   186.00000  19.25022             12.40692
1370.89700  907.89270   233.00000  20.49866             14.72787
1369.72646  1675.93274  223.00000  17.95210             16.08621
1370.46610  1503.91949  236.00000  22.89428             13.24352
1383.65432  1546.24280  243.00000  21.42489             14.53403
1383.24370  1562.15546  238.00000  19.05094             16.25926
1390.95021  875.97925   241.00000  19.37070             16.01345
1391.33921  649.92511   227.00000  19.72107             14.74075
1389.05000  701.17500   40.00000   8.01255              6.36153
1397.52679  1494.63839  224.00000  23.63112             12.30427
1403.27273  691.11285   319.00000  26.08228             15.67382
1403.23881  1718.66667  201.00000  16.62571             15.51697
1406.21121  1651.75431  232.00000  19.16616             15.51238
1407.61290  855.24885   217.00000  19.14902             14.45764
1417.98507  637.22985   335.00000  24.39899             17.58957
1428.86752  842.98291   234.00000  19.11603             15.73828
1432.16216  1635.80541  185.00000  16.27605             14.50625
1434.87500  1718.58854  192.00000  16.37043             14.98778
1438.11111  1568.88304  171.00000  17.52928             12.57694
1442.12162  824.82432   296.00000  23.03638             16.52353
1438.18947  1541.41579  190.00000  18.15588             13.43335
1444.42460  693.47222   252.00000  21.90054             15.03888
1444.06407  712.65738   359.00000  29.31498             16.05605
1451.41579  1720.76316  190.00000  16.78640             14.48722
1456.26459  1599.28016  257.00000  18.55506             17.76925
1461.85714  612.12585   294.00000  23.26004             16.25465
1463.09016  1691.94672  244.00000  21.05618             14.82807
