# Filename: Nuclei_416_ctrl_004.npz
# Voxel size (nm): (108, 108)
# Area quantity: voxels
# Num nuclei detected: 670
Y           X           AREA        MAJOR_AXIS_LENGTH    MINOR_AXIS_LENGTH
19.23511    950.60502   319.00000   26.72783             15.43957
25.03139    1113.78475  223.00000   18.64085             15.29718
39.22374    679.02283   219.00000   19.04090             14.67191
46.51290    963.90323   310.00000   22.57893             17.57272
45.57843    478.63235   204.00000   17.20937             15.36765
68.51777    742.27919   197.00000   22.24805             11.82081
75.73913    503.63285   207.00000   20.27874             13.16929
76.58427    533.97378   267.00000   21.65784             15.80821
90.47119    871.81017   295.00000   23.38982             16.12160
106.89266   937.83616   177.00000   28.22737             8.47611
106.96667   760.34583   240.00000   20.09056             15.24810
111.93902   1877.98780  82.00000    11.67726             8.95349
117.97938   1019.32474  194.00000   21.71454             12.01807
119.18692   1186.85981  214.00000   19.59456             13.98271
125.06803   867.10204   294.00000   24.86908             15.22828
129.60263   1070.99211  380.00000   28.68247             17.00926
127.62774   1866.25912  274.00000   19.47579             18.00082
136.77358   905.66981   318.00000   25.90800             15.71034
136.86851   1215.04844  289.00000   22.97410             16.09448
145.67969   194.29297   256.00000   23.20555             14.17039
153.73462   501.20769   260.00000   24.22526             14.03939
155.85088   987.40351   114.00000   13.32842             11.00029
166.43627   788.73039   204.00000   26.42272             12.75039
164.74439   584.17489   223.00000   21.15331             13.99577
171.06410   422.28205   312.00000   24.98699             16.28131
174.55870   203.49393   247.00000   20.02963             15.88079
179.05031   1036.52201  318.00000   21.35727             19.06876
177.69362   1245.43830  235.00000   18.61056             16.08221
189.89455   1205.14909  275.00000   30.20466             11.84704
199.24667   623.51111   450.00000   41.76363             14.09103
202.16062   800.13990   193.00000   17.85442             13.94573
204.48529   713.33456   272.00000   20.46385             17.03529
207.05574   1116.23934  305.00000   22.36568             17.46425
206.98605   1628.23721  215.00000   18.72958             14.92685
215.32166   664.93631   314.00000   26.42062             15.16957
209.43636   1603.09091  55.00000    8.95472              7.89807
225.01554   1704.26684  386.00000   25.12499             19.60031
224.90146   443.41971   274.00000   19.61579             17.83252
223.45775   742.37676   284.00000   26.23335             14.08992
225.62722   986.01183   338.00000   30.30281             14.39713
229.67094   221.38034   234.00000   20.77698             14.56714
234.37821   763.80769   312.00000   24.04960             16.71689
236.34602   957.81315   289.00000   26.22969             14.26272
239.23239   864.41197   284.00000   24.46155             15.53994
240.21849   1088.59664  357.00000   25.35954             18.08238
247.23368   1229.38144  291.00000   20.49901             18.19968
254.74828   1710.08621  290.00000   21.18484             17.60096
261.42202   1361.50000  218.00000   19.93613             14.07823
275.82450   751.22185   302.00000   30.88395             13.05011
269.83744   1236.69951  203.00000   17.14340             15.11727
