# Filename: Nuclei_416_bidi_016.npz
# Voxel size (nm): (108, 108)
# Area quantity: voxels
# Num nuclei detected: 219
Y           X           AREA       MAJOR_AXIS_LENGTH    MINOR_AXIS_LENGTH
48.08743    579.70492   183.00000  18.46820             12.68234
50.88679    647.06132   212.00000  18.08342             15.01346
55.73410    667.95087   346.00000  24.96298             17.96603
60.13478    601.53478   230.00000  18.67719             15.76238
63.06596    691.15831   379.00000  28.11668             18.40472
57.70909    614.78182   55.00000   10.21438             6.90888
69.14451    711.35260   173.00000  17.39946             12.69834
82.19231    750.17582   182.00000  20.06683             12.03726
85.39485    728.34335   233.00000  18.06261             16.53001
97.73988    768.16185   173.00000  15.92669             13.96302
105.09810   804.46519   316.00000  20.40791             19.88707
354.25225   618.21622   111.00000  12.58281             11.25849
424.63014   633.36986   73.00000   10.87355             8.84056
435.68354   730.63291   79.00000   11.33875             8.94022
447.95349   645.79845   129.00000  17.31976             9.92336
455.37234   806.20213   94.00000   13.17798             9.08476
466.32584   762.55056   89.00000   13.74338             8.29702
476.63014   660.79452   73.00000   10.17673             9.15513
484.31169   742.71429   77.00000   10.71922             9.22188
490.52308   752.20000   65.00000   10.30211             8.20429
495.02000   820.63000   100.00000  12.55046             10.29802
498.35971   839.27338   139.00000  14.69505             12.09844
496.92941   801.49412   85.00000   12.59641             8.63253
506.43750   798.76562   64.00000   10.88622             7.56960
516.91346   764.99038   104.00000  12.70851             10.46180
537.39130   774.79710   69.00000   10.73958             8.25951
565.91781   601.81507   146.00000  15.34688             12.18056
571.50000   735.37179   156.00000  16.83530             11.85389
586.11348   759.53901   141.00000  15.25229             12.00069
593.95161   578.23387   124.00000  13.76124             11.50762
607.24561   716.71930   114.00000  13.35529             11.35889
612.27007   744.26277   137.00000  14.45433             12.14321
613.54701   1278.97436  117.00000  14.10201             10.62622
626.00714   730.67857   140.00000  15.65317             11.37208
629.78571   557.45714   140.00000  13.72232             13.08727
631.53659   692.11382   123.00000  12.99400             12.09719
647.76562   740.89844   128.00000  14.25967             11.54309
648.91935   1261.11290  62.00000   10.92750             7.18586
661.82836   683.76119   134.00000  13.61776             12.61282
669.74272   1155.96117  206.00000  18.51833             14.41102
670.60819   536.25146   171.00000  15.51571             14.09759
671.72131   1249.92623  122.00000  16.18509             9.75393
677.59341   1124.20330  182.00000  19.20335             12.15522
687.83755   657.67148   277.00000  23.38022             15.24420
689.83784   1081.79537  259.00000  23.26183             14.69185
700.79710   524.89130   138.00000  15.19735             11.58541
708.74672   1167.47162  229.00000  19.02740             15.41882
722.37063   1053.41958  143.00000  14.66407             13.49771
723.57672   1109.26984  189.00000  16.75617             14.39220
726.33684   1248.14737  95.00000   13.87188             8.78861
730.23780   1151.60366  164.00000  21.28458             10.53390
734.64179   619.01493   67.00000   10.08475             8.49948
738.67143   503.01429   140.00000  15.09239             11.87448
739.16774   1072.75484  155.00000  17.09701             11.58683
740.95109   1090.12500  184.00000  15.76373             14.90547
749.92896   1047.14208  183.00000  16.10509             14.56335
755.86508   518.31746   126.00000  13.73853             11.75206
757.66255   605.26749   243.00000  18.04105             17.27192
757.26613   1234.83065  124.00000  14.07031             11.29867
765.82394   503.39437   142.00000  14.01327             13.04258
764.50000   874.00000   18.00000   5.54259              3.99328
773.21196   1024.66848  184.00000  19.11056             12.36248
776.99492   996.62944   197.00000  20.22850             12.45097
799.74020   1030.70588  204.00000  20.05873             12.96628
802.43333   1219.17500  120.00000  12.67299             12.04578
810.62598   1239.88976  254.00000  20.77179             15.93854
812.81290   951.79355   155.00000  15.89972             12.56707
827.42424   1191.46667  165.00000  15.55857             13.74057
839.32900   1175.40260  231.00000  17.72688             17.02695
840.75275   1127.39560  182.00000  17.00729             13.63640
840.16949   943.32203   59.00000   10.10380             7.41490
854.13514   1184.21622  222.00000  18.10819             15.81393
852.10067   1263.42953  149.00000  15.20076             12.53922
854.54751   1008.38914  221.00000  18.70341             15.42269
856.87647   1021.77647  170.00000  18.43296             11.92846
860.40784   1289.59608  255.00000  22.77037             14.75457
866.91753   1094.37113  194.00000  19.11993             12.95003
872.97080   997.28467   137.00000  15.36109             11.72606
879.07065   1166.64130  184.00000  23.74310             10.11007
885.36601   1000.99346  153.00000  16.12306             12.31693
885.87440   1268.99034  207.00000  18.98202             13.98720
886.16908   1057.51208  207.00000  19.60329             13.60610
890.60714   1141.40306  196.00000  17.42560             14.44533
894.42793   1293.67568  222.00000  20.15015             14.51523
897.51442   1081.92788  208.00000  20.82402             12.89174
901.48558   1127.52404  208.00000  20.00095             13.45460
899.73885   826.68790   157.00000  14.88246             13.53891
902.35676   1063.35676  185.00000  18.46906             12.88240
902.30088   812.24779   113.00000  14.78233             9.78027
905.74863   1097.90710  183.00000  15.91585             14.65546
921.59259   866.97531   81.00000   11.71488             9.02930
931.91057   1223.84553  246.00000  20.81268             15.31928
932.35938   1136.56771  192.00000  18.51300             13.33713
933.16667   886.63636   132.00000  14.55937             11.62069
936.66379   872.70690   232.00000  19.31016             15.37363
936.80791   920.64972   177.00000  17.24078             13.27496
937.10244   1003.25366  205.00000  18.88189             13.91170
940.90674   1084.31088  193.00000  18.70868             13.36802
941.85000   1070.22000  100.00000  12.23100             10.40712
948.43779   990.37327   217.00000  21.26693             13.16354
