# Filename: Nuclei_416_ctrl_60x_005.npz
# Voxel size (nm): (108, 108)
# Area quantity: voxels
# Num nuclei detected: 990
Y           X           AREA       MAJOR_AXIS_LENGTH    MINOR_AXIS_LENGTH
20.21341    750.69512   164.00000  14.82958             14.12883
38.51381    629.20994   181.00000  18.90895             12.62977
42.16667    773.26000   150.00000  15.61765             12.36350
65.15169    525.44382   178.00000  16.60667             13.82645
64.89320    590.40777   103.00000  13.68672             9.66053
70.65657    707.96970   99.00000   13.07650             9.72513
77.52222    650.35556   180.00000  15.48976             14.92176
79.69748    794.98319   119.00000  15.80726             10.45308
91.49462    618.29032   186.00000  20.56645             11.89086
95.26736    780.62153   288.00000  22.51612             16.38529
98.25316    560.79747   158.00000  18.14853             11.46871
105.08672   534.44715   369.00000  24.68504             19.16556
103.62500   386.49265   136.00000  15.46505             11.37045
117.12778   653.86667   180.00000  15.41546             14.89356
119.26087   781.89372   207.00000  20.10600             13.23902
117.82292   113.79167   96.00000   11.19489             11.10457
120.66901   559.26056   142.00000  14.22723             12.88903
136.71967   688.88285   239.00000  21.93306             13.89770
140.55849   1134.82264  265.00000  21.33673             15.95812
143.40351   650.67836   171.00000  17.78359             12.76868
147.30201   422.16443   298.00000  23.80013             16.26906
149.52964   624.26482   253.00000  21.66621             15.46437
150.84906   355.62893   159.00000  16.18115             12.55149
152.88028   557.63380   142.00000  14.60514             12.41896
154.41803   149.59836   122.00000  14.51166             10.72619
163.10714   212.76786   168.00000  16.02586             13.56930
173.85612   1136.98201  278.00000  28.83422             12.43196
168.58407   534.64602   113.00000  13.57344             10.82841
176.69828   562.21552   116.00000  13.37911             11.20528
183.72727   683.62500   176.00000  17.58300             13.59605
183.66667   195.94558   147.00000  15.88279             11.79675
193.86400   777.02800   250.00000  21.06486             15.15979
194.93182   1770.07576  132.00000  15.29440             11.07441
200.05195   807.90909   231.00000  20.38451             14.86744
201.13953   292.89302   215.00000  17.13842             16.16063
214.60593   545.98729   236.00000  20.59611             15.17886
216.41833   778.90040   251.00000  21.53638             14.95700
218.42778   346.40556   180.00000  16.07388             14.30710
217.78481   158.20886   158.00000  15.51161             12.99958
217.95429   184.07429   175.00000  17.80044             12.57684
225.76899   834.94304   316.00000  25.08677             16.25980
222.67500   109.30833   120.00000  14.57670             10.61016
227.36771   253.73094   223.00000  19.44777             14.64761
224.24638   290.26087   138.00000  15.00344             11.80870
228.39527   660.51014   296.00000  21.40582             17.74878
231.67380   488.17112   187.00000  17.48019             13.68376
233.98969   341.31959   194.00000  18.17630             13.62331
239.25893   791.89286   112.00000  12.49928             11.49274
248.83146   587.31461   267.00000  21.92724             15.68142
243.87611   1443.52212  113.00000  13.86609             10.55329
244.47899   416.38655   119.00000  13.03130             11.67008
258.33113   858.29801   302.00000  25.33967             15.32768
254.89683   258.98413   126.00000  13.94620             12.90732
257.47368   629.07566   304.00000  20.13382             19.45170
256.28571   421.18367   147.00000  13.93022             13.47085
255.65753   109.89041   73.00000   10.38025             9.14965
264.62857   281.19592   245.00000  18.85919             16.79964
261.96552   463.97414   116.00000  13.84002             10.82828
264.15730   536.25843   178.00000  15.90011             14.28807
268.01128   796.52632   266.00000  25.54293             13.98699
270.49187   565.65447   246.00000  20.08719             15.79416
269.09659   1715.97727  176.00000  19.60986             11.54145
272.32423   502.67235   293.00000  20.79979             18.07407
