# Filename: Nuclei_416_bidi_60x_004.npz
# Voxel size (nm): (108, 108)
# Area quantity: voxels
# Num nuclei detected: 1314
Y           X           AREA       MAJOR_AXIS_LENGTH    MINOR_AXIS_LENGTH
15.46635    658.25962   208.00000  17.59282             15.05925
23.84043    1025.57447  94.00000   11.26215             10.65053
33.11416    1245.18721  219.00000  18.83093             14.95157
36.86010    819.73057   193.00000  19.42962             12.83615
43.67516    1015.38854  157.00000  14.62306             13.74374
46.95556    1083.10000  180.00000  17.12089             13.48642
53.49115    1267.39823  226.00000  18.37889             15.73553
62.59686    770.68063   191.00000  21.37733             11.60667
63.01818    696.40000   110.00000  13.53823             10.46059
73.53509    1257.23246  228.00000  19.24499             15.14290
73.49689    886.12422   161.00000  16.58055             12.57598
80.08696    1191.17787  253.00000  20.41389             16.17609
82.03488    1013.81395  86.00000   11.13490             9.90648
88.65873    722.18254   126.00000  14.00741             11.71076
87.96667    662.91111   90.00000   13.25708             9.31040
100.97596   692.99038   208.00000  19.37978             13.75158
100.51316   1024.06579  76.00000   13.11319             7.82530
105.29952   905.80193   207.00000  18.23513             14.62796
105.41259   722.13287   143.00000  15.33340             11.91019
140.24812   752.00752   133.00000  13.73105             12.52751
198.78788   229.68687   99.00000   13.96990             9.15233
376.77778   634.79798   99.00000   12.53173             10.16518
389.39706   766.41912   136.00000  14.31284             12.08977
422.01087   808.84783   92.00000   12.24180             9.55673
426.69697   473.27273   165.00000  18.06513             11.70175
423.71233   847.05479   73.00000   11.12770             8.34574
429.50741   455.87037   270.00000  19.95313             17.84135
444.85714   848.45055   91.00000   11.82251             9.85806
451.50538   450.79032   186.00000  16.80641             14.13841
449.00775   1685.49612  129.00000  13.18098             12.55302
458.07547   778.88679   53.00000   9.06726              7.42623
479.23810   1609.09524  147.00000  15.03003             12.54482
480.25556   597.07778   90.00000   12.85107             8.89054
482.81905   752.40000   105.00000  13.29805             10.04570
487.31298   610.33588   131.00000  20.81495             8.15166
485.70161   1593.11290  124.00000  13.04643             12.23035
489.84768   429.64901   151.00000  16.13520             12.01716
487.06173   566.98765   81.00000   11.71046             8.92696
487.39000   809.49000   100.00000  12.31613             10.31299
495.40708   562.81416   113.00000  12.84705             11.41792
494.01724   1634.30172  116.00000  13.62997             11.05178
494.23457   602.20988   81.00000   11.25490             9.18070
497.27273   777.67273   55.00000   9.09631              7.71472
503.56061   681.10606   66.00000   9.93026              8.58114
505.11364   573.68182   88.00000   11.22431             9.99123
505.08602   621.83871   93.00000   11.27733             10.53143
503.84211   918.70175   57.00000   9.82279              7.37512
508.16760   386.03352   179.00000  16.97186             13.43148
510.55903   420.29861   288.00000  21.90078             17.20743
507.23596   583.22472   89.00000   14.70290             7.71486
508.65049   810.65049   103.00000  14.32486             9.19138
512.36620   823.59859   142.00000  15.15732             12.22373
510.94792   613.01042   96.00000   13.26759             9.17929
516.00000   697.42135   178.00000  16.19561             14.20028
512.83051   738.64407   59.00000   9.49631              7.88548
513.13793   774.26437   87.00000   11.95611             9.31672
516.03448   667.93103   145.00000  14.70478             12.63405
522.93162   777.70940   117.00000  13.86113             10.77265
524.13636   758.69697   66.00000   9.81975              8.55568
526.92208   718.93506   77.00000   11.43807             8.60796
531.33929   806.61607   112.00000  12.05075             11.82645
536.93564   1516.40594  202.00000  20.17273             12.85185
535.83962   697.75472   106.00000  16.16260             8.38012
535.67424   363.95455   132.00000  13.41742             12.59868
537.17600   756.35200   125.00000  14.68927             10.83343
542.91304   373.32174   115.00000  13.92204             10.68845
548.08597   1298.46154  221.00000  21.76445             13.08082
544.42169   715.18072   83.00000   10.56550             10.02600
547.79720   1625.10490  143.00000  17.04128             10.71983
547.03306   863.00826   121.00000  14.33334             10.78220
551.22340   677.73404   94.00000   17.53666             6.90228
555.13592   369.34951   206.00000  19.24401             13.66735
552.93243   702.21622   74.00000   14.31460             6.69820
562.01299   1312.83550  231.00000  17.99358             16.66225
563.31507   609.98630   73.00000   10.03441             9.26144
568.67308   700.50962   104.00000  12.76990             10.45810
568.14286   691.68571   70.00000   11.35608             7.81873
574.44255   1503.25957  235.00000  21.26863             14.27555
571.47159   1627.28977  176.00000  19.01934             11.95062
573.17105   531.97368   76.00000   10.79388             8.98316
571.74359   632.74359   39.00000   7.30297              6.80488
576.93805   341.90265   113.00000  12.95981             11.21504
580.51822   1321.60324  247.00000  22.50721             14.40769
581.77095   352.13966   179.00000  16.31234             14.15700
578.52055   686.21918   73.00000   9.99028              9.33222
578.05556   583.02778   36.00000   8.52670              5.38623
581.96154   521.21795   78.00000   11.46947             8.74575
581.59677   618.70968   62.00000   10.57469             7.43792
583.04255   635.88298   94.00000   15.19555             7.86023
581.43333   604.48333   60.00000   10.25822             7.43147
586.61881   326.61881   202.00000  16.35396             15.75735
583.44262   715.81967   61.00000   9.97971              7.77320
585.56122   1448.26531  98.00000   14.21705             8.86379
587.04478   705.29851   67.00000   10.30059             8.30166
593.96215   870.72240   317.00000  26.80815             15.32706
590.09091   940.48485   33.00000   7.32359              5.67174
593.70455   527.59091   88.00000   11.22763             9.98419
599.07742   1446.24516  155.00000  16.30282             12.20467
598.56164   668.04110   73.00000   11.12668             8.32225
603.11047   1601.25000  172.00000  19.09732             11.75148
604.82759   1330.65517  261.00000  24.95246             13.42870
605.85987   377.38217   157.00000  15.44163             13.01545
605.14530   470.74359   117.00000  14.83058             10.10360
611.34091   323.23106   264.00000  22.57202             15.09072
608.45902   541.32787   61.00000   9.72339              7.96945
613.50952   602.51905   210.00000  18.15271             15.21890
615.00000   1577.80989  263.00000  23.51988             14.52000
617.02857   1617.26286  175.00000  22.24094             10.14828
612.19444   485.79167   72.00000   10.84734             8.45460
612.97403   516.02597   77.00000   11.18243             8.74586
613.73913   706.13043   69.00000   10.46884             8.40283
614.98148   622.94444   54.00000   8.75736              7.94390
615.27778   800.01852   54.00000   10.00179             6.88947
625.87923   364.37681   207.00000  22.19318             11.88801
624.22845   824.34483   232.00000  19.26191             15.45070
625.53299   1437.98985  197.00000  17.56142             14.42445
629.56701   1527.29381  194.00000  18.87076             13.28546
626.15152   669.91919   99.00000   12.03618             10.45008
627.90323   713.17204   93.00000   12.01676             9.90307
630.44444   1389.15556  225.00000  25.98345             11.36062
631.01031   538.92784   97.00000   13.45651             9.15121
632.25926   685.21481   135.00000  17.21006             10.10537
637.17368   798.53684   190.00000  18.72226             12.95839
637.52432   1572.91892  185.00000  16.86821             14.04231
636.79630   551.48148   54.00000   9.41990              7.31840
640.84116   1407.70397  277.00000  23.94721             14.94453
641.57277   286.34742   213.00000  19.02274             14.30740
638.53846   489.75000   52.00000   9.60824              6.94237
644.93651   335.64021   189.00000  17.03457             14.19758
