# Filename: Nuclei_416_ctrl_60x_001.npz
# Voxel size (nm): (108, 108)
# Area quantity: voxels
# Num nuclei detected: 1489
Y           X           AREA       MAJOR_AXIS_LENGTH    MINOR_AXIS_LENGTH
69.76538    561.66154   260.00000  26.07594             13.00803
69.09524    1535.03175  126.00000  16.39273             10.39259
75.84362    589.34568   243.00000  19.60498             15.82959
89.85039    612.37795   127.00000  14.28368             11.37246
108.38000   655.11000   200.00000  19.37182             13.19956
135.54618   709.02410   249.00000  21.52374             14.80674
149.59813   1061.02336  214.00000  21.98106             12.47640
190.89404   995.35099   151.00000  16.76995             12.05103
193.20635   905.01587   252.00000  20.31876             15.92201
195.49147   970.78157   293.00000  21.24752             17.78436
225.34921   591.21825   252.00000  22.09373             14.59761
231.88031   608.12741   259.00000  20.78057             16.16479
234.54506   652.94421   233.00000  21.28746             13.96247
236.49032   1041.54839  155.00000  15.29532             12.95058
238.36364   704.06061   231.00000  22.25627             13.28245
246.56679   760.60650   277.00000  21.92281             16.22508
259.86452   818.99355   310.00000  21.78288             18.29505
261.52288   865.60784   306.00000  23.22895             17.08377
273.04839   1023.95699  186.00000  17.35890             13.78558
290.88688   994.28959   221.00000  19.53740             14.53289
294.51931   942.13305   233.00000  18.95784             15.66008
308.47802   956.32967   182.00000  16.66921             14.25343
311.73391   973.05579   233.00000  19.49927             15.36688
318.16354   817.27882   373.00000  23.81330             21.38189
321.41346   869.75481   208.00000  17.99094             14.75746
320.02041   954.27211   147.00000  16.32820             11.71347
326.21012   741.84436   257.00000  19.14027             17.33700
332.48387   927.30968   155.00000  16.76529             11.79145
338.76733   938.68317   202.00000  17.12586             15.53007
345.40357   702.50000   280.00000  20.55122             17.41957
356.03846   874.39510   286.00000  26.79651             13.68524
359.91713   963.84530   181.00000  18.85536             12.23545
361.19753   906.43827   162.00000  15.06452             13.73397
363.75417   1020.17083  240.00000  19.01743             16.16488
364.25463   741.95370   216.00000  17.84857             15.42441
363.15748   241.62205   127.00000  15.47024             10.51158
371.46996   661.21555   283.00000  23.60073             15.40320
369.40373   858.59006   161.00000  16.74409             12.29264
377.46087   728.62609   230.00000  17.74365             16.56650
381.23735   477.66537   257.00000  22.00519             14.99536
389.35018   942.75090   277.00000  23.27459             15.29975
390.58148   985.75185   270.00000  23.83780             14.63637
391.63587   847.02717   368.00000  30.56446             15.82052
389.37561   694.98537   205.00000  16.31923             16.06048
391.76860   631.39669   242.00000  19.51983             15.92540
395.53712   753.86026   229.00000  25.78394             11.64645
400.30943   1052.92453  265.00000  26.65088             13.98495
404.12500   412.13971   272.00000  22.42536             15.51317
405.76667   817.18333   180.00000  18.41582             12.76731
413.17172   588.21717   198.00000  18.62894             13.64259
413.41553   1010.52055  219.00000  17.99745             15.52809
417.15207   844.40092   217.00000  16.72405             16.63876
419.09020   669.90980   255.00000  26.68730             12.74540
