# Filename: Nuclei_416_ctrl_010.npz
# Voxel size (nm): (108, 108)
# Area quantity: voxels
# Num nuclei detected: 981
Y           X           AREA       MAJOR_AXIS_LENGTH    MINOR_AXIS_LENGTH
6.84066     1161.83516  182.00000  17.33084             13.69964
16.49785    608.79828   233.00000  20.55448             14.48469
29.05051    625.97475   396.00000  25.82970             19.83588
37.08711    460.28223   287.00000  24.95344             14.71067
47.24324    1160.39189  370.00000  27.23675             17.60003
45.32031    98.53125    256.00000  20.28819             16.14720
68.63801    1699.85520  221.00000  19.79535             14.31867
74.78632    1168.33333  234.00000  23.57778             12.73827
87.08394    1099.36861  274.00000  24.64469             14.18499
109.08527   601.36434   258.00000  22.90546             14.45169
119.10667   1202.99333  150.00000  16.55677             11.59930
126.63529   1060.52157  255.00000  27.62140             12.08422
137.33935   615.66426   277.00000  24.13491             14.80258
140.27143   1164.97500  280.00000  25.62702             14.24515
141.42905   601.72973   296.00000  25.99456             14.58269
151.67054   175.13953   258.00000  29.55551             11.92308
155.44207   1152.48780  328.00000  32.30286             13.32451
159.77852   487.30537   298.00000  24.86180             15.48207
158.93583   1747.63102  187.00000  21.20001             11.36627
170.23602   440.65528   322.00000  26.80069             15.55511
181.03226   1656.82949  217.00000  17.99924             15.45520
183.53419   1705.08120  234.00000  19.94237             15.00165
187.43697   1453.40756  238.00000  22.36560             13.63941
185.81102   1528.82283  254.00000  21.41645             15.18113
205.84807   1082.96685  362.00000  32.37496             14.59299
204.86040   100.81481   351.00000  32.07400             15.95022
204.12000   1811.83200  125.00000  17.76645             9.41612
215.26792   493.58491   265.00000  23.81514             14.34606
215.43275   1190.20760  342.00000  27.71141             16.19455
220.84407   1107.08814  295.00000  30.78220             12.65382
220.72438   861.36042   283.00000  24.63537             14.68284
219.43310   562.83451   284.00000  21.27279             17.38142
232.24235   521.01020   392.00000  29.15749             17.53019
234.07192   1230.24658  292.00000  22.07731             17.70775
235.51119   552.82090   268.00000  19.50718             17.54225
238.06790   1830.07407  162.00000  18.80886             10.96532
248.10127   407.83544   237.00000  25.76061             13.35638
258.42763   178.04934   304.00000  27.69902             14.63807
256.48936   1436.56738  282.00000  23.57646             15.32409
259.80000   1754.03636  220.00000  20.14246             13.95650
275.59032   808.80968   310.00000  26.01194             15.32649
283.72176   459.41047   363.00000  28.02235             16.66567
294.25301   1853.18072  166.00000  21.11903             10.23371
292.57962   1935.69427  157.00000  17.48570             11.50756
302.45185   214.30741   270.00000  23.19025             15.00458
309.47531   815.88272   324.00000  31.06747             13.34685
318.65021   1741.86831  243.00000  23.26504             13.35956
319.88028   1356.09155  284.00000  21.54470             16.82798
320.55814   1099.19934  301.00000  20.98714             18.47059
321.90966   461.36137   321.00000  22.06555             19.10165
323.03625   205.38369   331.00000  31.12281             13.86917
329.60592   905.58998   439.00000  26.21633             23.02922
332.12195   1058.57143  287.00000  25.12605             14.70499
351.43144   954.93645   299.00000  25.13693             15.39866
357.75556   409.17778   315.00000  21.86098             18.46080
366.37719   1375.68421  342.00000  28.66938             15.40321
369.88922   846.72156   334.00000  23.53277             18.28269
382.57682   204.96496   371.00000  25.50912             18.55670
384.27273   1780.13853  231.00000  17.84584             16.58543
382.65000   596.35000   40.00000   11.09276             4.84053
390.10543   992.24601   313.00000  23.65169             17.32570
400.18135   1923.90674  193.00000  17.63866             13.99944
402.91039   576.94982   279.00000  21.55134             16.64132
399.74545   600.23636   55.00000   10.57455             6.69282
406.80712   695.22255   337.00000  22.53940             19.17776
418.40576   1232.68586  382.00000  34.21395             14.44320
413.22148   1003.60738  298.00000  22.73332             17.24513
416.28205   566.10623   273.00000  19.05153             18.43422
428.85000   532.01071   280.00000  27.77140             13.05763
434.91566   698.38153   249.00000  19.43119             16.50223
437.81022   1723.95985  274.00000  24.65750             14.28148
439.85818   906.61455   275.00000  23.25479             15.11337
443.67293   804.30827   266.00000  19.70456             17.51868
447.17073   1762.04065  246.00000  19.86122             16.55044
457.28866   772.72852   291.00000  24.23685             15.40387
461.30204   807.95510   245.00000  25.20109             12.60582
466.62832   1073.51770  226.00000  20.98998             13.81554
474.69841   838.44127   315.00000  33.85943             12.00013
470.08130   1960.80488  123.00000  13.54575             11.69779
477.25523   1882.31799  239.00000  23.74599             12.87579
478.78947   1931.01053  95.00000   13.00762             9.50270
489.72464   17.27899    276.00000  22.58555             15.62467
490.62147   1893.59887  177.00000  20.15463             11.53710
497.59902   651.88753   409.00000  30.52159             18.08632
493.18301   1912.01961  153.00000  17.41950             11.28679
498.37915   1831.90047  211.00000  16.94032             16.00498
500.49143   1879.45143  175.00000  16.47150             13.57516
502.59489   872.74088   274.00000  19.24450             18.46738
503.80982   2011.98160  163.00000  17.54436             11.84062
512.59231   1049.49231  260.00000  27.52601             12.15149
508.26752   1964.04459  157.00000  17.87958             11.28032
517.72687   923.61674   227.00000  20.49664             14.28318
521.20062   1020.75000  324.00000  28.98786             16.43351
515.89899   992.57576   99.00000   12.14037             10.46171
523.39130   506.59783   276.00000  26.06512             13.54886
524.98671   1367.55150  301.00000  25.15217             15.75058
519.71318   1963.03101  129.00000  14.41540             11.44909
521.32061   2023.35115  131.00000  14.93617             11.86098
531.04301   806.12186   279.00000  23.68080             15.48033
531.01449   820.98913   276.00000  24.13514             14.65091
533.60949   889.80657   274.00000  27.61770             12.69540
535.79821   1977.66816  223.00000  17.59623             16.32832
540.69381   456.35831   307.00000  27.03948             14.55920
542.58421   1122.63684  190.00000  20.73059             11.81872
549.77882   903.98754   321.00000  29.58624             13.93465
550.94983   1943.33779  299.00000  26.07854             15.11595
549.83471   967.63636   242.00000  21.46315             14.71223
549.00000   947.67742   31.00000   7.97656              4.95137
557.94306   1464.65836  281.00000  20.32888             18.25771
563.56734   932.35244   349.00000  32.08646             14.22933
562.70956   643.93750   272.00000  23.75084             14.72542
559.86441   957.05085   118.00000  16.64656             9.27073
561.74566   1989.70520  173.00000  19.39346             11.37129
561.18848   2006.23037  191.00000  19.15898             12.72577
562.72778   1040.73889  180.00000  17.04008             13.56398
576.73592   1914.00704  284.00000  29.92997             13.29338
574.35359   943.67956   181.00000  18.86664             12.64247
572.14563   1027.41748  103.00000  13.04548             10.03529
570.34146   856.14634   41.00000   8.03359              6.58043
581.12025   1177.92089  316.00000  27.88566             15.24593
582.10000   773.16296   270.00000  22.09210             15.62733
586.20063   1597.95298  319.00000  28.07232             14.60983
585.90654   522.87539   321.00000  23.07616             17.94244
