# Filename: Nuclei_ctrl_pfa_003.npz
# Voxel size (nm): (108, 108)
# Area quantity: voxels
# Num nuclei detected: 514
Y           X           AREA       MAJOR_AXIS_LENGTH    MINOR_AXIS_LENGTH
198.92908   285.18440   141.00000  14.93158             12.25605
208.28395   1264.95062  162.00000  16.92010             12.32425
235.39394   1261.72727  132.00000  14.03073             12.07848
240.33962   1225.60849  212.00000  17.98041             15.07314
251.14286   1210.48447  161.00000  15.45438             13.30995
258.40476   1275.57143  126.00000  13.79691             11.65739
274.97115   1215.61538  104.00000  12.97383             10.23904
299.06667   1171.39524  210.00000  19.49975             13.74769
299.90541   1220.51351  148.00000  15.18284             12.44817
335.14159   1152.27434  113.00000  13.40986             10.73722
357.20000   1105.41429  140.00000  16.70951             10.80372
382.01186   1322.79051  253.00000  21.53587             15.04907
379.11039   1336.48701  154.00000  14.88455             13.34918
380.73636   1094.31818  110.00000  12.52744             11.22515
400.12946   1361.02679  224.00000  18.57659             15.44537
405.03750   1076.98125  160.00000  15.79283             12.88637
405.50000   1109.65038  266.00000  20.78759             16.42467
411.54924   1156.59091  264.00000  19.04251             17.84783
417.04327   861.10096   208.00000  19.88007             13.53533
419.17726   778.47157   299.00000  26.76724             14.42926
423.59195   886.88506   174.00000  16.41900             13.53415
431.03861   998.62934   259.00000  20.60276             16.15918
434.08970   1016.19269  301.00000  24.03220             16.10316
435.18650   1170.75563  311.00000  22.88603             17.42501
430.54348   1304.47391  230.00000  24.92981             11.87299
434.83505   1107.44330  194.00000  17.31212             14.51517
443.84270   1389.92509  267.00000  22.97776             14.90499
449.78947   1236.67048  437.00000  30.07062             18.83186
445.65574   959.69945   183.00000  18.26141             12.86029
443.28829   1041.25225  111.00000  14.78666             9.64121
448.09127   1206.03571  252.00000  19.97459             16.17676
447.44805   1133.47403  154.00000  15.14725             12.99801
447.15934   1296.82418  182.00000  16.88938             13.78651
458.96018   1025.11504  226.00000  21.69718             13.33585
466.14074   1041.63704  135.00000  19.04861             9.26322
466.69767   920.89369   301.00000  20.68911             18.78940
466.35829   1150.60963  187.00000  17.88208             13.41146
464.22826   1282.10870  92.00000   13.12047             8.95667
469.51232   1079.28571  203.00000  18.40117             14.07683
474.14286   1392.01071  280.00000  25.32018             14.15386
469.50000   1132.00000  48.00000   8.60259              7.02345
477.59221   885.23636   385.00000  25.24481             19.61439
477.78322   1047.91608  143.00000  13.72049             13.29924
482.87831   1339.03175  189.00000  17.87621             13.53255
486.80899   1139.15730  89.00000   13.31092             8.56418
492.82482   1130.92701  137.00000  14.80716             11.84682
500.56571   1190.09714  175.00000  16.52125             13.50533
503.35242   900.84581   227.00000  17.10714             16.94017
502.26543   1207.14198  162.00000  16.34348             12.66019
501.14286   1156.58095  105.00000  11.63811             11.52427
509.38435   1290.36054  294.00000  24.69545             16.11029
514.06102   717.10847   295.00000  23.11768             16.81313
511.43902   1091.69756  205.00000  18.33924             14.30684
520.54795   1131.34247  219.00000  19.58695             14.39526
518.39490   1226.61783  157.00000  16.25606             12.32073
516.02857   1236.55714  70.00000   10.23995             8.84749
518.63587   887.82609   184.00000  15.66322             14.98308
521.47761   1264.13433  268.00000  20.28402             16.98531
519.62264   663.96226   106.00000  13.18653             10.43051
