# Filename: Nuclei_bidi_pfa_003.npz
# Voxel size (nm): (108, 108)
# Area quantity: voxels
# Num nuclei detected: 1085
Y           X           AREA       MAJOR_AXIS_LENGTH    MINOR_AXIS_LENGTH
30.99291    1120.99291  141.00000  15.59311             11.57777
94.69643    1319.44643  112.00000  13.35289             10.68550
117.86577   1182.79195  149.00000  17.79288             10.85674
139.95000   695.34643   280.00000  20.24989             17.67433
148.72031   712.49425   261.00000  19.58640             17.35261
162.90517   778.64655   232.00000  22.31623             13.48237
166.32971   729.30435   276.00000  24.55292             14.53101
175.84404   763.22936   218.00000  19.04822             14.76820
179.98745   836.43933   239.00000  18.38701             16.67555
184.30620   787.50388   258.00000  23.66911             14.06883
202.95669   845.98425   254.00000  20.43366             16.00020
207.47603   943.26712   292.00000  28.30884             13.18908
215.39200   908.19200   250.00000  22.26828             14.56857
216.52679   987.34375   224.00000  20.69758             13.88965
413.26636   740.71963   214.00000  18.28280             15.01216
427.88152   756.42180   211.00000  20.37880             13.26590
452.33168   741.11386   202.00000  18.19642             14.16983
468.42562   422.36364   242.00000  19.71740             15.70161
482.17647   307.86096   187.00000  17.43333             13.69955
487.01230   276.90984   244.00000  19.04765             16.36486
488.62544   388.00707   283.00000  24.49322             15.42288
499.71574   723.31472   197.00000  17.45344             14.46411
501.87838   501.13514   222.00000  23.57736             12.13339
500.59494   425.16456   237.00000  21.50842             14.05775
515.52000   454.07143   350.00000  28.19715             15.86546
512.11885   303.32377   244.00000  22.49921             13.89233
517.60619   724.11504   226.00000  17.28781             16.79326
519.52797   416.32867   286.00000  24.43133             14.99832
522.52448   367.64685   286.00000  24.01700             15.22984
527.13182   313.10455   220.00000  21.71931             13.02726
529.27338   290.53597   278.00000  22.69516             15.83552
529.19847   330.06870   262.00000  24.06723             13.95638
531.84252   937.66535   254.00000  19.76877             16.85555
537.51625   416.16245   277.00000  21.47685             16.66729
538.51883   908.40167   239.00000  18.06964             17.06465
543.15534   702.41748   206.00000  19.63016             13.42316
544.48858   959.15982   219.00000  18.85275             14.79783
549.86441   876.61582   354.00000  22.45071             20.15699
552.89394   245.71970   264.00000  26.17372             13.16270
556.08209   476.48507   268.00000  22.08141             15.51894
571.65957   508.81915   94.00000   12.01456             10.02956
572.30588   199.49412   85.00000   12.48277             8.82246
579.09524   250.29004   231.00000  18.42776             16.22516
577.16197   214.53521   142.00000  15.04735             12.03327
581.92245   498.48571   245.00000  22.57525             13.87251
584.38278   702.63636   209.00000  17.87874             15.08971
583.92350   520.22404   183.00000  17.81233             13.16350
589.88148   227.67778   270.00000  20.75078             16.65490
596.65421   548.84813   428.00000  26.88871             20.46527
595.50215   828.92704   233.00000  19.33601             15.45280
598.12239   977.37015   335.00000  24.85645             17.88853
598.63134   764.77419   217.00000  17.80732             15.65472
601.66553   677.02730   293.00000  21.04379             17.83883
606.03042   843.84791   263.00000  23.83435             14.32256
617.87025   572.92722   316.00000  21.81165             19.13177
617.80059   616.41935   341.00000  25.74697             17.01926
620.32308   643.43846   260.00000  21.53265             15.70200
621.25899   763.48561   278.00000  20.36984             17.78105
620.61889   817.64495   307.00000  21.91847             18.10669
621.05128   856.29060   234.00000  22.28294             13.46570
629.70290   979.02174   276.00000  27.47123             13.12035
638.50000   887.77640   322.00000  21.04809             19.55858
638.02564   657.90256   195.00000  17.21756             14.54712
639.09055   844.25591   254.00000  19.20707             16.92003
637.82609   620.24638   69.00000   10.30118             8.52083
660.08621   646.42529   174.00000  16.06953             13.78317
662.86920   905.61181   237.00000  17.60141             17.17260
666.21154   929.20385   260.00000  22.50223             14.77913
673.18000   140.85667   300.00000  32.43575             12.43791
679.27830   643.37264   212.00000  18.77330             14.52222
688.11765   133.65176   425.00000  36.21342             15.34937
689.71324   962.43015   272.00000  23.05642             15.09407
713.04981   961.87739   261.00000  22.84926             14.57622
719.41292   599.16011   356.00000  23.97498             18.92728
722.18085   267.54255   282.00000  25.49379             14.24942
729.98696   995.05217   230.00000  20.46760             14.40368
734.05199   316.50153   327.00000  31.41079             13.30784
752.65278   359.11458   288.00000  23.78526             15.61908
755.93522   1012.22267  247.00000  20.45184             15.86289
761.35345   1058.60632  348.00000  24.79379             18.00660
763.09191   538.60662   272.00000  18.73529             18.54474
770.77160   1409.59877  162.00000  17.13156             12.18735
