# Filename: CLN3-561nm_416_ctrl_60x_008.tif
# Puncta radius (pixels): (1.3888888888888888, 1.3888888888888888)
# Puncta radius (nm): (150, 150)
# Cluster radius (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108)
Y     X     NUM_PUNCTA    CLUSTER_ID
671   613   2             0
707   1950  2             1
806   733   2             2
818   1094  2             3
1017  1181  2             4
1061  2015  2             5
1064  2001  2             6
1640  649   2             7
333   1526  2             8
333   1191  2             9
336   1187  2             10
363   1205  2             11
443   1310  2             12
453   1214  2             13
465   1003  3             14
470   1344  2             15
500   1340  2             16
507   1228  2             17
517   1031  2             18
544   399   2             19
552   1296  2             20
558   1242  2             21
561   1278  2             22
575   1045  2             23
580   1047  2             24
585   1237  2             25
604   1286  2             26
610   769   2             27
614   1165  2             28
618   1167  2             29
631   1247  2             30
636   603   2             31
662   650   2             32
664   1042  2             33
667   591   2             34
668   1077  2             35
676   1001  2             36
687   1027  2             37
697   670   2             38
697   594   2             39
707   790   3             40
714   1108  2             41
719   817   2             42
721   1086  2             43
722   1041  2             44
731   626   2             45
744   903   2             46
745   900   2             47
754   833   2             48
758   668   39            49
758   684   26            50
755   853   2             51
764   987   4             52
765   914   2             53
765   900   2             54
769   811   2             55
776   624   2             56
785   947   2             57
802   716   2             58
822   689   3             59
823   610   2             60
823   614   2             61
823   710   2             62
823   896   2             63
825   659   3             64
828   955   2             65
837   1096  2             66
840   903   2             67
841   1106  2             68
848   620   3             69
853   704   2             70
857   878   2             71
864   1995  4             72
867   681   2             73
867   976   3             74
870   1968  2             75
873   1965  2             76
871   676   2             77
876   980   2             78
882   1952  2             79
881   857   2             80
881   1091  3             81
885   1948  2             82
885   679   2             83
887   1101  3             84
888   1941  2             85
888   1106  2             86
892   1926  4             87
890   1932  2             88
888   1929  2             89
899   957   2             90
922   1905  2             91
918   1906  2             92
929   1120  2             93
930   673   2             94
930   783   2             95
933   1132  2             96
943   959   2             97
957   827   2             98
965   1151  2             99
971   1146  2             100
981   757   2             101
983   728   2             102
982   954   2             103
983   823   2             104
996   752   2             105
999   1952  3             106
1002  629   2             107
1005  845   2             108
1012  611   2             109
1032  921   2             110
1036  502   2             111
1040  928   3             112
1046  2023  3             113
1051  2016  3             114
1053  2030  4             115
1057  980   2             116
1063  2005  2             117
1064  901   2             118
1065  971   2             119
1064  1979  2             120
1069  1982  7             121
1068  1992  2             122
1078  968   2             123
1080  487   2             124
1084  1014  2             125
1090  477   2             126
1103  912   2             127
1113  575   2             128
1140  933   2             129
1149  559   3             130
1158  1044  3             131
1163  929   2             132
1199  1048  2             133
1200  915   2             134
1267  592   2             135
1276  841   2             136
1289  904   2             137
1342  412   3             138
1358  594   2             139
1364  795   2             140
1368  934   2             141
1399  155   2             142
1453  910   2             143
1497  889   2             144
1501  460   3             145
1519  891   3             146
1642  640   2             147
1785  797   2             148
1800  149   4             149
1845  734   2             150
1959  1082  7             151
