# Filename: BNI1-640nm_416_ctrl_60x_012.tif
# Puncta radius (pixels): (1.3888888888888888, 1.3888888888888888)
# Puncta radius (nm): (150, 150)
# Cluster radius (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108)
Y     X     NUM_PUNCTA    CLUSTER_ID
661   895   2             0
698   936   2             1
776   1002  2             2
845   638   2             3
847   733   2             4
887   695   3             5
888   886   2             6
898   539   2             7
924   552   2             8
932   601   2             9
941   581   3             10
964   733   2             11
964   572   2             12
990   642   3             13
999   870   2             14
1004  1088  2             15
1004  1107  3             16
1024  560   2             17
1026  910   2             18
1045  1040  2             19
1066  512   2             20
1067  473   2             21
1076  507   2             22
1079  1637  2             23
1091  901   2             24
1100  450   2             25
1137  898   2             26
1143  469   2             27
1173  466   2             28
1188  412   2             29
1249  478   2             30
1257  374   2             31
1257  1467  2             32
1308  468   2             33
1328  1280  2             34
1357  1250  2             35
1395  336   2             36
1410  1745  2             37
1594  1914  2             38
1813  1444  3             39
0     76    2             40
633   901   4             41
645   887   4             42
650   890   2             43
652   586   2             44
655   627   3             45
658   599   2             46
660   601   2             47
664   520   2             48
676   561   2             49
686   535   2             50
687   544   2             51
703   797   2             52
704   927   2             53
706   808   2             54
709   920   2             55
710   798   2             56
711   782   2             57
711   466   2             58
712   808   2             59
713   556   2             60
713   928   2             61
716   481   2             62
716   476   2             63
715   551   2             64
716   948   2             65
717   266   3             66
720   453   3             67
721   289   3             68
720   715   2             69
724   422   2             70
724   751   2             71
724   302   2             72
726   949   4             73
724   955   2             74
728   779   2             75
728   259   2             76
730   498   2             77
732   283   2             78
736   689   3             79
738   270   2             80
740   364   2             81
740   643   2             82
742   949   2             83
745   420   3             84
744   401   3             85
752   723   2             86
756   972   2             87
757   642   2             88
758   674   2             89
759   717   3             90
762   608   2             91
763   638   2             92
768   653   2             93
779   645   2             94
779   661   2             95
784   719   7             96
781   986   2             97
786   521   2             98
787   641   2             99
793   654   2             100
792   708   2             101
793   1017  2             102
795   506   4             103
796   532   2             104
796   1007  3             105
800   647   2             106
803   661   2             107
807   528   2             108
808   577   2             109
808   581   2             110
813   538   2             111
812   600   2             112
817   606   3             113
818   651   3             114
822   611   2             115
822   622   2             116
823   1045  2             117
831   1068  2             118
834   727   2             119
833   750   2             120
837   579   2             121
838   607   2             122
841   786   2             123
845   661   2             124
846   628   2             125
847   517   2             126
847   788   2             127
850   859   2             128
850   580   2             129
851   661   2             130
854   517   3             131
854   773   2             132
855   679   2             133
857   767   3             134
862   637   2             135
862   552   2             136
862   653   2             137
862   520   2             138
863   1152  3             139
866   597   2             140
863   1131  2             141
870   880   4             142
871   620   2             143
870   915   2             144
871   1046  2             145
876   678   2             146
876   508   2             147
876   867   2             148
