# Filename: CLN3-561nm_416_ctrl_60x_005.tif
# Puncta radius (pixels): (1.3888888888888888, 1.3888888888888888)
# Puncta radius (nm): (150, 150)
# Cluster radius (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108)
Y     X     NUM_PUNCTA    CLUSTER_ID
63    71    2             0
206   1154  2             1
239   597   2             2
328   1513  2             3
686   375   2             4
990   1296  2             5
1910  1234  2             6
67    66    5             7
294   887   2             8
296   1368  2             9
298   896   5             10
303   1288  2             11
320   1473  2             12
320   1438  2             13
331   1219  3             14
332   1275  2             15
336   1264  2             16
344   1244  2             17
371   908   2             18
382   936   2             19
391   1194  2             20
407   249   2             21
429   511   2             22
445   909   2             23
466   1352  2             24
467   1309  2             25
470   258   3             26
473   915   2             27
474   885   2             28
480   502   2             29
484   925   2             30
499   816   2             31
506   810   2             32
526   503   2             33
533   850   2             34
533   473   2             35
540   859   2             36
553   469   2             37
554   874   2             38
556   850   2             39
560   819   2             40
574   464   2             41
576   917   2             42
601   956   2             43
613   728   2             44
615   907   2             45
624   421   2             46
634   426   2             47
638   435   2             48
642   435   2             49
686   390   2             50
694   253   4             51
697   844   2             52
703   314   2             53
704   1143  2             54
709   943   2             55
710   952   2             56
715   255   11            57
718   853   2             58
716   922   2             59
724   943   2             60
729   456   2             61
728   968   2             62
732   718   2             63
734   903   2             64
736   945   2             65
737   737   2             66
740   1011  3             67
741   840   2             68
741   952   2             69
745   691   2             70
754   973   2             71
757   257   2             72
757   742   3             73
758   889   2             74
759   497   2             75
762   402   2             76
763   500   2             77
764   598   2             78
769   391   2             79
776   493   2             80
776   1003  2             81
783   270   2             82
785   878   2             83
796   700   2             84
802   380   3             85
809   663   2             86
817   587   2             87
825   1058  2             88
825   650   2             89
826   810   2             90
830   720   2             91
829   1056  2             92
830   892   2             93
837   721   2             94
837   1338  2             95
839   976   2             96
840   840   2             97
843   676   2             98
843   724   2             99
845   1307  2             100
851   680   3             101
853   1044  2             102
853   1337  2             103
858   913   2             104
857   1118  2             105
859   677   2             106
860   1167  2             107
858   1313  2             108
860   425   2             109
864   1196  2             110
867   1167  2             111
869   1326  2             112
874   909   2             113
879   914   2             114
880   642   2             115
886   1221  2             116
886   953   2             117
890   1330  3             118
891   1242  3             119
893   1089  2             120
896   662   2             121
899   387   2             122
901   1092  2             123
900   1155  2             124
909   1170  2             125
912   941   2             126
911   1175  2             127
914   964   2             128
918   955   2             129
920   760   2             130
921   634   2             131
923   376   2             132
924   622   2             133
925   946   2             134
925   1089  2             135
925   637   2             136
927   963   2             137
936   401   4             138
934   920   2             139
938   762   2             140
946   415   2             141
948   961   2             142
948   969   2             143
950   1068  2             144
949   585   2             145
954   916   2             146
955   1353  2             147
958   461   2             148
961   599   2             149
962   917   2             150
963   417   2             151
964   1148  2             152
966   1120  2             153
967   1294  2             154
968   1203  2             155
971   766   6             156
971   982   2             157
973   519   2             158
978   288   2             159
982   890   2             160
984   1110  2             161
986   994   2             162
986   1388  2             163
990   574   2             164
989   1206  2             165
991   975   2             166
991   1009  2             167
991   1326  2             168
