# Filename: BNI1-640nm_416_bidi_60x_010.tif
# Puncta radius (pixels): (1.3888888888888888, 1.3888888888888888)
# Puncta radius (nm): (150, 150)
# Cluster threshold (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108)
Y     X     NUM_PUNCTA    CLUSTER_ID
1660  1041  2             0
414   790   3             1
413   794   2             2
528   1387  3             3
550   1478  2             4
589   1411  2             5
621   1470  2             6
626   1086  3             7
656   725   3             8
676   768   2             9
696   1464  2             10
708   625   2             11
713   810   2             12
720   1025  2             13
752   1072  5             14
756   1077  2             15
768   1163  3             16
782   841   2             17
779   844   2             18
781   1092  2             19
809   1135  2             20
891   835   2             21
891   839   2             22
920   846   3             23
935   863   3             24
981   687   2             25
987   964   7             26
1061  531   5             27
1074  845   4             28
1078  981   3             29
1097  436   2             30
1104  862   3             31
1107  905   2             32
1107  901   2             33
1131  1386  2             34
1147  603   2             35
1156  548   4             36
1168  1306  2             37
1174  795   2             38
1177  877   2             39
1183  845   2             40
1195  723   2             41
1204  806   2             42
1232  538   2             43
1236  467   2             44
1264  549   4             45
1273  677   4             46
1297  864   3             47
1297  1178  3             48
1325  1137  2             49
1348  1203  3             50
1366  1228  3             51
1385  714   3             52
1381  713   2             53
1418  875   3             54
1440  1045  3             55
1463  577   2             56
1463  999   2             57
1482  700   2             58
1538  756   3             59
1555  584   5             60
1567  1894  4             61
1573  1843  2             62
1626  629   4             63
1654  1017  2             64
1697  950   4             65
1702  951   2             66
