# Filename: BNI1-640nm_416_bidi_60x_018.tif
# Puncta radius (pixels): (1.3888888888888888, 1.3888888888888888)
# Puncta radius (nm): (150, 150)
# Cluster threshold (nm): 300
# Voxel size (nm): (108, 108)
Y     X
143   1234
158   454
169   1622
203   1607
230   440
283   205
291   402
336   391
354   373
361   76
371   215
376   203
378   210
386   97
389   110
396   168
433   498
442   55
444   50
457   144
459   328
480   211
484   154
504   1587
506   487
507   413
508   543
509   555
518   1600
520   462
524   391
532   407
539   502
541   557
542   566
545   500
545   608
546   721
549   122
552   186
553   448
576   756
581   630
585   478
588   115
588   435
596   432
597   426
599   154
600   641
601   485
605   636
609   777
614   160
617   779
623   431
625   450
628   419
631   473
639   646
640   30
643   691
645   684
647   431
651   434
660   1439
661   593
662   154
667   1441
670   387
693   1473
697   257
698   251
700   1612
719   242
725   1438
727   1563
729   567
732   1562
734   1402
735   481
735   1567
735   1712
742   1329
744   1300
746   267
747   236
747   489
760   465
767   373
771   480
771   1732
775   1478
775   1482
776   453
786   490
786   1316
786   1748
789   1312
792   1748
792   1755
793   1309
795   443
796   1537
797   1542
798   1254
800   240
809   1282
810   237
810   400
811   394
819   1580
820   1449
822   1226
823   1578
827   1239
827   1244
828   1697
839   1233
840   1262
840   1269
843   392
847   1631
850   474
851   392
857   1186
858   694
860   1182
868   267
870   1177
874   271
880   445
880   1297
882   411
883   687
904   450
905   1282
908   1277
915   1595
924   1247
930   1203
932   1273
934   1615
936   1610
939   189
941   1186
944   1310
944   1633
955   431
956   267
960   264
961   1234
961   1565
967   1241
967   1556
968   1211
973   1247
974   417
983   417
984   1195
985   1510
988   315
990   408
990   1513
993   307
995   1505
995   1512
1020  1209
1029  1363
1038  1242
1042  1347
1045  385
1063  1425
1065  1390
1073  1218
1077  1410
1088  1413
1098  1593
1100  1406
1105  1405
1106  368
1117  1406
1127  1420
1161  1727
1174  1635
1181  1580
1187  1134
1240  259
1252  284
1261  346
1263  328
1263  1609
1265  1602
1269  1604
1270  1997
1271  1611
1275  1906
1277  1569
1281  1906
1285  1947
1285  2018
1286  1940
1316  1008
1324  2032
1355  1949
1361  1954
1362  1948
1368  1634
1376  1452
1395  1888
1399  1062
1400  1036
1401  1043
1401  1885
1402  315
1413  840
1414  1064
1430  1095
1434  856
1440  1164
1445  1805
1449  1800
1451  1807
1456  1826
1466  1117
1466  1758
1470  1159
1472  1139
1488  2047
1499  266
1502  1161
1502  1694
1527  1184
1532  1706
1533  855
1542  852
1544  1275
1548  1272
1565  45
1568  1115
1571  46
1593  1223
1601  1737
1626  135
1629  1110
1631  1738
1648  73
1671  29
1702  11
1708  1009
1713  829
1715  832
1718  1014
1720  1010
1737  263
1745  990
1750  850
1755  1140
1773  159
1777  853
1778  157
1782  969
1796  974
1805  647
1808  688
1808  695
1816  743
1831  236
1842  719
1852  957
1853  659
1855  652
1860  14
1901  674
1909  0
1909  90
1924  691
