# Filename: BNI1-640nm_416_ctrl_60x_007.tif
# Puncta radius (pixels): (1.3888888888888888, 1.3888888888888888)
# Puncta radius (nm): (150, 150)
# Cluster threshold (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108)
Y     X     NUM_PUNCTA    CLUSTER_ID
263   460   2             0
568   608   2             1
612   656   2             2
654   1220  2             3
726   622   2             4
870   243   2             5
997   828   2             6
1149  719   2             7
1453  727   2             8
1524  1076  2             9
1592  899   2             10
1857  533   2             11
19    783   4             12
114   1137  5             13
219   675   16            14
380   1211  3             15
524   260   2             16
524   1016  3             17
526   666   3             18
552   978   2             19
571   1317  2             20
574   866   2             21
577   972   6             22
586   908   2             23
594   217   2             24
600   602   2             25
601   987   2             26
615   720   2             27
616   658   2             28
641   679   2             29
654   678   2             30
658   1080  2             31
662   672   2             32
663   1283  3             33
675   528   3             34
676   116   2             35
676   171   2             36
677   534   3             37
676   942   2             38
685   1331  3             39
693   304   2             40
730   234   2             41
733   897   2             42
734   288   2             43
735   1163  2             44
742   1109  2             45
743   789   2             46
755   897   2             47
762   579   2             48
769   1182  2             49
777   510   2             50
785   680   2             51
788   423   2             52
794   623   2             53
795   1101  2             54
801   1222  2             55
809   644   2             56
810   461   2             57
811   837   2             58
827   562   2             59
829   351   2             60
831   644   2             61
836   1267  2             62
847   1216  2             63
868   715   3             64
867   961   2             65
882   1117  2             66
885   360   2             67
887   306   2             68
888   1024  4             69
888   776   2             70
898   806   2             71
901   790   2             72
904   634   2             73
907   830   3             74
913   833   2             75
910   835   2             76
914   827   2             77
907   1307  3             78
909   1137  2             79
909   796   3             80
912   1111  2             81
918   1125  2             82
919   1113  2             83
922   1641  2             84
925   1111  2             85
930   272   2             86
933   735   2             87
934   792   2             88
935   1231  2             89
936   447   2             90
938   724   2             91
937   344   2             92
941   743   3             93
947   706   2             94
951   397   2             95
951   907   2             96
951   1106  2             97
953   801   2             98
958   995   2             99
960   1113  3             100
958   1117  2             101
970   1006  2             102
978   1037  2             103
981   682   2             104
987   823   2             105
990   779   2             106
997   722   2             107
997   1586  2             108
1005  1244  2             109
1014  418   9             110
1015  1096  2             111
1018  1325  2             112
1023  388   2             113
1024  1293  3             114
1039  1590  2             115
1045  1581  2             116
1060  1547  2             117
1064  1554  2             118
1088  1297  2             119
1088  1353  2             120
1089  755   2             121
1094  541   2             122
1116  1499  2             123
1116  211   2             124
1124  1133  2             125
1124  1462  2             126
1132  681   2             127
1136  708   2             128
1140  666   2             129
1147  633   2             130
1157  440   2             131
1169  428   2             132
1177  1219  2             133
1200  1393  2             134
1213  1206  2             135
1223  694   2             136
1233  614   3             137
1236  583   2             138
1236  1047  2             139
1240  771   3             140
1240  747   3             141
1247  689   2             142
1249  732   2             143
1249  929   2             144
1255  1219  2             145
1267  907   2             146
1270  399   3             147
1274  435   2             148
1280  910   2             149
1280  922   2             150
1283  1204  2             151
1286  795   2             152
1289  904   2             153
1292  1181  2             154
1303  649   2             155
1310  704   2             156
1325  202   3             157
1335  1179  2             158
1335  1192  3             159
1341  1180  2             160
1346  1188  2             161
1363  1192  2             162
1377  1187  2             163
1373  1186  3             164
1375  1192  2             165
1374  1195  2             166
1390  777   2             167
1403  765   6             168
1403  1613  2             169
1416  249   2             170
1422  442   2             171
1422  789   2             172
1458  224   3             173
1464  903   2             174
1478  695   2             175
1489  1460  2             176
1498  1459  2             177
1503  692   2             178
1528  671   2             179
1531  1070  3             180
1538  1290  2             181
1540  863   3             182
1541  985   2             183
1555  1301  2             184
1559  816   2             185
1562  1265  2             186
1579  1000  2             187
1588  1173  2             188
1590  1035  2             189
1592  821   4             190
1597  819   2             191
1631  802   2             192
1709  895   2             193
1728  1587  2             194
1775  442   4             195
1781  1590  2             196
1785  1190  2             197
1803  827   2             198
1833  438   2             199
2036  899   3             200
