# Filename: CLN3-561nm_416_bidi_60x_002.tif
# Puncta radius (pixels): (1.3888888888888888, 1.3888888888888888)
# Puncta radius (nm): (150, 150)
# Cluster threshold (nm): 300
# Voxel size (nm): (108, 108)
Y     X
96    156
376   414
385   108
391   113
393   307
397   106
407   467
409   416
412   489
415   496
417   540
418   497
423   230
469   691
471   683
472   687
487   324
499   671
523   23
533   796
534   800
538   648
544   650
547   373
565   689
570   717
574   576
630   889
653   561
656   574
730   948
1471  492
1474  486
1479  476
1485  469
1495  481
1513  476
1523  442
1537  456
1538  460
1564  436
1565  431
1570  402
1578  623
1580  554
1586  442
1587  389
1589  601
1599  402
1619  585
1621  374
1627  373
1627  577
1628  317
1629  581
1672  424
1675  210
1678  694
1679  706
1680  729
1689  267
1689  573
1696  449
1696  679
1700  332
1701  722
1704  691
1712  521
1719  688
1723  603
1725  631
1728  398
1733  416
1739  399
1740  624
1742  456
1744  459
1756  427
1757  552
1760  591
1767  432
1780  302
1785  731
1789  816
1793  424
1796  730
1801  404
1804  236
1804  797
1805  405
1818  217
1819  442
1819  880
1823  500
1830  329
1843  651
1847  560
1854  654
1856  611
1856  645
1866  534
1869  593
1873  400
1876  270
1888  420
1889  487
1918  505
1923  642
1928  558
1930  399
1930  636
1941  571
1948  582
1948  606
1954  445
1994  504
1997  508
2006  409
2011  450
2018  816
2027  628
2031  471
2035  870
