# Filename: BNI1-640nm_416_bidi_60x_007.tif
# Puncta radius (pixels): (1.3888888888888888, 1.3888888888888888)
# Puncta radius (nm): (150, 150)
# Cluster threshold (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108)
Y     X     NUM_PUNCTA    CLUSTER_ID
693   1070  3             0
711   885   2             1
714   1101  2             2
754   1149  2             3
762   1124  4             4
874   572   2             5
989   922   3             6
1041  943   18            7
1041  572   5             8
1092  933   2             9
1098  888   4             10
1099  885   2             11
1104  678   2             12
1110  1123  12            13
1132  1136  7             14
1134  1141  3             15
1142  842   4             16
1156  853   2             17
1201  1007  2             18
