# Filename: BNI1-640nm_416_ctrl_60x_013.tif
# Puncta radius (pixels): (1.3888888888888888, 1.3888888888888888)
# Puncta radius (nm): (150, 150)
# Cluster threshold (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108, 200)
Y     X     CLUSTER_ID
75    777   -1
94    913   -1
104   578   -1
109   839   -1
119   911   -1
141   532   -1
152   630   -1
164   1084  -1
169   1163  -1
182   1029  -1
203   552   -1
240   1100  -1
257   740   -1
259   693   -1
259   795   -1
261   882   -1
263   1020  -1
263   1158  -1
267   789   -1
269   990   -1
271   1191  -1
272   856   -1
272   1034  -1
273   977   -1
280   1364  -1
293   1162  -1
298   1112  -1
305   655   -1
314   709   -1
318   1445  -1
321   656   -1
322   667   -1
330   693   -1
345   708   -1
352   919   -1
358   514   -1
360   361   -1
363   492   -1
364   1033  -1
383   1437  -1
384   517   -1
387   479   -1
387   499   -1
387   686   -1
395   1027  -1
405   282   -1
407   700   -1
407   1029  -1
411   708   -1
411   827   -1
411   1464  -1
412   693   -1
414   1011  -1
415   706   -1
417   726   -1
419   1379  -1
420   800   -1
421   1255  -1
422   985   -1
424   1519  -1
427   1119  -1
429   1292  -1
429   1324  -1
431   1186  -1
432   657   -1
434   1166  -1
434   1402  -1
435   731   -1
437   757   -1
439   1113  -1
440   1315  -1
441   782   -1
444   1069  -1
448   478   -1
449   741   -1
452   427   -1
452   713   -1
452   814   -1
454   1144  -1
455   807   -1
457   1554  -1
458   1394  -1
458   1597  -1
460   1168  -1
462   734   -1
462   1055  -1
463   1416  -1
465   806   -1
466   684   -1
467   848   -1
467   1641  -1
468   280   -1
468   1293  -1
469   802   -1
472   722   -1
473   1113  -1
473   1410  -1
474   1257  -1
477   1318  -1
482   281   -1
482   1447  -1
485   1122  -1
490   1185  -1
490   1267  -1
491   1175  -1
491   1309  -1
492   1214  -1
493   294   -1
497   1159  -1
498   273   -1
501   1327  -1
502   868   -1
504   914   -1
509   451   -1
510   458   -1
510   1511  -1
513   969   -1
516   1260  -1
518   1282  -1
519   1172  -1
519   1420  -1
520   1408  -1
522   1199  -1
522   1402  -1
524   1309  -1
524   1357  -1
525   997   -1
525   1273  -1
527   931   -1
529   433   -1
529   1036  -1
529   1296  -1
529   1410  -1
530   1415  -1
531   777   -1
533   1064  -1
533   1403  -1
535   1231  -1
535   1378  -1
536   518   -1
536   958   -1
538   1354  -1
539   1090  -1
539   1152  -1
539   1196  -1
541   535   -1
541   935   -1
541   1190  -1
541   1243  -1
542   1140  -1
546   820   -1
548   1191  -1
553   557   -1
554   790   -1
554   1126  -1
557   911   -1
557   934   -1
559   971   -1
561   944   -1
562   902   -1
562   981   -1
562   1114  -1
565   942   -1
567   911   -1
567   961   -1
568   1589  -1
570   594   -1
572   842   -1
573   1036  -1
576   1668  -1
579   1095  -1
581   1598  -1
583   1412  -1
584   929   -1
586   971   -1
586   1079  -1
587   653   -1
587   1108  -1
587   1266  -1
588   1151  -1
590   1033  -1
591   1314  -1
592   970   -1
593   1028  -1
595   1147  -1
597   771   -1
597   983   -1
597   1093  -1
597   1117  -1
600   988   -1
600   1169  -1
605   891   -1
614   1097  -1
618   1483  -1
619   1204  -1
627   1269  -1
630   1136  -1
631   982   -1
633   946   -1
634   894   -1
635   461   -1
636   930   -1
636   979   -1
639   864   -1
639   1099  -1
640   922   -1
640   946   -1
643   1236  -1
646   686   -1
649   1313  -1
649   1419  -1
653   865   -1
654   918   -1
655   1127  -1
656   1089  -1
656   1430  -1
662   1087  -1
664   1126  -1
666   1333  -1
669   983   -1
678   899   -1
678   1425  -1
681   1264  -1
682   408   -1
684   899   -1
690   959   -1
690   1018  -1
691   1043  -1
695   1309  -1
697   1062  -1
703   892   -1
704   777   -1
711   897   -1
712   1324  -1
713   398   -1
715   1621  -1
716   782   -1
716   1335  -1
717   1226  -1
718   1395  -1
719   951   -1
721   1083  -1
724   1200  -1
724   1636  -1
725   1210  -1
725   1388  -1
725   1422  -1
726   380   -1
726   927   -1
730   1641  -1
735   1037  -1
736   1081  -1
737   1012  -1
745   1038  -1
749   962   -1
749   996   -1
751   1561  -1
752   991   -1
752   1492  -1
756   1753  -1
757   811   -1
757   1106  -1
759   1298  -1
759   1500  -1
762   1480  -1
764   1066  -1
764   1287  -1
766   1010  -1
769   1099  -1
771   1158  -1
771   1280  -1
771   1417  -1
772   1142  -1
774   1020  -1
774   1516  -1
781   896   -1
782   1390  -1
783   1374  -1
788   914   -1
788   928   -1
789   1206  -1
790   1140  -1
791   1456  -1
792   1125  -1
799   836   -1
799   1411  -1
800   919   -1
800   1051  -1
802   1317  -1
803   1092  -1
807   1747  -1
808   1411  -1
810   1303  -1
823   1034  -1
824   1083  -1
829   1204  -1
831   415   -1
847   1018  -1
850   151   -1
850   1019  -1
857   1047  -1
860   1252  -1
868   1271  -1
882   188   -1
887   231   -1
889   223   -1
895   356   -1
895   509   -1
896   1252  -1
902   508   -1
903   535   -1
903   1240  -1
904   227   -1
909   507   -1
912   43    -1
912   187   -1
914   209   -1
917   1641  -1
918   157   -1
922   294   -1
925   272   -1
928   206   -1
932   561   -1
938   387   -1
948   355   -1
949   614   -1
951   1749  -1
952   601   -1
