# Filename: BNI1-640nm_416_bidi_60x_021.tif
# Puncta radius (pixels): (1.3888888888888888, 1.3888888888888888)
# Puncta radius (nm): (150, 150)
# Cluster threshold (nm): 300
# Voxel size (nm): (108, 108)
Y     X
0     1669
13    1734
37    1751
73    1668
73    2008
115   1191
124   847
160   743
188   1849
199   1249
229   1261
252   642
253   630
255   591
256   635
263   1822
271   1807
283   403
292   385
297   331
299   1517
303   571
305   567
306   1516
310   415
312   1165
326   1251
327   1256
332   1838
365   563
365   1949
367   1203
387   1435
394   718
396   528
402   1417
454   667
459   657
465   740
469   499
472   493
474   1108
477   1220
488   1400
493   1398
494   1403
494   1444
497   1826
532   278
541   785
544   1098
544   1103
545   782
560   1068
568   803
571   727
573   492
585   1558
589   1561
594   132
595   591
595   1755
617   1018
619   1755
629   1383
629   1387
635   1392
649   1704
663   1454
666   717
678   734
681   955
681   961
681   1614
699   787
699   1330
706   836
710   709
721   1331
724   1327
726   1303
727   1330
730   390
731   1634
746   621
751   710
756   1940
763   837
765   369
768   446
768   1318
770   441
771   875
773   444
773   1314
774   907
775   1299
784   1019
786   1029
793   986
797   993
798   456
800   473
801   452
801   861
809   1036
814   2033
816   407
820   865
828   819
839   1280
864   962
866   1165
871   1952
872   951
873   323
881   883
881   1226
882   1127
884   812
886   1151
888   815
889   1146
898   1124
906   910
920   638
928   900
960   828
967   935
967   1692
980   957
980   1627
982   665
988   1559
992   1142
999   891
999   908
999   1539
1005  1425
1008  1429
1009  919
1009  1544
1012  1402
1021  878
1031  1564
1032  893
1032  1578
1032  1700
1033  1569
1036  861
1038  904
1042  892
1060  824
1074  1343
1085  697
1086  840
1089  745
1090  704
1095  782
1100  1594
1101  767
1117  1604
1120  1464
1143  1339
1146  1493
1159  1278
1180  756
1195  781
1205  772
1207  731
1207  1447
1216  1427
1217  752
1222  754
1239  728
1243  1055
1244  987
1245  1471
1253  760
1256  742
1260  1395
1261  559
1275  1028
1279  541
1288  707
1288  1293
1292  704
1292  718
1307  1381
1314  717
1317  675
1317  818
1320  1323
1323  670
1323  716
1324  534
1332  531
1342  692
1344  1063
1350  373
1357  513
1375  1200
1379  947
1385  430
1387  440
1396  1366
1397  370
1406  835
1407  484
1414  1263
1417  1377
1423  1417
1430  667
1433  1269
1439  502
1442  1217
1442  1335
1443  506
1454  521
1459  414
1480  1310
1496  1305
1517  537
1518  1264
1529  370
1532  530
1540  361
1572  192
1579  295
1584  296
1589  142
1606  140
1622  318
1647  384
1651  379
1652  368
1684  350
1693  1345
1731  264
1738  260
1793  117
1825  186
1829  196
1841  145
1856  162
1861  167
1864  70
1874  115
1876  121
1889  56
