# Filename: BNI1-640nm_416_bidi_60x_011.tif
# Puncta radius (pixels): (1.3888888888888888, 1.3888888888888888)
# Puncta radius (nm): (150, 150)
# Cluster threshold (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108)
Y     X     NUM_PUNCTA    CLUSTER_ID
689   955   2             0
550   987   4             1
684   961   3             2
729   684   4             3
734   871   6             4
744   651   4             5
756   616   2             6
757   833   2             7
759   774   2             8
763   610   4             9
780   553   2             10
781   557   3             11
798   1044  5             12
811   1034  5             13
844   732   4             14
838   734   3             15
847   1112  4             16
867   725   6             17
908   918   7             18
922   998   3             19
928   996   2             20
934   1243  2             21
1017  719   3             22
1044  1163  2             23
1243  1155  3             24
1248  752   8             25
1262  918   3             26
1279  953   3             27
1324  981   2             28
1326  1104  2             29
1347  757   2             30
1349  928   5             31
1450  905   3             32
1462  899   2             33
