# Filename: CLN3-561nm_416_bidi_60x_006.tif
# Puncta radius (pixels): (1.3888888888888888, 1.3888888888888888)
# Puncta radius (nm): (150, 150)
# Cluster threshold (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108)
Y     X     NUM_PUNCTA    CLUSTER_ID
29    1370  2             0
219   1314  2             1
261   1186  2             2
275   1472  2             3
287   1349  2             4
292   1300  2             5
301   1377  2             6
298   398   4             7
302   1075  2             8
307   1165  2             9
316   1226  3             10
341   1100  2             11
409   1103  2             12
425   1506  3             13
449   1560  2             14
461   1597  2             15
466   1604  2             16
477   1150  2             17
496   1453  2             18
552   1195  2             19
652   1439  2             20
1202  266   3             21
1232  170   2             22
1238  308   2             23
1298  489   2             24
1358  281   2             25
1458  353   2             26
1604  549   2             27
1     14    3             28
31    539   3             29
39    53    4             30
118   129   3             31
143   1324  2             32
149   356   5             33
166   1292  2             34
185   1336  5             35
181   1337  2             36
216   1334  2             37
228   1264  2             38
237   1292  2             39
242   1407  2             40
247   1329  23            41
246   1326  5             42
250   183   16            43
263   1404  22            44
261   1141  2             45
262   1363  2             46
274   1259  7             47
271   1317  2             48
272   1334  2             49
276   1128  3             50
276   1370  6             51
283   1435  11            52
283   1121  2             53
285   1100  5             54
286   1403  5             55
285   1307  2             56
289   1086  10            57
287   1166  2             58
291   1132  2             59
293   1057  2             60
298   1281  2             61
301   1092  10            62
299   1332  2             63
302   1054  2             64
306   1264  2             65
308   621   2             66
313   1362  2             67
317   649   2             68
322   1105  14            69
329   1430  25            70
337   1430  2             71
326   1341  2             72
325   1393  2             73
333   1050  3             74
333   1129  2             75
337   655   2             76
345   1201  2             77
346   1093  3             78
351   1407  8             79
350   677   2             80
351   1441  3             81
350   1446  2             82
358   1425  2             83
360   1224  2             84
362   1129  2             85
362   1125  2             86
370   1321  2             87
371   1247  2             88
372   1477  3             89
375   687   2             90
377   1184  2             91
381   1482  7             92
382   1505  2             93
386   1112  2             94
386   1494  2             95
392   1120  2             96
392   1262  2             97
397   1162  3             98
397   1252  2             99
399   1547  2             100
401   1062  2             101
400   1179  2             102
401   1093  2             103
405   1481  2             104
407   1201  2             105
412   1287  2             106
413   1339  2             107
413   1350  3             108
415   1093  2             109
418   1286  2             110
421   1117  2             111
422   715   2             112
428   1524  28            113
430   1219  2             114
433   1160  2             115
432   1266  2             116
436   1240  2             117
442   721   2             118
443   1324  2             119
447   1082  2             120
448   1158  2             121
450   1176  2             122
452   1156  2             123
451   1343  2             124
453   1266  2             125
458   1578  2             126
460   736   2             127
461   1290  2             128
462   1421  2             129
471   1584  16            130
472   727   2             131
473   1194  2             132
473   1605  3             133
474   1467  2             134
477   1410  2             135
484   1347  2             136
485   1592  2             137
485   1487  2             138
488   1359  2             139
490   743   2             140
490   1451  8             141
495   1408  2             142
494   1372  2             143
498   768   2             144
498   1406  2             145
502   1423  3             146
500   1531  3             147
503   787   2             148
504   777   2             149
505   1435  2             150
508   781   2             151
508   1250  2             152
511   1132  2             153
511   1292  2             154
512   1541  5             155
510   1545  2             156
512   1218  2             157
513   1471  2             158
516   1463  2             159
518   1273  2             160
519   1467  2             161
521   1572  2             162
523   1553  2             163
525   832   2             164
525   1368  2             165
528   1538  2             166
528   820   2             167
542   1285  2             168
547   1417  2             169
543   1417  2             170
545   1242  2             171
547   849   2             172
551   852   2             173
552   1111  2             174
553   1248  2             175
555   1199  3             176
557   841   2             177
557   1315  2             178
559   1254  2             179
559   849   2             180
562   1135  2             181
562   1156  2             182
565   1132  2             183
568   854   2             184
569   1446  2             185
570   873   2             186
572   1295  2             187
575   1188  2             188
576   860   2             189
575   1260  2             190
577   1169  2             191
587   1197  2             192
587   1204  2             193
599   891   2             194
600   1170  2             195
603   1254  2             196
607   884   2             197
612   1131  2             198
613   1165  2             199
614   894   2             200
614   1109  2             201
617   1123  2             202
617   1180  2             203
619   1270  2             204
621   1172  2             205
625   1484  2             206
636   1346  2             207
637   1365  2             208
638   1305  2             209
646   1131  2             210
663   1151  2             211
664   1397  2             212
691   1191  2             213
692   1230  2             214
699   1244  2             215
705   1214  2             216
707   1266  2             217
711   1263  2             218
712   1253  2             219
721   1281  3             220
724   1260  2             221
994   361   2             222
1007  363   3             223
1022  356   2             224
1024  526   2             225
1026  478   2             226
1026  508   2             227
1032  473   2             228
1035  462   3             229
1045  334   2             230
1048  452   2             231
1055  463   2             232
1063  405   2             233
1064  386   3             234
1067  417   5             235
1073  364   2             236
1072  439   2             237
1076  434   3             238
1077  446   2             239
1087  373   6             240
1083  372   2             241
1082  399   2             242
1084  394   2             243
1086  279   2             244
1088  284   2             245
1092  346   2             246
1091  282   2             247
1094  424   2             248
1094  655   2             249
1096  438   2             250
1096  679   2             251
1097  600   2             252
1098  483   2             253
1100  264   2             254
1101  624   3             255
1102  439   2             256
1104  449   4             257
1104  276   2             258
1105  562   2             259
1104  649   2             260
1108  301   2             261
1108  382   2             262
1110  654   2             263
1114  652   2             264
1109  670   2             265
1110  517   2             266
1113  232   2             267
1113  505   2             268
1113  573   3             269
1114  605   2             270
1116  444   2             271
1117  527   2             272
1120  278   2             273
1121  546   4             274
1122  223   2             275
1121  477   2             276
1123  555   2             277
1125  510   2             278
1126  604   2             279
1128  535   2             280
1130  608   2             281
1132  523   2             282
1132  594   2             283
1132  625   2             284
