# Filename: CLN3-561nm_416_bidi_60x_003.tif
# Puncta radius (pixels): (1.3888888888888888, 1.3888888888888888)
# Puncta radius (nm): (150, 150)
# Cluster threshold (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108)
Y     X     NUM_PUNCTA    CLUSTER_ID
761   1474  2             0
776   1306  2             1
816   511   2             2
819   1488  2             3
834   587   3             4
863   1421  3             5
860   1423  2             6
860   1575  2             7
870   1564  3             8
884   1371  2             9
900   1425  6             10
939   1576  2             11
972   1416  5             12
976   1417  2             13
987   374   2             14
1027  1416  2             15
1032  1423  3             16
1042  480   3             17
1038  478   2             18
1046  1540  2             19
1048  385   3             20
1109  1794  2             21
1272  1086  3             22
1273  214   2             23
1329  1420  2             24
