# Filename: CLN3-561nm_416_bidi_015.tif
# Puncta radius (pixels): (1.3888888888888888, 1.3888888888888888)
# Puncta radius (nm): (150, 150)
# Cluster threshold (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108)
Y     X     NUM_PUNCTA    CLUSTER_ID
35    1839  2             0
252   838   2             1
285   856   2             2
335   695   2             3
334   715   2             4
361   714   2             5
371   337   2             6
408   566   2             7
420   480   2             8
439   751   3             9
478   486   2             10
483   789   2             11
490   320   2             12
501   1414  2             13
508   1432  2             14
513   714   2             15
515   791   2             16
517   713   2             17
527   398   2             18
529   392   2             19
558   849   2             20
574   498   2             21
589   660   2             22
627   130   2             23
681   600   2             24
679   614   2             25
689   392   2             26
695   613   2             27
707   397   2             28
717   225   2             29
720   215   2             30
729   446   3             31
749   459   3             32
754   443   7             33
770   572   2             34
775   387   2             35
781   1453  2             36
877   121   2             37
1128  1150  2             38
1172  1093  2             39
1178  1079  2             40
1220  1318  2             41
1239  1017  2             42
1308  1170  2             43
1362  1289  2             44
1394  943   2             45
163   710   7             46
247   754   2             47
259   721   3             48
276   573   3             49
278   708   3             50
289   734   2             51
293   715   3             52
298   727   2             53
314   711   2             54
319   213   2             55
318   265   2             56
329   238   29            57
327   711   23            58
328   602   2             59
345   700   3             60
350   719   3             61
351   336   3             62
357   354   11            63
353   358   2             64
355   397   4             65
365   718   2             66
366   340   11            67
369   345   2             68
365   361   6             69
371   435   2             70
371   634   2             71
380   387   3             72
380   717   3             73
388   394   2             74
391   703   2             75
391   633   2             76
394   599   2             77
394   625   2             78
405   720   55            79
403   701   2             80
414   716   2             81
414   712   2             82
415   607   3             83
418   528   2             84
426   629   2             85
426   642   3             86
426   489   2             87
428   696   4             88
429   532   2             89
431   549   2             90
438   513   29            91
437   505   6             92
434   506   4             93
437   716   2             94
437   721   2             95
441   722   2             96
441   534   2             97
442   743   2             98
447   694   2             99
444   737   2             100
444   1340  2             101
447   689   2             102
445   1335  2             103
449   489   5             104
446   537   2             105
448   1323  3             106
450   758   2             107
453   713   2             108
456   726   2             109
456   730   2             110
462   1361  7             111
457   1358  5             112
456   545   2             113
457   758   2             114
460   451   2             115
462   765   2             116
465   770   2             117
468   605   3             118
469   1390  2             119
475   1379  2             120
476   496   2             121
478   1403  2             122
483   773   2             123
479   774   2             124
478   1385  2             125
480   1415  3             126
482   600   2             127
484   800   2             128
483   814   2             129
485   435   2             130
486   762   8             131
486   492   2             132
487   805   4             133
489   739   2             134
492   785   3             135
496   754   3             136
498   761   4             137
496   772   2             138
496   780   2             139
500   725   2             140
500   766   2             141
501   589   2             142
505   1438  18            143
504   690   3             144
503   748   2             145
512   735   2             146
508   736   2             147
509   711   2             148
510   705   2             149
510   694   2             150
512   802   6             151
512   701   2             152
512   709   2             153
512   833   2             154
519   462   2             155
521   718   2             156
523   644   2             157
526   654   7             158
523   686   2             159
523   782   2             160
524   715   2             161
527   590   3             162
528   627   2             163
527   699   2             164
529   788   3             165
527   475   2             166
528   680   3             167
529   695   2             168
528   713   2             169
528   833   3             170
529   838   2             171
531   370   10            172
529   442   2             173
530   704   2             174
533   803   2             175
529   802   2             176
530   821   2             177
531   336   2             178
533   689   2             179
536   637   2             180
537   679   2             181
541   452   2             182
542   440   2             183
546   847   2             184
545   852   2             185
544   580   3             186
546   617   3             187
549   816   2             188
553   626   2             189
552   862   2             190
554   616   2             191
554   795   2             192
555   773   2             193
556   831   2             194
558   895   2             195
557   624   2             196
560   765   3             197
559   609   2             198
560   822   2             199
559   841   4             200
560   648   2             201
560   653   2             202
563   778   3             203
563   631   2             204
565   854   2             205
568   658   2             206
569   602   2             207
569   776   2             208
570   541   3             209
570   636   3             210
573   648   2             211
574   763   2             212
575   618   2             213
575   629   2             214
577   777   2             215
579   705   7             216
576   710   2             217
578   720   4             218
579   626   4             219
577   659   2             220
579   551   2             221
580   646   2             222
580   748   5             223
579   764   2             224
579   767   2             225
583   499   6             226
581   731   3             227
582   806   2             228
583   815   2             229
585   617   5             230
583   611   2             231
583   771   3             232
586   929   4             233
585   538   2             234
585   664   3             235
588   687   93            236
588   574   2             237
588   764   2             238
589   904   2             239
590   919   5             240
594   919   2             241
591   642   3             242
591   562   2             243
593   717   3             244
594   557   5             245
595   770   2             246
598   770   2             247
601   599   2             248
598   677   2             249
599   752   3             250
601   758   2             251
600   727   2             252
599   917   3             253
607   958   2             254
602   953   2             255
602   950   2             256
601   563   2             257
605   711   2             258
605   164   2             259
610   166   5             260
604   584   2             261
605   689   2             262
607   492   2             263
608   720   2             264
609   653   5             265
611   713   2             266
611   677   2             267
612   703   3             268
613   648   2             269
618   644   4             270
614   709   2             271
615   488   2             272
615   534   3             273
616   512   2             274
616   675   2             275
617   968   2             276
620   694   2             277
623   650   4             278
623   640   2             279
626   157   2             280
626   974   3             281
627   533   2             282
629   501   5             283
629   665   3             284
633   515   2             285
638   648   33            286
633   649   2             287
634   421   2             288
637   497   2             289
637   630   2             290
634   663   2             291
635   981   2             292
641   456   4             293
640   512   2             294
642   984   2             295
645   620   2             296
