# Filename: BNI1-640nm_416_bidi_016.tif
# Puncta radius (pixels): (1.3888888888888888, 1.3888888888888888)
# Puncta radius (nm): (150, 150)
# Cluster threshold (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108)
Y     X     NUM_PUNCTA    CLUSTER_ID
394   633   2             0
899   1132  3             1
1075  1080  2             2
206   344   3             3
307   621   13            4
320   611   3             5
323   615   4             6
319   629   4             7
324   629   4             8
420   468   2             9
425   639   2             10
437   730   4             11
439   700   2             12
447   671   2             13
450   463   2             14
459   674   2             15
489   756   2             16
495   641   2             17
633   1267  3             18
648   741   4             19
675   1100  2             20
675   1144  2             21
677   535   2             22
678   1118  3             23
684   1187  2             24
712   1053  2             25
720   1045  2             26
725   1106  2             27
723   1026  2             28
742   1124  2             29
752   1238  2             30
762   1001  2             31
774   978   2             32
778   1744  2             33
809   1004  2             34
823   957   2             35
841   994   2             36
843   1179  2             37
853   1016  2             38
867   992   2             39
871   1068  2             40
887   998   3             41
887   1145  2             42
890   1287  2             43
897   1289  2             44
904   1104  2             45
916   861   2             46
919   991   2             47
929   891   3             48
933   872   2             49
933   1076  2             50
939   979   2             51
947   1192  2             52
950   987   2             53
953   1106  3             54
959   956   2             55
960   1310  2             56
962   1123  2             57
965   1140  4             58
964   1134  4             59
964   1186  5             60
963   1216  3             61
963   756   2             62
964   1007  2             63
967   755   2             64
969   752   2             65
973   1121  2             66
979   1070  2             67
980   796   2             68
982   1040  3             69
982   991   2             70
983   1052  4             71
993   1154  5             72
989   986   2             73
991   1000  2             74
992   1162  3             75
991   1324  2             76
994   693   2             77
995   1055  2             78
998   1111  2             79
1007  1103  4             80
1014  1008  2             81
1015  794   2             82
1016  1343  2             83
1017  812   2             84
1018  1334  2             85
1019  693   2             86
1019  847   2             87
1021  1084  2             88
1022  1051  2             89
1023  992   2             90
1022  1018  2             91
1025  752   2             92
1030  841   2             93
1032  1064  2             94
1035  851   4             95
1035  755   2             96
1036  862   2             97
1041  985   2             98
1046  739   2             99
1052  653   2             100
1053  961   2             101
1053  965   2             102
1053  1111  2             103
1056  955   2             104
1057  1019  3             105
1058  999   2             106
1058  1010  2             107
1064  974   2             108
1067  1034  2             109
1069  1006  2             110
1072  952   2             111
1073  908   6             112
1078  909   2             113
1074  639   2             114
1075  1108  2             115
1077  896   2             116
1078  775   2             117
1080  634   3             118
1080  663   2             119
1081  988   2             120
1083  955   2             121
1084  967   3             122
1086  1025  2             123
1086  1411  2             124
1088  805   2             125
1089  891   2             126
1088  915   2             127
1088  1014  2             128
1091  931   2             129
1092  771   2             130
1094  1017  2             131
1095  659   2             132
1097  1064  2             133
1099  915   2             134
1101  589   2             135
1100  679   2             136
1102  614   2             137
1107  700   2             138
1109  1066  2             139
1111  1050  2             140
1114  688   6             141
1117  935   2             142
1120  735   2             143
1117  1004  2             144
1119  798   2             145
1118  1052  2             146
1124  1033  3             147
1125  1041  4             148
1124  1073  2             149
1124  840   2             150
1127  726   2             151
1130  995   2             152
1135  888   2             153
1137  793   2             154
1138  939   2             155
1137  987   2             156
1140  961   2             157
1142  758   2             158
1143  920   2             159
1145  933   2             160
1149  723   2             161
1152  831   2             162
1151  897   2             163
1155  898   2             164
1155  993   3             165
1159  891   2             166
1161  930   3             167
1163  1052  2             168
1166  728   2             169
1167  845   2             170
1169  821   3             171
1168  894   2             172
1168  1050  2             173
1172  1037  3             174
1174  873   3             175
1171  876   6             176
1172  1120  2             177
1174  817   3             178
1174  839   2             179
1175  883   2             180
1176  778   2             181
1178  1062  2             182
1181  898   2             183
1189  1036  3             184
1193  1044  4             185
1194  1053  4             186
1202  1044  2             187
1212  992   2             188
1214  966   2             189
1217  985   2             190
1219  909   2             191
1223  756   2             192
1242  1040  4             193
1245  731   3             194
1245  908   2             195
1248  1055  28            196
1264  731   2             197
1292  995   2             198
1295  1009  2             199
1300  1000  2             200
1314  734   2             201
1313  987   2             202
1321  724   2             203
1325  1006  2             204
1329  1022  2             205
1330  993   2             206
1338  993   2             207
1352  1011  3             208
1356  1012  2             209
1347  1012  2             210
1357  1110  2             211
1366  708   2             212
1368  1120  2             213
1373  1113  2             214
1373  720   2             215
1382  713   2             216
1413  1028  2             217
1414  1010  2             218
1424  1010  4             219
1460  1001  10            220
1459  1015  2             221
1512  818   4             222
1524  807   2             223
1536  819   3             224
1542  870   2             225
1545  864   2             226
1560  821   2             227
1561  827   2             228
1571  815   2             229
1574  822   2             230
1581  824   2             231
1590  881   2             232
1597  830   2             233
1609  967   2             234
1614  958   2             235
1618  839   4             236
1654  872   2             237
1678  846   2             238
1679  832   2             239
1688  881   2             240
1700  846   5             241
1810  827   2             242
