# Filename: CLN3-561nm_416_bidi_019.tif
# Puncta radius (pixels): (1.3888888888888888, 1.3888888888888888)
# Puncta radius (nm): (150, 150)
# Cluster threshold (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108)
Y     X     NUM_PUNCTA    CLUSTER_ID
73    1839  2             0
279   1051  2             1
654   819   2             2
689   570   2             3
697   634   2             4
726   895   2             5
731   818   2             6
741   633   2             7
743   897   2             8
747   802   2             9
748   978   2             10
763   900   2             11
773   1014  2             12
787   830   2             13
792   640   2             14
796   752   2             15
814   1078  2             16
838   803   2             17
850   500   2             18
902   512   2             19
967   1184  2             20
979   977   2             21
991   974   3             22
997   958   2             23
1091  858   2             24
1101  385   2             25
1112  1117  2             26
1112  1128  3             27
1119  1122  2             28
1200  574   2             29
1270  736   2             30
1279  784   2             31
1346  1173  2             32
1432  1078  2             33
1461  1145  2             34
43    2005  2             35
60    1894  2             36
63    1892  3             37
117   1357  3             38
128   1324  3             39
274   1051  2             40
340   1028  3             41
597   949   2             42
606   893   2             43
609   795   2             44
614   805   2             45
632   693   2             46
631   852   2             47
631   669   2             48
634   675   2             49
639   774   3             50
640   859   3             51
638   618   2             52
641   699   2             53
645   611   4             54
646   721   2             55
646   630   2             56
647   754   2             57
648   592   2             58
649   792   2             59
656   596   2             60
656   779   2             61
658   674   3             62
663   774   2             63
670   877   2             64
671   637   2             65
673   573   2             66
673   602   2             67
689   629   2             68
697   761   2             69
712   734   24            70
711   792   2             71
713   866   2             72
712   875   2             73
714   711   2             74
714   765   2             75
718   603   2             76
717   726   2             77
718   765   2             78
718   868   2             79
721   526   8             80
722   895   2             81
724   600   12            82
724   901   2             83
728   910   2             84
731   781   3             85
736   778   6             86
732   1409  2             87
734   884   3             88
735   715   2             89
738   536   2             90
737   870   2             91
740   843   2             92
741   579   2             93
742   758   3             94
742   762   2             95
740   900   2             96
742   954   2             97
744   992   4             98
745   937   3             99
745   502   2             100
749   618   3             101
751   891   2             102
751   1318  2             103
754   554   2             104
753   1351  5             105
752   1385  2             106
754   815   2             107
756   707   3             108
759   972   13            109
758   598   2             110
757   724   2             111
758   789   2             112
759   1004  3             113
759   712   2             114
760   818   2             115
761   583   4             116
764   744   9             117
764   905   2             118
766   556   3             119
765   626   2             120
767   786   4             121
766   987   3             122
768   1021  3             123
770   852   2             124
770   881   3             125
771   760   2             126
770   822   2             127
773   1041  2             128
771   837   2             129
772   1033  2             130
774   595   2             131
772   712   2             132
773   845   2             133
774   487   2             134
775   510   2             135
776   817   2             136
777   559   2             137
778   898   2             138
779   855   2             139
780   517   3             140
780   743   2             141
780   1046  2             142
783   702   2             143
782   922   2             144
786   496   2             145
787   1039  7             146
787   874   2             147
787   1434  2             148
787   887   3             149
788   891   2             150
792   890   3             151
792   763   2             152
792   828   3             153
795   542   2             154
795   904   2             155
796   776   2             156
796   951   2             157
798   1078  2             158
803   646   2             159
801   991   2             160
802   1269  2             161
802   916   2             162
805   863   2             163
807   431   2             164
813   403   34            165
811   1006  2             166
812   486   2             167
814   638   2             168
816   424   3             169
817   490   2             170
822   716   2             171
824   451   3             172
825   479   2             173
827   466   3             174
825   949   2             175
828   818   2             176
833   407   3             177
832   754   2             178
831   815   2             179
837   496   18            180
833   500   2             181
834   784   2             182
835   433   2             183
834   971   2             184
834   1100  3             185
837   452   4             186
840   457   2             187
837   428   2             188
837   749   2             189
837   976   2             190
839   1250  5             191
840   521   2             192
841   815   2             193
846   518   2             194
846   1106  2             195
849   411   3             196
852   416   3             197
852   826   3             198
851   988   2             199
853   1130  2             200
854   725   2             201
853   906   2             202
855   792   2             203
859   1147  2             204
863   726   3             205
865   1144  2             206
866   906   2             207
871   783   2             208
872   608   2             209
872   1283  2             210
873   839   2             211
874   1170  2             212
879   431   20            213
875   925   2             214
876   731   3             215
876   643   2             216
878   445   2             217
879   399   2             218
882   469   2             219
883   1149  2             220
886   404   2             221
886   485   2             222
890   792   2             223
890   822   2             224
895   493   2             225
896   634   3             226
897   1162  2             227
900   715   2             228
903   710   2             229
906   1177  26            230
904   876   2             231
906   470   2             232
906   799   2             233
907   693   2             234
910   464   2             235
909   887   2             236
913   1173  2             237
917   1177  5             238
918   484   2             239
918   886   2             240
923   821   2             241
922   854   2             242
923   1159  2             243
924   993   3             244
928   1189  2             245
928   740   2             246
930   981   2             247
930   1090  2             248
930   1101  2             249
933   670   2             250
933   1105  2             251
934   1013  3             252
941   954   3             253
947   987   2             254
947   1172  2             255
948   1204  2             256
952   1191  2             257
954   1174  2             258
959   473   2             259
964   1191  2             260
965   739   2             261
964   953   2             262
965   959   2             263
966   1011  2             264
967   388   2             265
966   732   2             266
967   1114  2             267
969   662   2             268
975   991   2             269
980   926   2             270
984   797   2             271
985   904   2             272
985   1191  2             273
991   468   24            274
987   1213  2             275
990   898   2             276
994   584   2             277
993   1024  2             278
994   950   2             279
998   684   2             280
998   981   2             281
999   1224  2             282
1001  1052  2             283
1005  578   2             284
1010  711   2             285
1010  968   2             286
1015  459   2             287
1017  794   2             288
1022  928   3             289
1020  545   2             290
1019  714   2             291
1021  941   2             292
1026  950   3             293
1029  658   4             294
1031  730   3             295
1031  463   2             296
1031  684   2             297
1033  879   3             298
1037  1205  2             299
1039  912   2             300
1041  531   2             301
1040  853   2             302
1042  924   7             303
1043  417   2             304
1043  791   2             305
1044  865   2             306
1050  638   2             307
1051  1222  3             308
1051  1218  3             309
1058  762   2             310
1060  1219  2             311
1060  505   2             312
1063  615   2             313
1064  918   2             314
1065  719   2             315
1065  1184  2             316
1068  1110  2             317
1068  833   2             318
1073  1185  2             319
1069  1183  2             320
1071  993   2             321
1070  1139  2             322
1070  1196  2             323
1071  827   2             324
1071  1013  2             325
1074  878   3             326
1074  1179  2             327
1074  658   2             328
1075  762   2             329
1075  1080  2             330
1077  433   2             331
1080  1187  3             332
1078  1236  3             333
1078  1101  2             334
1083  1100  2             335
1079  1031  2             336
1081  1095  2             337
1082  1090  4             338
1082  1224  2             339
1083  363   3             340
1088  697   2             341
1092  695   2             342
1088  823   2             343
1088  1169  2             344
1090  1235  2             345
1092  1097  2             346
1091  1122  2             347
1095  1075  2             348
1091  1193  2             349
1096  1048  2             350
1094  1112  2             351
1095  579   3             352
1095  437   2             353
1096  1154  3             354
1098  625   2             355
1098  1140  2             356
1099  719   2             357
1098  762   2             358
1099  743   2             359
1103  601   14            360
1100  886   2             361
1101  953   2             362
1102  653   2             363
1102  1143  3             364
1105  1175  4             365
1105  1085  3             366
1106  1241  3             367
1106  655   2             368
1107  817   3             369
1111  1161  2             370
1112  556   2             371
1115  1149  2             372
1115  1206  2             373
1116  1160  2             374
1118  1198  2             375
1120  1116  2             376
1123  764   2             377
1123  1089  3             378
1123  1133  2             379
1123  1179  2             380
1126  878   2             381
1126  1043  2             382
1125  1139  2             383
1125  1159  2             384
