# Filename: CLN3-561nm_416_ctrl_007.tif
# Puncta radius (pixels): (1.3888888888888888, 1.3888888888888888)
# Puncta radius (nm): (150, 150)
# Cluster threshold (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108)
Y     X     NUM_PUNCTA    CLUSTER_ID
1073  938   2             0
1346  977   2             1
1536  871   2             2
1575  1167  2             3
1597  883   2             4
202   1311  2             5
316   1075  2             6
314   840   2             7
333   813   2             8
372   994   2             9
377   765   3             10
432   853   2             11
530   734   2             12
541   1047  2             13
548   631   3             14
551   709   2             15
577   763   2             16
578   1288  2             17
592   1291  2             18
613   920   2             19
617   1064  2             20
623   710   2             21
643   700   3             22
649   1155  2             23
653   1083  2             24
663   674   2             25
667   686   2             26
667   1269  2             27
675   1303  2             28
677   1521  3             29
683   1325  3             30
688   1154  2             31
689   665   2             32
700   1321  2             33
699   1225  2             34
712   1390  2             35
717   709   2             36
718   1225  2             37
718   1305  2             38
727   1006  10            39
727   855   2             40
728   1044  3             41
729   979   2             42
733   469   2             43
734   985   2             44
733   1234  2             45
741   536   2             46
742   945   2             47
742   1019  2             48
745   660   2             49
747   701   2             50
755   1222  2             51
759   640   4             52
760   659   2             53
764   1989  2             54
765   676   2             55
764   1066  2             56
768   826   2             57
771   922   2             58
770   710   2             59
771   1219  2             60
773   1346  2             61
776   783   2             62
776   915   2             63
775   1088  2             64
779   985   2             65
784   1080  2             66
784   1092  3             67
785   605   2             68
785   1203  2             69
793   477   2             70
796   901   3             71
796   1097  2             72
797   714   2             73
806   859   2             74
809   467   2             75
809   1034  2             76
814   836   2             77
820   720   2             78
826   685   5             79
827   833   2             80
830   1512  2             81
835   718   2             82
846   837   2             83
853   703   2             84
857   1475  5             85
860   1036  2             86
865   700   2             87
866   707   2             88
869   1116  2             89
874   504   2             90
874   633   2             91
877   1382  2             92
879   829   2             93
880   497   2             94
883   526   6             95
884   1417  2             96
892   518   2             97
897   664   2             98
899   685   5             99
903   686   2             100
897   703   2             101
906   617   3             102
908   704   2             103
914   610   2             104
928   581   2             105
940   570   2             106
948   681   2             107
953   314   2             108
962   1252  2             109
970   707   2             110
977   1342  2             111
981   1201  2             112
987   896   2             113
990   356   3             114
991   731   2             115
1010  928   2             116
1021  852   2             117
1022  992   2             118
1028  1284  2             119
1029  1014  2             120
1029  1131  2             121
1031  350   2             122
1043  374   2             123
1055  1078  2             124
1060  1148  2             125
1064  1094  3             126
1068  1085  4             127
1078  927   7             128
1077  1180  2             129
1077  1151  2             130
1083  1161  2             131
1085  914   2             132
1086  979   2             133
1087  1121  2             134
1090  991   2             135
1099  1012  4             136
1096  1012  2             137
1102  1035  2             138
1125  892   3             139
1128  1009  2             140
1134  1131  3             141
1137  836   2             142
1137  390   2             143
1139  1179  2             144
1140  827   2             145
1153  386   4             146
1161  826   2             147
1198  414   2             148
1235  408   2             149
1261  1014  2             150
1264  985   2             151
1272  1028  2             152
1302  949   2             153
1320  1105  2             154
1321  1004  2             155
1321  1117  2             156
1324  922   2             157
1335  981   2             158
1357  867   2             159
1365  1104  2             160
1370  947   2             161
1374  912   2             162
1378  1103  2             163
1385  758   2             164
1406  860   2             165
1417  693   2             166
1434  700   2             167
1435  723   2             168
1434  904   2             169
1436  829   2             170
1437  866   2             171
1439  898   2             172
1449  728   2             173
1450  940   2             174
1464  732   2             175
1466  1238  2             176
1465  737   2             177
1467  746   2             178
1469  920   2             179
1472  868   2             180
1493  1183  6             181
1504  1033  2             182
1512  1012  2             183
1515  1084  2             184
1517  858   2             185
1522  852   2             186
1527  841   5             187
1528  1052  2             188
1539  1322  2             189
1540  1109  2             190
1541  1134  2             191
1551  939   2             192
1559  950   2             193
1559  1196  3             194
1578  865   4             195
1582  983   2             196
1614  916   2             197
1625  1101  2             198
1630  1142  2             199
1671  927   2             200
1710  1271  2             201
1718  1184  2             202
1722  929   3             203
1861  1341  3             204
1904  1425  2             205
1969  1277  2             206
