# Filename: BNI1-640nm_416_bidi_012.tif
# Puncta radius (pixels): (1.3888888888888888, 1.3888888888888888)
# Puncta radius (nm): (150, 150)
# Cluster threshold (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108)
Y     X     NUM_PUNCTA    CLUSTER_ID
693   676   2             0
695   685   3             1
702   679   2             2
700   684   2             3
726   529   3             4
727   534   2             5
745   151   2             6
748   742   4             7
794   1330  2             8
794   608   2             9
808   1350  3             10
834   1356  2             11
856   618   5             12
959   651   3             13
1109  706   5             14
1395  476   9             15
1409  480   4             16
1407  483   2             17
1506  515   2             18
1556  1411  2             19
1562  499   8             20
1591  1593  2             21
1651  498   3             22
