# Filename: CLN3-561nm_416_ctrl_008.tif
# Puncta radius (pixels): (1.3888888888888888, 1.3888888888888888)
# Puncta radius (nm): (150, 150)
# Cluster threshold (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108)
Y     X     NUM_PUNCTA    CLUSTER_ID
946   296   2             0
1020  1212  2             1
1067  1189  2             2
1098  1257  2             3
1345  457   2             4
5     1264  3             5
187   639   2             6
288   1660  2             7
289   1291  2             8
453   477   2             9
456   543   2             10
459   575   2             11
465   619   2             12
468   539   2             13
469   598   2             14
481   592   2             15
485   529   4             16
500   534   2             17
499   655   2             18
510   1609  2             19
519   182   2             20
529   255   5             21
556   906   2             22
564   474   2             23
565   1315  2             24
569   493   2             25
576   1316  2             26
589   1259  2             27
592   1307  2             28
615   601   2             29
616   637   2             30
627   742   2             31
637   1289  4             32
658   136   2             33
661   41    2             34
667   1282  2             35
684   701   2             36
687   1438  2             37
706   756   3             38
728   536   2             39
744   1362  3             40
746   109   2             41
748   1360  2             42
756   1372  2             43
771   124   2             44
773   1067  2             45
773   1226  2             46
777   1225  2             47
777   1757  2             48
785   1158  2             49
795   1350  2             50
803   1408  2             51
803   1263  2             52
807   1325  2             53
808   1261  2             54
809   1127  2             55
817   368   2             56
824   1260  2             57
826   768   2             58
835   882   5             59
833   1090  2             60
835   114   2             61
835   1351  2             62
850   792   2             63
853   1283  2             64
850   1560  2             65
855   1316  2             66
857   104   2             67
856   1419  2             68
866   1088  2             69
867   1252  6             70
866   670   2             71
867   1145  2             72
868   1589  2             73
870   1294  2             74
873   819   2             75
876   1073  2             76
876   1293  2             77
877   813   2             78
877   1289  2             79
889   672   2             80
892   912   2             81
893   1199  2             82
892   1415  2             83
895   1273  4             84
900   1216  2             85
903   1099  2             86
914   1237  2             87
919   1344  2             88
922   1078  2             89
928   1266  2             90
934   1563  2             91
936   1000  2             92
936   1235  2             93
937   1270  2             94
943   1586  2             95
946   155   2             96
946   1419  2             97
948   1240  2             98
953   472   2             99
954   1109  3             100
954   1282  2             101
962   416   2             102
960   1145  2             103
964   1523  3             104
967   1768  2             105
970   1226  2             106
975   1656  2             107
975   715   2             108
975   1130  2             109
980   1003  2             110
977   999   2             111
977   1251  2             112
980   407   2             113
985   1217  3             114
985   1226  2             115
993   1152  2             116
997   1233  2             117
1000  1147  2             118
1007  1189  2             119
1006  1531  2             120
1008  899   2             121
1013  1153  3             122
1015  1582  2             123
1018  1062  2             124
1022  1225  2             125
1023  1382  2             126
1027  1039  2             127
1026  1283  2             128
1027  1359  2             129
1030  1076  2             130
1032  1002  2             131
1034  916   2             132
1035  924   2             133
1035  1397  2             134
1037  1167  2             135
1038  1195  2             136
1041  925   2             137
1042  1178  3             138
1045  1328  2             139
1050  1082  2             140
1050  1137  2             141
1056  248   2             142
1056  1123  3             143
1063  1139  6             144
1061  1290  2             145
1064  1246  2             146
1072  1463  2             147
1072  980   2             148
1074  1093  3             149
1074  1275  2             150
1075  976   2             151
1078  1085  2             152
1080  1097  2             153
1082  1139  2             154
1081  1168  2             155
1084  1561  2             156
1086  993   2             157
1090  1060  3             158
1090  1258  2             159
1091  1136  2             160
1093  1076  2             161
1094  957   2             162
1098  295   3             163
1099  1144  2             164
1100  1118  2             165
1101  1565  2             166
1104  1239  2             167
1105  1305  5             168
1105  1143  2             169
1105  1189  2             170
1116  930   2             171
1117  1091  2             172
1117  1133  2             173
1117  1148  3             174
1121  1554  4             175
1121  1065  2             176
1124  1052  2             177
1125  1104  2             178
1125  1139  4             179
1127  1094  3             180
1129  1214  2             181
1131  1315  4             182
1132  1050  3             183
1132  929   2             184
1137  1027  2             185
1140  963   3             186
1140  321   2             187
1140  1263  2             188
1146  1559  3             189
1146  1335  3             190
1147  1550  2             191
1147  1216  2             192
1149  1331  2             193
1152  1110  2             194
1153  1027  2             195
1154  332   2             196
1155  1281  2             197
1156  1178  2             198
1159  1312  2             199
1161  1462  2             200
1161  924   2             201
1160  1473  2             202
1165  1313  2             203
1169  1214  2             204
1172  1339  4             205
1173  1490  3             206
1175  1245  2             207
1178  995   2             208
1180  1434  2             209
1186  1108  2             210
1185  1066  2             211
1191  1040  3             212
1190  1217  3             213
1194  934   2             214
1196  1365  2             215
1197  928   3             216
1198  1324  2             217
1200  1131  2             218
1200  1177  2             219
1199  1285  2             220
1201  930   2             221
1203  1077  2             222
1203  1226  2             223
1204  916   2             224
1206  1240  2             225
1208  1311  2             226
1211  1330  2             227
1213  1792  2             228
1215  1181  2             229
1214  1524  2             230
1220  1042  2             231
1220  1403  2             232
1221  1435  2             233
1222  1313  2             234
1227  1367  2             235
1226  1379  2             236
1229  1049  2             237
1230  286   2             238
1229  1292  2             239
1232  1080  2             240
1235  1024  3             241
1234  1199  2             242
1235  1117  2             243
1236  1194  2             244
1237  1276  3             245
1237  1399  2             246
1240  1074  2             247
1240  1193  2             248
1241  1286  2             249
1242  1335  2             250
1245  1171  2             251
1245  1114  2             252
1250  1075  2             253
1250  1050  2             254
1257  913   2             255
1258  1497  4             256
1260  1237  2             257
1263  1023  2             258
1264  1050  2             259
1264  1587  2             260
1266  1310  2             261
1276  226   6             262
1275  1178  2             263
1280  466   2             264
1280  1148  2             265
1286  1384  2             266
1289  1085  2             267
1293  1928  5             268
1299  1386  2             269
1300  1374  2             270
1308  934   2             271
1311  1156  2             272
1311  1399  2             273
1315  1405  2             274
1317  1269  2             275
1316  1376  2             276
1317  1553  2             277
