# Filename: BNI1-640nm_416_ctrl_006.tif
# Puncta radius (pixels): (1.3888888888888888, 1.3888888888888888)
# Puncta radius (nm): (150, 150)
# Cluster threshold (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108)
Y     X     NUM_PUNCTA    CLUSTER_ID
831   629   2             0
184   1531  2             1
259   688   2             2
412   711   2             3
441   617   2             4
451   1457  2             5
518   774   2             6
654   938   2             7
855   986   2             8
898   745   2             9
910   52    2             10
937   372   3             11
967   1120  2             12
995   376   2             13
1011  368   2             14
1051  1046  3             15
1055  1047  3             16
1053  1050  2             17
1059  1050  3             18
1060  353   3             19
1134  593   6             20
1224  611   3             21
1357  854   2             22
1475  375   2             23
1594  713   2             24
