# Filename: BNI1-640nm_416_bidi_005.tif
# Puncta radius (pixels): (1.3888888888888888, 1.3888888888888888)
# Puncta radius (nm): (150, 150)
# Cluster threshold (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108)
Y     X     NUM_PUNCTA    CLUSTER_ID
355   230   5             0
404   561   5             1
430   159   3             2
474   213   2             3
487   216   4             4
505   763   3             5
509   762   2             6
536   782   9             7
540   1533  2             8
582   292   3             9
604   855   5             10
660   1491  2             11
691   1487  3             12
783   466   2             13
878   722   2             14
919   1442  10            15
923   1449  4             16
982   1374  6             17
1005  1499  3             18
1007  1497  2             19
1002  1496  2             20
1004  1492  2             21
1020  1332  3             22
1035  1268  2             23
1045  1169  3             24
1052  1248  8             25
1117  995   30            26
1117  1021  2             27
1119  953   17            28
1214  1601  5             29
1271  1623  7             30
