# Filename: BNI1-640nm_416_ctrl_002.tif
# Puncta radius (pixels): (1.3888888888888888, 1.3888888888888888)
# Puncta radius (nm): (150, 150)
# Cluster threshold (nm): 300
# Voxel size (nm): (108, 108)
Y     X
183   1377
276   1159
282   645
328   1566
386   1235
539   1423
547   1451
673   927
681   1752
687   1474
689   707
719   841
723   1098
730   1704
756   678
778   679
797   701
805   683
828   1665
829   471
848   454
852   815
863   406
902   719
903   1694
922   358
931   662
939   970
947   710
947   716
947   1147
950   470
953   264
955   1270
963   465
973   1112
982   1667
982   1673
984   456
985   1733
986   1668
989   1315
994   860
1012  675
1019  1856
1022  1679
1056  907
1093  1753
1100  378
1102  256
1106  1457
1114  1398
1119  954
1126  954
1127  1083
1127  1709
1131  1852
1134  1961
1142  1515
1143  1007
1143  1600
1153  1476
1154  1063
1155  1454
1161  351
1164  1030
1164  1054
1178  1450
1179  1506
1186  1694
1188  1579
1201  898
1231  1577
1240  830
1240  1458
1240  1621
1246  878
1248  811
1258  762
1266  724
1266  764
1271  1491
1274  774
1274  1267
1282  1369
1283  1269
1290  1202
1297  1176
1299  829
1299  1170
1301  591
1324  1119
1325  1082
1326  1400
1327  1133
1338  1537
1349  960
1360  996
1361  1124
1364  873
1364  960
1367  1002
1369  950
1371  1015
1374  861
1374  920
1378  1004
1380  955
1383  937
1396  857
1398  1508
1402  637
1403  1061
1405  801
1405  1312
1412  1216
1412  1267
1415  863
1420  920
1422  914
1432  1764
1433  1177
1434  1146
1434  1534
1435  1385
1436  465
1437  1195
1439  939
1458  933
1461  1358
1478  590
1483  738
1485  1670
1491  1365
1513  1448
1515  755
1551  1543
1581  1841
1586  514
1611  1193
1638  1661
1684  1331
1763  1351
1772  1273
1775  708
1800  762
1814  1238
1893  752
2006  1687
