# Filename: CLN3-561nm_416_bidi_023.tif
# Puncta radius (pixels): (1.3888888888888888, 1.3888888888888888)
# Puncta radius (nm): (150, 150)
# Cluster threshold (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108)
Y     X     NUM_PUNCTA    CLUSTER_ID
770   1137  2             0
782   1286  2             1
534   1167  2             2
585   1239  2             3
651   1083  2             4
653   1283  2             5
670   1119  2             6
675   1145  2             7
694   1134  2             8
699   1208  2             9
701   1157  2             10
709   1303  5             11
712   1176  2             12
757   1291  2             13
767   1148  2             14
767   1160  2             15
771   1088  2             16
773   1183  2             17
780   1114  2             18
795   1126  2             19
800   1106  2             20
812   1096  2             21
839   1149  2             22
869   1120  2             23
876   1003  4             24
884   1120  2             25
884   1098  2             26
886   1102  3             27
906   1075  2             28
912   960   2             29
914   983   2             30
917   1101  2             31
925   954   2             32
938   954   2             33
958   1009  2             34
964   997   2             35
971   1052  3             36
972   954   2             37
984   1030  2             38
997   1037  2             39
998   1041  2             40
1014  1014  2             41
1029  1001  2             42
1055  986   2             43
1107  934   2             44
1123  943   3             45
1123  932   2             46
1131  923   2             47
1185  917   2             48
1198  969   2             49
1293  965   2             50
1405  935   2             51
1681  823   5             52
1682  802   3             53
