# Filename: BNI1-640nm_416_bidi_008.tif
# Puncta radius (pixels): (1.3888888888888888, 1.3888888888888888)
# Puncta radius (nm): (150, 150)
# Cluster threshold (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108)
Y     X     NUM_PUNCTA    CLUSTER_ID
975   961   2             0
990   632   2             1
992   719   2             2
996   834   3             3
1     1717  2             4
6     1736  18            5
18    1756  2             6
572   955   2             7
662   869   2             8
676   911   2             9
707   754   3             10
717   654   2             11
719   835   2             12
738   770   2             13
749   578   2             14
759   594   2             15
766   831   3             16
780   826   2             17
813   814   2             18
817   893   2             19
818   691   3             20
819   866   2             21
825   778   4             22
822   780   2             23
826   563   2             24
842   861   2             25
844   561   2             26
857   598   2             27
858   565   2             28
861   882   2             29
863   764   2             30
867   714   2             31
871   875   2             32
874   561   3             33
879   968   2             34
885   818   2             35
886   718   2             36
890   781   4             37
893   709   3             38
897   709   2             39
900   1033  2             40
903   607   2             41
905   633   3             42
902   748   2             43
904   704   2             44
910   571   4             45
912   583   2             46
912   634   2             47
914   455   2             48
917   572   5             49
919   710   2             50
920   525   2             51
930   607   2             52
931   923   2             53
934   872   2             54
936   743   2             55
944   716   2             56
944   533   2             57
944   609   2             58
948   696   37            59
945   725   2             60
948   769   2             61
949   746   2             62
952   673   2             63
952   774   2             64
955   599   2             65
955   781   2             66
956   628   3             67
955   926   2             68
965   681   2             69
967   669   2             70
968   784   2             71
969   651   2             72
969   698   2             73
971   753   2             74
972   713   2             75
973   840   3             76
973   621   2             77
976   710   2             78
977   752   2             79
982   741   6             80
982   777   5             81
982   846   3             82
982   962   2             83
983   728   2             84
987   716   3             85
990   814   3             86
990   977   2             87
991   693   2             88
994   640   2             89
998   780   3             90
998   913   2             91
1001  794   2             92
1002  951   2             93
1004  817   2             94
1007  709   3             95
1012  708   2             96
1011  720   2             97
1017  703   8             98
1019  807   2             99
1018  491   2             100
1018  525   2             101
1018  953   2             102
1022  936   2             103
1023  847   2             104
1029  706   13            105
1033  801   12            106
1029  802   2             107
1028  727   2             108
1028  1058  2             109
1030  719   2             110
1030  1048  2             111
1030  1023  2             112
1032  532   2             113
1034  498   2             114
1042  800   3             115
1042  970   2             116
1046  647   2             117
1049  662   2             118
1052  973   3             119
1052  911   2             120
1054  730   2             121
1056  640   2             122
1057  846   3             123
1062  574   8             124
1068  577   4             125
1063  1004  2             126
1064  1037  2             127
1067  841   2             128
1069  866   2             129
1071  641   2             130
1072  951   3             131
1077  789   3             132
1077  498   2             133
1079  724   2             134
1079  933   2             135
1081  764   2             136
1082  980   2             137
1083  653   2             138
1091  314   2             139
1088  317   2             140
1088  507   2             141
1089  842   2             142
1089  1044  2             143
1094  735   13            144
1095  530   3             145
1094  681   2             146
1097  788   2             147
1100  583   2             148
1103  289   2             149
1109  287   2             150
1109  778   2             151
1109  807   3             152
1109  975   2             153
1110  914   2             154
1111  822   2             155
1113  509   2             156
1117  604   2             157
1118  1012  2             158
1122  412   2             159
1121  540   2             160
1121  609   2             161
1126  809   2             162
1128  874   2             163
1130  966   2             164
1137  1025  2             165
1141  974   3             166
1149  1716  2             167
1151  143   3             168
1149  856   2             169
1152  245   2             170
1154  571   2             171
1154  664   2             172
1155  618   2             173
1161  437   2             174
1170  192   3             175
1169  511   2             176
1173  522   2             177
1184  898   2             178
1186  559   2             179
1188  748   3             180
1187  565   2             181
1189  584   2             182
1190  1035  2             183
1194  742   2             184
1193  882   2             185
1194  585   2             186
1196  1044  3             187
1201  521   2             188
1202  1723  2             189
1202  738   2             190
1204  752   2             191
1208  846   4             192
1208  1649  2             193
1209  661   2             194
1209  736   5             195
1210  1061  3             196
1212  1725  2             197
1214  586   2             198
1214  759   2             199
1217  891   2             200
1222  855   2             201
1224  1060  2             202
1225  633   2             203
1229  755   2             204
1235  890   2             205
1236  704   2             206
1238  896   2             207
1239  744   2             208
1240  1075  3             209
1240  822   2             210
1242  736   2             211
1241  762   2             212
1250  547   2             213
1254  623   2             214
1253  682   2             215
1258  1072  2             216
1259  738   3             217
1259  719   2             218
1261  1094  2             219
1263  764   2             220
1263  694   2             221
1267  754   2             222
1274  596   2             223
1276  569   3             224
1281  757   2             225
1287  783   2             226
1296  789   2             227
1301  823   2             228
1310  620   2             229
1313  776   3             230
1318  806   2             231
1324  577   2             232
1323  607   2             233
1336  625   2             234
1359  626   2             235
1377  634   3             236
1389  629   2             237
1406  1074  2             238
1409  1086  2             239
1456  1151  2             240
1489  1153  2             241
1497  1080  4             242
1503  1067  2             243
1510  1089  2             244
1535  1171  2             245
1626  1169  2             246
1647  1283  2             247
1682  1279  2             248
1692  521   2             249
1701  1197  2             250
1703  1207  3             251
1744  1226  4             252
1771  1414  2             253
