# Filename: BNI1-640nm_416_bidi_005.tif
# Puncta radius (pixels): (1.3888888888888888, 1.3888888888888888)
# Puncta radius (nm): (150, 150)
# Cluster threshold (nm): 300
# Voxel size (nm): (108, 108)
Y     X
344   401
355   230
374   707
380   712
381   614
389   672
402   479
403   163
404   561
408   163
408   516
431   160
438   79
440   552
444   1651
449   684
453   185
466   1641
472   1632
474   213
480   1616
486   1626
488   216
505   764
505   773
510   762
521   747
534   782
538   1509
539   784
540   1534
549   765
554   769
575   825
578   274
578   835
583   292
585   790
587   870
590   874
593   820
597   861
601   884
603   855
622   1493
634   861
660   1491
663   875
664   1487
667   1483
670   1482
680   1068
691   1487
702   1101
722   1113
727   506
756   497
762   499
772   1465
783   467
807   572
815   542
839   570
853   631
859   631
859   637
861   660
873   652
878   723
879   654
881   676
919   1442
924   1450
945   691
954   820
958   1465
970   1387
982   1375
1003  729
1004  1492
1005  1499
1010  1331
1020  1333
1021  1322
1023  1011
1028  1309
1036  1269
1045  1170
1053  1248
1098  986
1099  1009
1100  999
1100  1013
1101  959
1103  1017
1105  1003
1106  930
1107  982
1110  953
1112  994
1112  1020
1113  971
1114  943
1115  1009
1117  981
1117  1022
1118  996
1120  952
1123  927
1123  1016
1126  996
1127  936
1127  977
1131  945
1134  1569
1139  923
1139  932
1142  930
1142  1574
1150  915
1154  900
1163  870
1185  667
1214  1601
1218  1597
1241  1621
1261  1632
1262  1622
1272  1624
1316  1662
1568  544
1627  596
1666  685
