# Filename: BNI1-640nm_416_bidi_022.tif
# Puncta radius (pixels): (1.3888888888888888, 1.3888888888888888)
# Puncta radius (nm): (150, 150)
# Cluster threshold (nm): 300
# Voxel size (nm): (108, 108)
Y     X
518   599
528   757
535   579
572   732
685   882
728   891
744   636
761   910
813   1070
838   849
844   758
860   1093
871   1034
887   753
889   884
916   1210
918   1076
934   729
936   1222
981   1023
1032  972
1037  1722
1040  1719
1045  890
1045  896
1057  1207
1091  805
1096  806
1096  1731
1100  798
1103  895
1103  1737
1107  893
1107  1746
1110  772
1111  889
1116  571
1118  563
1121  847
1121  861
1122  908
1130  1022
1140  783
1141  1764
1146  1169
1147  596
1147  801
1152  884
1169  640
1171  1774
1182  917
1205  968
1209  1635
1220  736
1224  701
1230  1776
1241  1026
1243  694
1261  738
1292  927
1303  806
1328  1819
1332  1702
1334  1695
1344  1721
1345  1726
1406  1743
1416  547
1422  1254
1424  551
1434  1785
1436  533
1438  1705
1440  1783
1447  1217
1479  646
1521  1706
1592  651
1627  637
1650  618
1676  706
1683  563
1687  496
1687  619
1699  542
1702  539
1702  680
