# Filename: BNI1-640nm_416_bidi_010.tif
# Puncta radius (pixels): (1.3888888888888888, 1.3888888888888888)
# Puncta radius (nm): (150, 150)
# Cluster threshold (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108)
Y     X     NUM_PUNCTA    CLUSTER_ID
759   698   2             0
894   617   5             1
984   690   3             2
984   685   3             3
1037  744   4             4
1052  600   5             5
1056  559   7             6
1085  1034  5             7
1088  1035  2             8
1115  1325  3             9
1120  1052  6             10
1127  1007  3             11
1125  1010  4             12
1149  1122  7             13
1156  1154  2             14
1172  1135  2             15
1188  1348  3             16
1209  1394  3             17
1213  1390  2             18
