# Filename: BNI1-640nm_416_bidi_60x_012.tif
# Puncta radius (pixels): 1.3888888888888888
# Puncta radius (nm): (150, 150)
# Cluster radius (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108, 200)
Y     X
132   268
156   338
160   332
210   1565
218   866
252   1531
304   642
309   567
320   1507
323   601
329   605
345   606
362   1493
369   1338
379   500
379   1452
394   748
394   1502
396   1435
397   652
398   1505
411   660
420   572
422   724
424   1381
428   770
439   654
443   1386
447   1319
451   1321
454   745
468   855
468   1308
476   851
481   718
508   1962
512   904
513   1951
519   743
527   954
536   458
541   457
543   452
563   645
563   650
564   981
568   759
586   461
587   455
591   1303
601   635
603   2022
605   2010
612   554
613   636
616   772
617   481
618   2013
621   488
630   444
649   921
655   916
679   880
692   861
697   849
697   863
697   2041
702   561
704   873
719   571
723   851
724   565
725   855
729   1060
746   419
752   415
757   530
763   423
764   2037
776   531
782   1015
784   1023
801   546
803   471
804   475
808   470
809   369
811   301
813   952
827   903
844   434
844   942
846   924
846   933
883   1930
883   1934
884   1942
904   1060
923   1208
931   691
948   888
956   818
991   1194
1009  922
1056  913
1088  918
1144  280
1213  315
1229  316
1233  322
1238  318
1244  341
1277  357
1278  341
1281  367
1295  340
1298  360
1356  1570
1401  1034
1506  1730
