# Filename: BNI1-640nm_416_bidi_60x_015.tif
# Puncta radius (pixels): (1.3888888888888888, 1.3888888888888888)
# Puncta radius (nm): (150, 150)
# Cluster radius (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108)
Y     X     NUM_PUNCTA    CLUSTER_ID
1349  1595  2             0
13    771   2             1
29    469   2             2
117   755   2             3
192   461   3             4
269   452   2             5
266   457   2             6
295   536   3             7
381   544   4             8
504   231   2             9
570   563   2             10
572   245   4             11
593   197   2             12
605   489   5             13
614   271   3             14
669   491   4             15
684   154   2             16
685   712   2             17
693   316   5             18
695   645   2             19
776   325   7             20
814   1684  7             21
859   1686  6             22
857   1690  3             23
874   1870  3             24
879   1151  2             25
881   480   2             26
882   347   2             27
918   708   2             28
926   1436  2             29
948   1630  2             30
948   94    2             31
971   332   4             32
970   1041  2             33
974   1769  2             34
985   1791  2             35
992   1778  2             36
996   1783  2             37
1002  1559  3             38
1008  957   2             39
1063  945   2             40
1067  1222  2             41
1068  1461  2             42
1077  538   3             43
1111  1280  3             44
1145  864   9             45
1142  860   5             46
1152  1050  3             47
1154  1635  2             48
1158  1641  3             49
1166  386   3             50
1166  875   11            51
1171  1058  7             52
1190  1031  2             53
1208  710   6             54
1211  378   2             55
1235  817   4             56
1235  669   2             57
1241  696   3             58
1266  819   2             59
1283  1682  5             60
1279  1682  2             61
1282  707   2             62
1283  1184  2             63
1283  1181  2             64
1318  809   4             65
1318  802   2             66
1341  1518  2             67
1348  1589  5             68
1344  796   4             69
1348  782   2             70
1371  1478  2             71
1368  1474  2             72
1374  1644  7             73
1389  1160  2             74
1385  1159  2             75
1398  1223  2             76
1426  789   3             77
1498  1087  2             78
1582  892   2             79
