# Filename: BNI1-640nm_416_bidi_60x_021.tif
# Puncta radius (pixels): (1.3888888888888888, 1.3888888888888888)
# Puncta radius (nm): (150, 150)
# Cluster radius (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108)
Y     X     NUM_PUNCTA    CLUSTER_ID
73    1667  2             0
253   630   2             1
263   1822  3             2
292   385   3             3
365   563   3             4
396   528   6             5
402   1417  6             6
469   498   4             7
474   1108  2             8
477   1220  2             9
545   782   2             10
544   1098  2             11
573   491   4             12
568   492   2             13
570   727   3             14
585   1557  2             15
595   1755  2             16
678   734   3             17
680   1614  4             18
706   835   2             19
727   1330  3             20
723   1327  3             21
750   709   2             22
763   837   2             23
764   369   2             24
767   367   2             25
768   445   2             26
773   907   2             27
786   1029  2             28
873   323   3             29
906   910   3             30
927   899   3             31
982   665   2             32
998   1538  7             33
1008  918   2             34
1031  1564  2             35
1033  1568  2             36
1041  892   5             37
1095  782   3             38
1100  1593  3             39
1238  728   3             40
1288  707   3             41
1291  704   3             42
1320  1323  2             43
1332  531   2             44
1335  531   2             45
1350  373   2             46
1386  439   3             47
1406  484   3             48
1454  520   3             49
1530  369   2             50
1684  349   2             51
1828  196   2             52
1857  161   2             53
