# Filename: CLN3-561nm_416_bidi_60x_008.tif
# Puncta radius (pixels): 1.3888888888888888
# Puncta radius (nm): (150, 150)
# Cluster radius (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108, 200)
Y     X
302   1159
353   1150
369   844
408   785
430   731
430   745
431   835
431   840
447   1079
456   1044
457   1022
463   1009
464   792
470   1039
472   764
475   1059
508   874
517   753
529   1214
629   945
635   747
646   1114
648   1215
668   975
676   1234
686   1104
722   1212
743   1211
756   1127
758   1122
783   1121
811   1148
838   1200
859   501
874   799
901   656
907   701
919   592
919   780
921   667
932   540
939   786
945   871
956   578
959   573
963   465
972   886
981   932
983   554
983   892
986   651
986   842
986   979
989   491
1003  557
1003  858
1004  881
1007  873
1008  468
1009  848
1009  887
1013  438
1018  911
1021  849
1040  405
1041  549
1054  981
1057  913
1069  890
1076  318
1077  921
1080  935
1124  878
1133  208
1135  935
1138  716
1140  633
1144  862
1156  554
1158  618
1162  693
1183  365
1223  582
1227  634
1321  813
1338  705
1350  626
1411  619
1432  774
1454  1114
1747  949
1755  943
