# Filename: BNI1-640nm_416_bidi_60x_014.tif
# Puncta radius (pixels): (1.3888888888888888, 1.3888888888888888)
# Puncta radius (nm): (150, 150)
# Cluster radius (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108)
Y     X     NUM_PUNCTA    CLUSTER_ID
268   1058  5             0
351   1057  3             1
447   1211  3             2
461   1101  3             3
499   1045  5             4
497   1048  2             5
506   1235  2             6
543   1147  3             7
547   1148  2             8
629   1093  3             9
663   605   2             10
676   1110  3             11
678   1106  2             12
698   667   2             13
747   599   2             14
789   1114  3             15
895   346   3             16
899   344   2             17
914   1089  3             18
916   1087  2             19
923   513   4             20
975   1037  2             21
981   1080  6             22
986   1080  2             23
984   1091  4             24
1014  1162  7             25
1011  1159  3             26
1070  843   2             27
1076  445   2             28
1096  420   3             29
1097  415   2             30
1104  848   2             31
1133  414   2             32
1251  1637  2             33
1286  592   4             34
1287  596   4             35
1317  580   2             36
1327  587   4             37
1328  582   3             38
1376  499   2             39
1415  242   2             40
1436  459   3             41
1434  453   2             42
1533  571   3             43
1625  572   4             44
1896  412   2             45
