# Filename: CLN3-561nm_416_bidi_60x_010.tif
# Puncta radius (pixels): (1.3888888888888888, 1.3888888888888888)
# Puncta radius (nm): (150, 150)
# Cluster radius (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108)
Y     X     NUM_PUNCTA    CLUSTER_ID
413   793   2             0
454   800   2             1
527   1387  5             2
589   1411  2             3
626   1086  2             4
655   725   2             5
676   768   2             6
766   1162  2             7
795   1232  2             8
920   847   2             9
934   864   2             10
987   965   2             11
1062  530   2             12
1074  845   2             13
1124  1333  3             14
1174  795   2             15
1178  878   2             16
1182  560   2             17
1182  845   2             18
1196  722   2             19
1204  805   4             20
1264  548   4             21
1273  677   3             22
1282  636   2             23
1297  863   2             24
1299  1177  2             25
1351  1207  3             26
1354  1205  2             27
1387  802   3             28
1383  800   2             29
1402  1414  2             30
1440  1045  3             31
1444  1049  2             32
1463  997   3             33
1471  783   2             34
1539  756   3             35
1555  582   2             36
1568  1895  3             37
1573  1844  2             38
1625  628   2             39
1991  497   2             40
