# Filename: CLN3-561nm_416_bidi_60x_013.tif
# Puncta radius (pixels): (1.3888888888888888, 1.3888888888888888)
# Puncta radius (nm): (150, 150)
# Cluster radius (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108)
Y     X     NUM_PUNCTA    CLUSTER_ID
209   1701  2             0
210   1706  2             1
285   1736  2             2
336   1716  2             3
361   1742  2             4
409   1740  3             5
411   1744  2             6
436   1753  4             7
819   503   2             8
862   779   4             9
903   377   3             10
930   636   2             11
951   296   2             12
963   1105  2             13
1007  1176  2             14
1044  1120  2             15
1104  1400  2             16
1192  553   2             17
1198  1137  4             18
1257  589   6             19
1278  517   4             20
1357  524   2             21
1436  724   5             22
