# Filename: CLN3-561nm_416_bidi_60x_014.tif
# Puncta radius (pixels): 1.3888888888888888
# Puncta radius (nm): (150, 150)
# Cluster radius (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108, 200)
Y     X
16    590
84    645
99    733
191   1039
258   803
267   1059
286   1357
292   1138
298   798
298   1139
305   1163
329   1035
350   1057
382   1230
405   680
416   812
418   1086
418   1090
422   768
446   1211
455   1103
459   1100
467   1440
473   703
487   1129
498   1045
498   1234
505   1236
511   674
516   767
518   1116
528   711
542   1149
545   1144
547   537
547   550
547   1149
550   793
562   89
562   794
575   607
589   1801
590   1159
600   1770
602   1058
605   1340
616   657
625   629
628   1094
629   496
646   644
658   429
664   604
670   709
676   668
676   1109
680   1110
699   667
703   1349
705   821
712   1286
715   386
723   592
726   586
728   572
738   336
745   701
749   273
761   552
763   547
768   1845
770   261
786   1120
788   1114
790   499
798   444
811   466
813   439
813   446
820   572
824   593
832   593
834   707
836   246
837   785
837   1893
854   385
854   543
856   528
871   1167
884   407
884   530
884   633
891   408
898   344
911   546
916   291
916   1088
917   513
923   512
923   769
923   1134
925   1139
928   515
951   630
963   987
972   859
975   1895
976   1037
980   850
980   1081
984   1092
985   1080
990   522
992   1058
995   1264
998   464
1003  1249
1004  1220
1013  854
1014  1163
1020  840
1047  602
1047  1060
1053  418
1067  847
1067  856
1068  839
1072  856
1073  1083
1085  59
1089  418
1089  592
1097  414
1097  419
1101  845
1102  439
1107  1000
1131  408
1131  1110
1133  414
1135  410
1188  1106
1250  1638
1270  278
1277  830
1288  595
1314  581
1317  579
1328  585
1343  169
1369  371
1370  565
1377  216
1377  499
1393  565
1403  572
1405  324
1415  1133
1416  241
1420  463
1431  496
1434  452
1438  458
1439  453
1477  1440
1501  1090
1503  1087
1534  570
1541  1060
1560  572
1585  1066
1588  1070
1615  560
1626  573
1638  1680
1642  1677
1681  563
1688  1082
1724  1578
1731  1063
1737  1711
1764  734
1772  1603
1795  248
1812  244
1825  1642
1841  1304
1847  1625
1854  288
1854  1288
1856  296
1876  462
1878  1578
1879  336
1881  456
1883  1490
1888  1711
1897  412
1910  1570
1925  1692
1968  580
