0,0.69444,1.3889,2.0833,2.7778,3.4722,4.1667,4.8611,5.5556,6.25,6.9444,7.6389,8.3333,9.0278,9.7222,10.417,11.111,11.806,12.5,13.194,13.889
0.45,0.43571,0.41429,0.13571,0.064286,0.05,0.035714,0.014286,0.0071429,0.0071429,0,0.0071429,0.0071429,0.0071429,0.0071429,0.0071429,0,0,0.0071429,0.0071429,0.0071429
0.33702,0.32044,0.28729,0.12707,0.049724,0.044199,0.044199,0.022099,0.016575,0.016575,0.0055249,0.0055249,0,0,0,0,0,0,0.0055249,0.0055249,0.0055249
0.40419,0.38323,0.36826,0.23653,0.095808,0.035928,0.02994,0.020958,0.011976,0.005988,0.008982,0.008982,0.008982,0.005988,0.005988,0.005988,0.008982,0.008982,0.008982,0.008982,0.002994
0.369,0.36162,0.30627,0.1476,0.055351,0.03321,0.02583,0.02583,0.02214,0.02214,0.01476,0.01476,0.01107,0.00369,0.00369,0,0.00369,0.00369,0.0073801,0.0073801,0.01476
0.30978,0.29891,0.25543,0.043478,0.0054348,0,0,0.0054348,0.021739,0.021739,0.016304,0.016304,0.0054348,0,0.01087,0.01087,0.01087,0.016304,0.016304,0.01087,0.01087
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.41691,0.40233,0.36735,0.16618,0.078717,0.037901,0.026239,0.023324,0.014577,0.014577,0.0087464,0.0087464,0.0058309,0.0058309,0,0,0.0029155,0.0087464,0.0087464,0.011662,0.011662
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.44144,0.37838,0.31532,0.099099,0.027027,0.009009,0.009009,0.009009,0.009009,0.009009,0,0.009009,0.018018,0.018018,0.018018,0.018018,0,0,0,0,0
0.40959,0.36162,0.33579,0.11439,0.055351,0.0369,0.02583,0.01845,0.01845,0.01476,0.00369,0.00369,0,0,0,0,0,0,0,0,0.00369
0.27316,0.25653,0.21615,0.07601,0.04038,0.035629,0.030879,0.021378,0.021378,0.019002,0.0095012,0.0095012,0.011876,0.0071259,0.011876,0.011876,0.0095012,0.0047506,0.0095012,0.0095012,0.0071259
0.38971,0.36029,0.30637,0.12745,0.04902,0.034314,0.034314,0.034314,0.026961,0.026961,0.022059,0.014706,0.0098039,0.0073529,0.0073529,0.0073529,0.004902,0.002451,0.004902,0.002451,0.002451
0.40433,0.33574,0.29242,0.14801,0.032491,0.025271,0.032491,0.028881,0.025271,0.021661,0.021661,0.01083,0.0072202,0.01083,0.0072202,0.0036101,0.0072202,0.0072202,0.0036101,0.0036101,0.0036101
0.35537,0.33058,0.2686,0.07438,0.033058,0.020661,0.020661,0.020661,0.012397,0.0082645,0.0041322,0.012397,0.0082645,0.0082645,0.0082645,0.0041322,0.0041322,0,0,0,0
0.43182,0.41098,0.38826,0.14394,0.077652,0.045455,0.035985,0.022727,0.026515,0.020833,0.0094697,0.0056818,0.0075758,0.0018939,0.0037879,0.0056818,0.0075758,0.0075758,0.0075758,0.0075758,0.0037879
0.336,0.3,0.248,0.076,0.024,0.008,0.012,0.012,0.008,0.008,0.008,0.012,0.004,0.004,0.004,0.004,0.004,0,0,0,0
