# Filename: CLN3-561nm_416_bidi_60x_003.tif
# Puncta radius (pixels): 1.3888888888888888
# Puncta radius (nm): (150, 150)
# Cluster radius (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108, 200)
Y     X
177   41
224   175
237   137
512   80
605   252
653   1393
661   1403
668   157
670   1445
679   1444
690   1370
692   1393
697   1416
705   1459
713   1404
723   1271
723   1371
735   1247
762   1475
764   1325
767   1360
771   1360
775   1356
776   1306
780   1455
781   1583
793   1719
802   1410
816   511
817   505
819   221
820   1315
820   1488
825   1316
827   1313
830   1640
834   588
850   1299
855   1439
860   1423
861   1575
862   1251
864   1422
870   1564
877   1381
885   1223
885   1368
897   1421
900   1425
939   1577
947   527
951   1134
957   413
960   406
968   1285
972   1416
973   1600
988   375
1001  1173
1001  1541
1014  369
1022  1391
1022  1745
1028  1417
1029  424
1029  546
1033  1424
1038  479
1042  481
1047  1541
1048  385
1049  266
1049  407
1051  1445
1066  527
1068  1627
1069  1177
1073  394
1076  521
1077  307
1082  1569
1096  1361
1098  262
1106  1818
1107  378
1109  1794
1117  213
1121  1559
1122  1429
1128  215
1131  820
1159  225
1161  1515
1175  351
1179  820
1189  404
1192  393
1194  1052
1197  1049
1199  1541
1222  1004
1226  998
1227  1811
1268  998
1272  1087
1273  214
1287  150
1297  514
1297  601
1302  1548
1305  298
1315  180
1315  572
1330  1420
1360  970
1363  1128
1377  1126
1387  762
1396  1043
1397  175
1409  1078
1410  549
1430  427
1565  174
