# Filename: BNI1-640nm_416_bidi_60x_005.tif
# Puncta radius (pixels): (1.3888888888888888, 1.3888888888888888)
# Puncta radius (nm): (150, 150)
# Cluster radius (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108, 200)
Y     X     CLUSTER_ID
4     1655  -1
14    1593  -1
24    1682  -1
54    1401  -1
58    1580  -1
110   1616  -1
158   1896  -1
183   1179  -1
186   1912  -1
187   823   -1
188   1449  -1
223   1863  -1
277   1935  -1
307   1658  -1
315   1660  -1
369   533   -1
371   1693  -1
372   1569  -1
373   972   -1
398   895   -1
419   754   -1
447   565   -1
473   503   -1
476   702   -1
486   838   -1
497   706   -1
500   647   -1
504   669   -1
504   1878  -1
505   1849  -1
509   1844  -1
514   762   -1
517   796   -1
523   550   -1
530   1944  -1
611   777   -1
629   946   -1
652   922   -1
654   967   -1
657   774   -1
681   750   -1
687   817   -1
688   752   -1
701   1841  -1
704   1102  -1
707   1845  -1
708   1797  -1
720   1016  -1
734   1183  -1
743   1013  -1
748   1034  -1
749   1039  -1
764   972   -1
773   1306  -1
780   1018  -1
785   1331  -1
786   1118  -1
788   1012  -1
829   1022  -1
842   1186  -1
845   936   -1
852   1412  -1
857   970   -1
887   974   -1
915   986   -1
919   1004  -1
953   989   -1
961   1118  -1
968   1004  -1
974   1441  -1
987   1486  -1
988   1417  -1
1027  1474  -1
1083  1458  -1
1089  1491  -1
1141  1603  -1
1157  1616  -1
1160  1510  -1
1179  1611  -1
1187  1680  -1
1193  1494  -1
1193  1649  -1
1242  1211  -1
1263  1190  -1
1265  279   -1
1266  1214  -1
1269  1544  -1
1270  1166  -1
1270  1191  -1
1286  1273  -1
1296  1368  -1
1298  1284  -1
1309  1289  -1
1309  1351  -1
1309  1510  -1
1317  1398  -1
1319  1071  -1
1333  982   -1
1355  91    -1
1360  1270  -1
1361  1421  -1
1373  516   -1
1397  1065  -1
1408  1092  -1
1409  1129  -1
1424  1406  -1
1452  40    -1
1463  1003  -1
1474  1500  -1
1476  1190  -1
1482  1309  -1
1488  1263  -1
1508  1162  -1
1509  1118  -1
1514  1195  -1
1520  1185  -1
1525  985   -1
1525  1275  -1
1527  1062  -1
1532  1384  -1
1534  1365  -1
1539  1196  -1
1543  1158  -1
1552  1083  -1
1574  1210  -1
1578  1043  -1
1583  1137  -1
1592  1383  -1
1593  1084  -1
1601  1029  -1
1635  503   -1
1653  1315  -1
1658  1304  -1
1663  1306  -1
1672  204   -1
1677  1341  -1
1677  1367  -1
1678  1329  -1
1698  1311  -1
1760  328   -1
1763  274   -1
1789  280   -1
1798  306   -1
1870  514   -1
1911  607   -1
1923  663   -1
3     1409  -1
7     1409  -1
26    1506  -1
220   1763  -1
277   1854  -1
274   1852  -1
295   701   -1
300   723   -1
296   722   -1
302   726   -1
307   622   -1
312   765   -1
344   1669  -1
380   650   -1
383   1262  -1
391   1730  -1
392   1103  -1
405   1726  -1
438   665   -1
440   662   -1
441   1173  -1
443   1216  -1
445   1218  -1
448   1222  -1
493   569   -1
500   679   -1
512   681   -1
544   1076  -1
541   1080  -1
555   1586  -1
556   1583  -1
560   1176  -1
624   1637  -1
625   1634  -1
636   1117  -1
637   860   -1
638   892   -1
649   821   -1
672   953   -1
677   782   -1
698   1093  -1
701   1091  -1
703   1792  -1
702   1795  -1
730   930   -1
735   765   -1
745   928   -1
845   953   -1
904   1180  -1
947   1007  -1
947   1002  -1
994   1482  -1
1044  1466  -1
1106  1566  -1
1111  1565  -1
1104  1568  -1
1139  1585  -1
1154  1610  -1
1151  1608  -1
1155  1632  -1
1165  1530  -1
1215  329   -1
1239  1525  -1
1238  1739  -1
1309  1515  -1
1312  1297  -1
1342  1266  -1
1354  1142  -1
1356  1422  -1
1390  1339  -1
1389  1292  -1
1403  1133  -1
1411  1135  -1
1421  986   -1
1442  1007  -1
1443  1237  -1
1449  1301  -1
1457  44    -1
1466  1209  -1
1472  996   -1
1489  234   -1
1490  1270  -1
1494  1271  -1
1493  1021  -1
1504  1392  -1
1515  1190  -1
1519  1514  -1
1518  1115  -1
1523  1227  -1
1537  1161  -1
1550  1106  -1
1551  1435  -1
1565  1040  -1
1567  74    -1
1566  77    -1
1568  71    -1
1582  348   -1
1615  1550  -1
1618  1551  -1
1632  78    -1
1630  80    -1
1653  375   -1
1651  373   -1
1650  377   -1
1656  378   -1
1663  1316  -1
1683  223   -1
1727  1243  -1
1738  301   -1
1762  333   -1
1803  312   -1
1850  454   -1
1863  510   -1
1894  580   -1
1925  672   -1
1923  670   -1
1928  670   -1
37    1524  0
35    1525  0
305   627   1
304   627   1
387   650   2
387   650   2
389   750   3
390   751   3
389   1726  4
389   1726  4
439   556   5
438   555   5
470   701   6
470   701   6
489   1792  7
487   1793  7
490   1790  7
487   1793  7
495   571   8
496   572   8
512   675   9
511   674   9
638   863   10
638   863   10
638   863   10
640   862   10
673   798   11
672   797   11
680   782   12
680   783   12
695   966   13
697   969   13
695   968   13
696   965   13
697   1090  14
697   1090  14
705   1851  15
706   1851  15
825   1396  16
825   1396  16
847   951   17
848   951   17
842   949   18
843   950   18
841   948   18
853   1178  19
852   1177  19
904   1177  20
904   1177  20
943   1005  21
943   1005  21
943   1006  21
944   1005  21
987   1536  22
986   1536  22
1360  1104  23
1360  1104  23
1388  1337  24
1388  1337  24
1426  1045  25
1426  1045  25
1445  1239  26
1445  1239  26
1461  1210  27
1461  1210  27
1461  1210  27
1493  1341  28
1492  1341  28
1506  1390  29
1505  1389  29
1519  1511  30
1519  1511  30
1521  1111  31
1521  1111  31
1538  1082  32
1538  1083  32
1538  1082  32
1561  1038  33
1560  1039  33
1566  1179  34
1566  1179  34
1611  1169  35
1611  1169  35
1658  1231  36
1659  1231  36
1779  373   37
1778  375   37
1780  372   37
