# Filename: BNI1-640nm_416_bidi_60x_005.tif
# Puncta radius (pixels): (1.3888888888888888, 1.3888888888888888)
# Puncta radius (nm): (150, 150)
# Cluster radius (nm): 300
# Min puncta per cluster: 2
# Voxel size (nm): (108, 108)
Y     X     NUM_PUNCTA    CLUSTER_ID
36    1524  2             0
304   627   2             1
387   650   2             2
389   750   2             3
389   1726  2             4
438   555   2             5
470   701   2             6
488   1792  4             7
495   571   2             8
511   674   2             9
638   862   4             10
672   797   2             11
680   782   2             12
695   967   4             13
697   1090  2             14
705   1851  2             15
825   1396  2             16
847   951   2             17
842   949   3             18
852   1177  2             19
904   1177  2             20
943   1005  4             21
986   1536  2             22
1360  1104  2             23
1388  1337  2             24
1426  1045  2             25
1445  1239  2             26
1461  1210  3             27
1492  1341  2             28
1505  1389  2             29
1519  1511  2             30
1521  1111  2             31
1538  1082  3             32
1560  1038  2             33
1566  1179  2             34
1611  1169  2             35
1658  1231  2             36
1779  373   3             37
