#C1_0     C2_0      C1_den    C2_den    dC1_den   dC2_den   C1_sol    C2_sol    dC1_sol   dC2_sol   
7.307e-03 9.545e-03 2.191e-01 2.584e-01 7.232e-04 1.237e-03 3.981e-06 1.391e-04 6.927e-07 3.879e-06
1.514e-02 3.336e-03 4.010e-01 8.634e-02 9.664e-04 8.266e-04 1.354e-05 5.090e-05 1.657e-06 2.153e-06
5.337e-03 9.464e-03 1.771e-01 2.948e-01 4.952e-04 5.985e-04 3.523e-06 1.558e-04 6.852e-07 3.156e-06
1.514e-02 2.456e-03 4.290e-01 6.576e-02 1.063e-03 3.647e-04 1.416e-05 3.633e-05 1.097e-06 2.324e-06
3.929e-03 9.465e-03 1.458e-01 3.254e-01 9.401e-04 5.167e-04 3.685e-06 1.657e-04 7.301e-07 6.567e-06
1.517e-02 1.898e-03 4.393e-01 5.144e-02 8.817e-04 3.335e-04 1.492e-05 2.601e-05 1.369e-06 2.055e-06
3.037e-03 9.481e-03 1.244e-01 3.405e-01 5.256e-04 1.273e-03 1.817e-06 1.701e-04 3.852e-07 6.368e-06
1.517e-02 1.387e-03 4.519e-01 3.920e-02 9.378e-04 2.686e-04 1.424e-05 2.305e-05 1.512e-06 2.371e-06
2.219e-03 9.483e-03 1.005e-01 3.624e-01 1.044e-03 1.830e-03 1.245e-06 1.809e-04 4.533e-07 7.652e-06
8.696e-03 5.435e-03 3.069e-01 1.730e-01 1.105e-03 1.225e-03 6.700e-06 8.484e-05 7.158e-07 4.937e-06
1.515e-02 9.185e-04 4.686e-01 2.714e-02 8.717e-04 3.392e-04 1.668e-05 1.450e-05 1.148e-06 7.957e-07
1.470e-03 9.472e-03 6.870e-02 3.895e-01 3.660e-04 7.527e-04 9.928e-07 1.975e-04 2.649e-07 5.804e-06
1.509e-02 5.089e-04 4.742e-01 1.585e-02 9.185e-04 2.537e-04 1.662e-05 1.065e-05 1.185e-06 1.170e-06
8.142e-04 9.430e-03 4.251e-02 4.192e-01 4.303e-04 1.530e-03 9.363e-07 2.163e-04 3.549e-07 5.510e-06
1.526e-02 1.867e-04 4.909e-01 5.574e-03 1.079e-03 2.013e-04 1.749e-05 7.023e-06 1.401e-06 1.286e-06
2.987e-04 9.536e-03 1.777e-02 4.326e-01 7.404e-04 8.419e-04 0.000e+00 2.041e-04 0.000e+00 5.812e-06
1.507e-02 9.513e-05 4.912e-01 2.800e-03 9.820e-04 1.122e-04 1.916e-05 2.026e-06 1.366e-06 2.872e-07
1.522e-04 9.418e-03 8.513e-03 4.413e-01 9.544e-05 4.012e-04 0.000e+00 2.203e-04 0.000e+00 7.362e-06
8.505e-03 4.197e-03 3.324e-01 1.531e-01 9.921e-04 8.830e-04 1.416e-05 7.829e-05 1.822e-06 3.298e-06
6.715e-03 5.316e-03 2.762e-01 2.007e-01 8.384e-04 9.269e-04 5.019e-06 1.044e-04 8.260e-07 2.894e-06
8.896e-03 1.447e-01 2.684e-02 4.119e-01 6.183e-04 1.060e-03 7.076e-05 1.734e-03 2.525e-05 5.009e-04
2.315e-01 5.560e-03 4.582e-01 1.027e-02 7.478e-04 3.645e-04 5.780e-05 1.226e-05 5.721e-06 9.386e-07
9.090e-03 5.858e-02 7.105e-02 3.964e-01 4.555e-04 4.298e-04 1.053e-06 2.358e-04 3.879e-07 3.597e-06
9.373e-02 5.681e-03 4.669e-01 2.554e-02 1.837e-03 2.007e-04 2.688e-05 2.365e-05 1.751e-06 1.262e-06
8.926e-03 3.814e-02 9.784e-02 3.697e-01 6.436e-04 1.276e-03 2.258e-06 2.183e-04 4.803e-07 4.598e-06
6.103e-02 5.579e-03 4.552e-01 3.890e-02 1.681e-03 2.744e-04 1.973e-05 3.441e-05 2.345e-06 1.527e-06
8.568e-03 2.675e-02 1.175e-01 3.464e-01 3.174e-04 1.314e-03 1.836e-06 2.046e-04 5.366e-07 4.630e-06
4.280e-02 5.355e-03 4.385e-01 5.297e-02 9.602e-04 1.161e-03 1.794e-05 4.052e-05 1.372e-06 1.551e-06
8.752e-03 1.552e-02 1.805e-01 2.911e-01 4.899e-04 1.127e-03 5.151e-06 1.653e-04 6.977e-07 6.370e-06
2.483e-02 5.470e-03 4.043e-01 8.324e-02 1.337e-03 4.852e-04 1.396e-05 4.583e-05 1.609e-06 1.886e-06
8.511e-03 1.112e-02 2.182e-01 2.576e-01 1.485e-03 6.607e-04 5.238e-06 1.254e-04 4.702e-07 2.840e-06
1.779e-02 5.319e-03 3.834e-01 1.057e-01 9.525e-04 6.703e-04 1.281e-05 6.186e-05 1.180e-06 2.865e-06
8.832e-03 9.695e-03 2.345e-01 2.391e-01 5.866e-04 1.221e-03 4.226e-06 1.204e-04 9.483e-07 4.842e-06
1.551e-02 5.520e-03 3.670e-01 1.266e-01 1.054e-03 4.514e-04 9.326e-06 6.468e-05 1.135e-06 1.922e-06
5.015e-03 1.208e-02 1.456e-01 3.213e-01 1.229e-03 1.070e-03 2.445e-06 1.732e-04 5.639e-07 4.103e-06
1.933e-02 3.134e-03 4.283e-01 6.349e-02 7.029e-04 7.754e-04 1.224e-05 4.089e-05 1.052e-06 2.609e-06
8.616e-03 6.820e-03 2.756e-01 2.017e-01 1.230e-03 8.414e-04 8.695e-06 1.002e-04 9.307e-07 2.465e-06
1.091e-02 5.385e-03 3.333e-01 1.494e-01 7.193e-04 4.937e-04 1.159e-05 8.220e-05 1.349e-06 2.739e-06
8.536e-03 3.038e-03 3.638e-01 1.217e-01 1.681e-03 1.193e-03 1.267e-05 5.791e-05 2.003e-06 3.080e-06
4.860e-03 5.335e-03 2.324e-01 2.415e-01 6.930e-04 7.512e-04 6.306e-06 1.147e-04 5.350e-07 4.794e-06
2.760e-03 6.648e-03 1.453e-01 3.232e-01 1.031e-03 1.012e-03 2.823e-06 1.618e-04 4.300e-07 4.399e-06
1.064e-02 1.725e-03 4.256e-01 6.439e-02 1.244e-03 4.923e-04 1.140e-05 3.717e-05 1.166e-06 3.181e-06
8.694e-03 2.600e-03 3.868e-01 1.070e-01 1.321e-03 8.794e-04 1.031e-05 5.748e-05 1.322e-06 3.327e-06
4.159e-03 5.434e-03 2.212e-01 2.567e-01 1.569e-03 1.388e-03 5.122e-06 1.290e-04 9.879e-07 2.764e-06
8.590e-03 1.892e-03 4.049e-01 8.476e-02 1.082e-03 3.236e-04 1.379e-05 4.116e-05 1.036e-06 1.547e-06
3.028e-03 5.369e-03 1.811e-01 2.876e-01 9.143e-04 6.325e-04 3.118e-06 1.384e-04 6.236e-07 4.289e-06
8.529e-03 1.383e-03 4.321e-01 6.199e-02 1.141e-03 6.929e-04 1.252e-05 3.032e-05 1.481e-06 1.737e-06
2.213e-03 5.330e-03 1.473e-01 3.206e-01 4.931e-04 5.543e-04 1.842e-06 1.612e-04 3.895e-07 3.554e-06
8.612e-03 1.078e-03 4.389e-01 5.128e-02 1.038e-03 5.536e-04 1.290e-05 2.578e-05 1.706e-06 1.733e-06
1.724e-03 5.383e-03 1.265e-01 3.404e-01 6.716e-04 2.069e-03 1.612e-06 1.638e-04 4.884e-07 3.804e-06
8.681e-03 7.936e-04 4.498e-01 3.786e-02 6.182e-04 3.823e-04 1.490e-05 2.072e-05 1.576e-06 1.277e-06
1.270e-03 5.426e-03 9.766e-02 3.661e-01 6.715e-04 9.943e-04 1.538e-06 1.839e-04 4.503e-07 4.153e-06
4.976e-03 3.110e-03 3.091e-01 1.746e-01 3.606e-04 5.103e-04 9.746e-06 8.690e-05 1.586e-06 2.892e-06
8.577e-03 5.198e-04 4.663e-01 2.522e-02 7.415e-04 1.787e-04 1.663e-05 1.390e-05 1.507e-06 1.418e-06
8.317e-04 5.360e-03 7.449e-02 3.871e-01 3.849e-04 1.513e-03 3.797e-07 2.041e-04 2.049e-07 4.423e-06
8.604e-03 2.902e-04 4.814e-01 1.279e-02 1.170e-03 2.604e-04 1.737e-05 1.069e-05 1.219e-06 1.041e-06
4.643e-04 5.378e-03 4.248e-02 4.113e-01 1.133e-03 6.601e-04 1.228e-06 2.012e-04 5.685e-07 5.695e-06
8.734e-03 1.069e-04 4.877e-01 5.329e-03 4.790e-04 1.203e-04 1.766e-05 2.893e-06 1.611e-06 3.703e-07
1.710e-04 5.458e-03 1.535e-02 4.340e-01 3.158e-04 9.741e-04 3.413e-07 1.992e-04 2.025e-07 2.524e-06
8.502e-03 5.368e-05 4.875e-01 3.370e-03 1.214e-03 1.922e-04 1.598e-05 1.349e-06 1.243e-06 2.673e-07
8.588e-05 5.314e-03 7.778e-03 4.396e-01 2.941e-04 7.679e-04 0.000e+00 2.217e-04 0.000e+00 2.833e-06
4.799e-03 2.368e-03 3.299e-01 1.556e-01 8.102e-04 4.276e-04 9.681e-06 7.194e-05 1.102e-06 2.677e-06
3.789e-03 2.999e-03 2.776e-01 2.028e-01 6.760e-04 8.615e-04 7.121e-06 9.651e-05 8.063e-07 3.018e-06
4.921e-03 8.005e-02 3.053e-02 4.355e-01 5.921e-04 1.235e-03 5.788e-07 2.717e-04 1.643e-07 3.609e-06
1.281e-01 3.076e-03 4.747e-01 1.079e-02 2.311e-03 3.743e-04 2.488e-05 1.280e-05 1.364e-06 1.089e-06
5.054e-03 5.854e-02 4.127e-02 4.193e-01 5.626e-04 6.858e-04 8.755e-07 2.477e-04 3.284e-07 6.242e-06
9.366e-02 3.159e-03 4.806e-01 1.552e-02 1.232e-03 3.785e-04 2.756e-05 1.630e-05 1.507e-06 1.941e-06
5.016e-03 3.233e-02 7.213e-02 3.912e-01 5.106e-04 8.175e-04 1.261e-06 2.162e-04 2.671e-07 3.707e-06
5.172e-02 3.135e-03 4.711e-01 2.497e-02 1.027e-03 4.561e-04 2.891e-05 2.475e-05 1.238e-06 1.181e-06
4.954e-03 2.117e-02 9.240e-02 3.732e-01 4.197e-04 6.473e-04 1.280e-06 2.084e-04 2.753e-07 3.440e-06
3.387e-02 3.096e-03 4.555e-01 3.792e-02 1.062e-03 3.930e-04 1.807e-05 2.572e-05 1.555e-06 1.242e-06
4.879e-03 1.523e-02 1.228e-01 3.433e-01 1.096e-03 7.219e-04 2.349e-06 1.809e-04 4.113e-07 4.525e-06
2.437e-02 3.049e-03 4.430e-01 5.192e-02 1.354e-03 6.032e-04 1.457e-05 3.294e-05 1.120e-06 1.536e-06
4.856e-03 8.611e-03 1.841e-01 2.917e-01 6.676e-04 8.859e-04 3.341e-06 1.375e-04 6.426e-07 3.934e-06
1.378e-02 3.035e-03 4.068e-01 8.170e-02 1.021e-03 5.189e-04 1.045e-05 4.785e-05 1.010e-06 4.102e-06
4.820e-03 6.296e-03 2.252e-01 2.542e-01 5.055e-04 1.123e-03 4.348e-06 1.233e-04 6.708e-07 3.113e-06
1.007e-02 3.012e-03 3.862e-01 1.044e-01 7.403e-04 1.227e-03 1.303e-05 4.972e-05 1.749e-06 3.025e-06
4.963e-03 5.448e-03 2.393e-01 2.359e-01 1.343e-03 1.060e-03 4.983e-06 1.127e-04 7.499e-07 3.045e-06
8.716e-03 3.102e-03 3.627e-01 1.215e-01 6.751e-04 9.705e-04 1.240e-05 5.650e-05 1.208e-06 3.188e-06
4.832e-03 3.825e-03 2.794e-01 2.023e-01 5.020e-04 6.418e-04 4.708e-06 1.025e-04 5.789e-07 8.872e-06
6.120e-03 3.020e-03 3.360e-01 1.488e-01 1.174e-03 4.697e-04 6.677e-06 7.429e-05 5.924e-07 4.572e-06
4.838e-03 1.722e-03 3.678e-01 1.208e-01 8.451e-04 6.021e-04 6.063e-06 5.689e-05 6.669e-07 5.161e-06
2.755e-03 3.024e-03 2.388e-01 2.343e-01 5.297e-04 5.034e-04 3.490e-06 1.141e-04 5.814e-07 5.256e-06
1.564e-03 3.768e-03 1.495e-01 3.202e-01 6.293e-04 8.242e-04 7.892e-06 1.701e-04 4.186e-06 1.450e-05
6.029e-03 9.776e-04 4.285e-01 6.443e-02 1.092e-03 4.388e-04 1.271e-05 3.450e-05 1.809e-06 2.525e-06
4.879e-03 1.459e-03 3.870e-01 9.937e-02 1.131e-03 5.378e-04 1.048e-05 4.439e-05 1.011e-06 2.049e-06
2.334e-03 3.049e-03 2.205e-01 2.565e-01 7.007e-04 1.923e-03 3.991e-06 1.174e-04 4.372e-07 4.876e-06
4.826e-03 1.063e-03 4.066e-01 8.282e-02 1.590e-03 4.676e-04 1.351e-05 3.622e-05 8.676e-07 1.916e-06
1.701e-03 3.016e-03 1.851e-01 2.858e-01 6.500e-04 6.858e-04 4.241e-06 1.349e-04 6.492e-07 4.121e-06
4.857e-03 7.876e-04 4.314e-01 6.047e-02 2.356e-03 8.434e-04 9.113e-06 2.973e-05 8.979e-07 2.777e-06
1.260e-03 3.036e-03 1.489e-01 3.216e-01 5.070e-04 1.143e-03 2.620e-06 1.510e-04 5.809e-07 3.251e-06
4.859e-03 6.080e-04 4.412e-01 4.951e-02 8.702e-04 2.964e-04 1.101e-05 2.042e-05 1.008e-06 1.795e-06
9.727e-04 3.037e-03 1.254e-01 3.404e-01 8.333e-04 1.404e-03 1.228e-06 1.758e-04 2.928e-07 4.337e-06
4.854e-03 4.437e-04 4.541e-01 3.693e-02 1.058e-03 4.191e-04 1.309e-05 1.829e-05 9.157e-07 1.660e-06
7.100e-04 3.034e-03 9.885e-02 3.681e-01 9.110e-04 1.289e-03 1.315e-06 1.784e-04 2.738e-07 4.950e-06
2.782e-03 1.739e-03 3.131e-01 1.672e-01 1.294e-03 4.702e-04 5.871e-06 8.472e-05 7.897e-07 2.060e-06
4.843e-03 2.935e-04 4.624e-01 2.694e-02 5.455e-04 4.017e-04 1.354e-05 1.151e-05 1.294e-06 1.149e-06
4.696e-04 3.027e-03 7.073e-02 3.893e-01 3.738e-04 7.886e-04 9.230e-07 1.702e-04 1.447e-07 6.884e-06
4.816e-03 1.624e-04 4.835e-01 1.427e-02 5.270e-04 1.815e-04 1.681e-05 5.060e-06 1.726e-06 5.346e-07
2.599e-04 3.010e-03 4.533e-02 4.134e-01 6.705e-04 1.697e-03 4.069e-07 1.950e-04 1.530e-07 4.206e-06
4.831e-03 5.911e-05 4.879e-01 5.581e-03 6.873e-04 2.642e-04 1.262e-05 2.234e-06 1.216e-06 3.471e-07
9.457e-05 3.019e-03 1.755e-02 4.360e-01 1.887e-04 6.446e-04 0.000e+00 1.987e-04 0.000e+00 4.286e-06
4.804e-03 3.033e-05 4.972e-01 3.250e-03 8.487e-04 8.318e-05 1.350e-05 7.794e-07 1.290e-06 2.823e-07
4.853e-05 3.003e-03 9.924e-03 4.408e-01 1.249e-04 7.106e-04 1.117e-07 2.360e-04 6.510e-08 7.391e-06
2.712e-03 1.338e-03 3.341e-01 1.500e-01 1.321e-03 3.938e-04 7.634e-06 6.291e-05 9.276e-07 5.214e-06
2.141e-03 1.695e-03 2.818e-01 1.948e-01 1.128e-03 1.961e-03 6.164e-06 1.050e-04 1.074e-06 9.472e-06
2.809e-03 3.254e-02 4.245e-02 4.121e-01 4.018e-04 1.222e-03 5.595e-07 2.318e-04 2.267e-07 3.444e-06
5.206e-02 1.756e-03 4.791e-01 1.531e-02 6.641e-04 3.384e-04 2.625e-05 1.246e-05 2.060e-06 1.208e-06
2.807e-03 1.809e-02 6.758e-02 3.910e-01 4.138e-04 1.492e-03 5.501e-07 2.001e-04 2.316e-07 4.978e-06
2.895e-02 1.754e-03 4.609e-01 2.842e-02 7.873e-04 4.965e-04 1.961e-05 1.697e-05 1.533e-06 9.901e-07
2.811e-03 1.201e-02 9.611e-02 3.690e-01 6.650e-04 7.692e-04 3.898e-06 1.948e-04 6.580e-07 5.123e-06
1.922e-02 1.757e-03 4.500e-01 4.093e-02 8.588e-04 3.277e-04 1.622e-05 2.530e-05 1.450e-06 1.702e-06
2.712e-03 8.466e-03 1.208e-01 3.421e-01 6.898e-04 1.398e-03 2.669e-06 1.860e-04 3.221e-07 4.813e-06
1.355e-02 1.695e-03 4.447e-01 4.882e-02 5.273e-04 2.862e-04 1.550e-05 3.076e-05 1.480e-06 2.038e-06
2.746e-03 4.869e-03 1.809e-01 2.854e-01 7.194e-04 1.077e-03 3.529e-06 1.398e-04 5.090e-07 7.390e-06
7.791e-03 1.716e-03 4.046e-01 8.664e-02 1.479e-03 4.344e-04 9.140e-06 3.470e-05 6.616e-07 1.359e-06
2.730e-03 3.566e-03 2.173e-01 2.545e-01 6.955e-04 8.695e-04 7.281e-06 1.091e-04 9.809e-07 2.750e-06
5.706e-03 1.706e-03 3.866e-01 1.019e-01 1.042e-03 3.570e-04 9.713e-06 4.820e-05 9.679e-07 2.565e-06
2.743e-03 2.171e-03 2.796e-01 1.979e-01 7.342e-04 9.263e-04 4.180e-06 9.013e-05 6.118e-07 2.939e-06
3.474e-03 1.714e-03 3.344e-01 1.483e-01 1.005e-03 9.053e-04 5.554e-06 6.708e-05 8.799e-07 2.429e-06
2.713e-03 9.655e-04 3.703e-01 1.164e-01 6.757e-04 5.275e-04 9.777e-06 4.995e-05 8.019e-07 1.962e-06
1.545e-03 1.696e-03 2.435e-01 2.299e-01 2.188e-03 1.254e-03 5.351e-06 1.098e-04 7.838e-07 2.630e-06
2.722e-03 8.140e-04 3.878e-01 1.004e-01 1.722e-03 5.872e-04 1.094e-05 4.917e-05 1.157e-06 2.267e-06
1.302e-03 1.701e-03 2.230e-01 2.511e-01 5.117e-04 8.742e-04 4.803e-06 1.192e-04 6.440e-07 2.797e-06
2.703e-03 5.955e-04 4.101e-01 7.970e-02 1.422e-03 4.098e-04 8.263e-06 2.809e-05 8.256e-07 1.602e-06
9.527e-04 1.690e-03 1.922e-01 2.796e-01 7.929e-04 4.378e-04 4.059e-06 1.331e-04 9.665e-07 9.948e-06
2.715e-03 4.403e-04 4.299e-01 6.139e-02 7.083e-04 4.406e-04 1.092e-05 2.526e-05 1.645e-06 2.762e-06
7.044e-04 1.697e-03 1.550e-01 3.138e-01 1.077e-03 5.561e-04 1.573e-06 1.477e-04 3.401e-07 4.193e-06
2.704e-03 3.383e-04 4.428e-01 5.129e-02 8.799e-04 7.053e-04 1.396e-05 1.996e-05 1.074e-06 1.512e-06
5.413e-04 1.690e-03 1.313e-01 3.342e-01 9.635e-04 7.228e-04 2.155e-06 1.557e-04 4.273e-07 2.813e-06
2.724e-03 2.490e-04 4.578e-01 3.790e-02 1.460e-03 3.691e-04 1.249e-05 1.946e-05 1.201e-06 2.508e-06
3.983e-04 1.702e-03 1.028e-01 3.606e-01 4.291e-04 8.251e-04 1.348e-06 1.714e-04 2.932e-07 6.956e-06
1.561e-03 9.756e-04 3.117e-01 1.709e-01 8.271e-04 6.469e-04 5.748e-06 7.371e-05 4.036e-07 2.780e-06
2.705e-03 1.639e-04 4.696e-01 2.567e-02 1.020e-03 6.041e-04 1.310e-05 1.112e-05 1.444e-06 8.300e-07
2.623e-04 1.690e-03 7.752e-02 3.867e-01 9.106e-04 7.662e-04 3.957e-07 1.755e-04 1.631e-07 6.730e-06
2.711e-03 9.144e-05 4.804e-01 1.459e-02 8.862e-04 3.208e-04 1.440e-05 3.559e-06 1.929e-06 5.379e-07
1.463e-04 1.695e-03 4.601e-02 4.109e-01 7.281e-04 1.079e-03 2.251e-07 2.009e-04 1.041e-07 4.057e-06
2.734e-03 3.345e-05 4.904e-01 5.458e-03 1.193e-03 2.858e-04 1.104e-05 2.153e-06 1.259e-06 3.270e-07
5.352e-05 1.709e-03 1.930e-02 4.307e-01 1.038e-03 1.280e-03 0.000e+00 2.027e-04 0.000e+00 4.190e-06
2.693e-03 1.700e-05 4.927e-01 2.792e-03 6.478e-04 1.154e-04 1.821e-05 1.470e-06 9.911e-07 4.327e-07
2.720e-05 1.683e-03 1.102e-02 4.442e-01 2.478e-04 1.086e-03 0.000e+00 2.096e-04 0.000e+00 5.210e-06
1.520e-03 7.500e-04 3.384e-01 1.488e-01 6.453e-04 3.384e-04 5.397e-06 6.136e-05 6.652e-07 3.429e-06
1.200e-03 9.499e-04 2.884e-01 1.906e-01 1.048e-03 1.031e-03 6.171e-06 8.536e-05 6.854e-07 2.431e-06
1.525e-03 2.481e-02 3.056e-02 4.270e-01 3.316e-04 1.005e-03 3.977e-07 2.327e-04 1.999e-07 5.152e-06
3.970e-02 9.533e-04 4.812e-01 1.073e-02 1.349e-03 4.678e-04 2.551e-05 9.919e-06 1.770e-06 8.663e-07
1.573e-03 1.014e-02 6.856e-02 3.908e-01 3.565e-04 1.123e-03 2.897e-07 2.111e-04 1.092e-07 3.522e-06
1.622e-02 9.831e-04 4.689e-01 2.729e-02 1.041e-03 2.792e-04 1.220e-05 1.813e-05 1.203e-06 1.220e-06
1.574e-03 6.728e-03 9.955e-02 3.629e-01 4.847e-04 7.227e-04 6.666e-07 1.663e-04 2.632e-07 6.661e-06
1.076e-02 9.840e-04 4.603e-01 3.647e-02 1.479e-03 5.016e-04 1.290e-05 2.646e-05 1.775e-06 1.775e-06
1.541e-03 4.810e-03 1.239e-01 3.421e-01 4.872e-04 9.230e-04 1.651e-06 1.620e-04 2.455e-07 3.617e-06
7.696e-03 9.629e-04 4.377e-01 5.315e-02 1.292e-03 2.942e-04 1.628e-05 2.919e-05 1.240e-06 1.372e-06
1.544e-03 2.738e-03 1.843e-01 2.864e-01 8.049e-04 1.130e-03 4.978e-06 1.385e-04 8.232e-07 2.737e-06
4.381e-03 9.650e-04 4.108e-01 7.934e-02 1.130e-03 9.030e-04 4.774e-06 3.271e-05 6.291e-07 1.401e-06
1.525e-03 1.992e-03 2.236e-01 2.514e-01 1.214e-03 1.147e-03 6.766e-06 1.109e-04 1.247e-06 6.892e-06
3.187e-03 9.529e-04 3.815e-01 1.013e-01 7.769e-04 6.326e-04 1.679e-05 4.417e-05 4.346e-06 2.106e-06
1.529e-03 1.210e-03 2.877e-01 1.958e-01 4.276e-04 1.090e-03 8.134e-06 9.315e-05 4.206e-06 1.224e-05
1.936e-03 9.555e-04 3.329e-01 1.468e-01 5.721e-04 1.098e-03 9.380e-06 6.588e-05 1.326e-06 4.613e-06
1.519e-03 5.406e-04 3.725e-01 1.179e-01 4.120e-04 3.966e-04 6.690e-06 4.838e-05 5.894e-07 2.504e-06
8.650e-04 9.495e-04 2.490e-01 2.256e-01 5.542e-04 6.274e-04 6.400e-06 1.035e-04 9.343e-07 2.875e-06
1.539e-03 4.603e-04 3.953e-01 9.858e-02 8.046e-04 7.525e-04 6.457e-06 3.795e-05 8.678e-07 2.550e-06
7.365e-04 9.621e-04 2.280e-01 2.450e-01 8.524e-04 8.440e-04 4.062e-06 1.226e-04 6.358e-07 3.010e-06
1.519e-03 3.347e-04 4.114e-01 7.685e-02 1.230e-03 6.534e-04 1.184e-05 3.724e-05 1.355e-06 3.609e-06
5.355e-04 9.496e-04 1.955e-01 2.773e-01 1.193e-03 8.171e-04 3.690e-06 1.213e-04 7.871e-07 3.655e-06
1.527e-03 2.476e-04 4.312e-01 6.120e-02 1.356e-03 8.038e-04 7.185e-06 2.350e-05 5.678e-07 1.740e-06
