#C1_0     C2_0      C1_den    C2_den    dC1_den   dC2_den   C1_sol    C2_sol    dC1_sol   dC2_sol   
1.542e-02 1.693e-02 1.862e-01 2.008e-01 5.275e-04 5.546e-04 1.503e-06 9.498e-05 4.354e-07 3.506e-06 
2.708e-02 9.637e-03 2.249e-01 1.274e-01 1.100e-03 7.449e-04 8.036e-03 6.089e-05 2.685e-05 2.769e-06 
1.525e-02 1.207e-02 2.090e-01 1.736e-01 7.920e-04 4.289e-04 6.361e-05 4.952e-06 2.598e-06 8.809e-07 
1.931e-02 9.528e-03 2.224e-01 1.415e-01 5.392e-04 5.684e-04 2.743e-03 1.828e-05 1.271e-05 1.824e-06 
1.544e-02 9.652e-03 2.160e-01 1.531e-01 9.287e-04 6.269e-04 7.523e-04 8.753e-06 7.605e-06 1.323e-06 
1.544e-02 9.652e-03 2.160e-01 1.531e-01 9.287e-04 6.269e-04 7.523e-04 8.753e-06 7.605e-06 1.323e-06 
1.509e-02 7.445e-03 2.259e-01 1.450e-01 5.762e-04 7.004e-04 2.353e-03 1.637e-05 1.523e-05 1.350e-06 
1.191e-02 9.429e-03 2.082e-01 1.719e-01 5.300e-04 5.296e-04 5.927e-05 1.893e-06 2.292e-06 4.869e-07 
1.512e-02 5.382e-03 2.251e-01 1.335e-01 5.207e-04 5.462e-04 5.073e-03 3.131e-05 1.649e-05 1.694e-06 
8.612e-03 9.453e-03 1.856e-01 1.994e-01 7.414e-04 3.552e-04 2.813e-06 7.710e-05 4.730e-07 1.904e-06 
1.527e-02 4.567e-03 2.239e-01 1.303e-01 5.894e-04 5.557e-04 6.434e-03 4.792e-05 2.529e-05 2.501e-06 
7.307e-03 9.545e-03 1.724e-01 2.051e-01 5.835e-04 6.062e-04 7.439e-07 5.138e-04 1.130e-07 7.089e-06 
1.514e-02 3.336e-03 2.250e-01 1.262e-01 7.499e-04 7.244e-04 8.426e-03 6.930e-05 2.830e-05 1.531e-06 
5.337e-03 9.464e-03 1.625e-01 2.135e-01 7.122e-04 6.365e-04 3.613e-06 1.994e-03 7.250e-07 9.758e-06 
1.514e-02 2.456e-03 2.276e-01 1.238e-01 9.785e-04 5.006e-04 1.017e-02 9.432e-05 3.564e-05 2.468e-06 
3.929e-03 9.465e-03 1.536e-01 2.130e-01 5.416e-04 5.521e-04 1.179e-05 3.570e-03 1.026e-06 1.669e-05 
1.517e-02 1.898e-03 2.218e-01 1.179e-01 7.007e-04 3.285e-04 1.116e-02 1.212e-04 4.362e-05 2.392e-06 
3.037e-03 9.481e-03 1.474e-01 2.113e-01 7.524e-04 6.010e-04 1.381e-05 4.805e-03 1.780e-06 2.364e-05 
1.517e-02 1.387e-03 2.233e-01 1.178e-01 6.263e-04 5.918e-04 1.236e-02 1.516e-04 3.012e-05 5.308e-06 
2.219e-03 9.483e-03 1.453e-01 2.135e-01 6.102e-04 7.921e-04 1.978e-05 5.845e-03 1.735e-06 2.394e-05 
1.515e-02 9.185e-04 2.238e-01 1.182e-01 7.839e-04 3.994e-04 1.335e-02 1.737e-04 5.217e-05 5.234e-06 
1.470e-03 9.472e-03 1.426e-01 2.113e-01 6.850e-04 7.537e-04 2.703e-05 6.981e-03 1.647e-06 5.633e-05 
1.509e-02 5.089e-04 2.067e-01 1.068e-01 1.313e-03 1.021e-03 1.424e-02 2.596e-04 5.133e-05 8.546e-06 
8.142e-04 9.430e-03 1.415e-01 2.139e-01 9.176e-04 8.306e-04 4.664e-05 8.085e-03 2.007e-06 3.991e-05 
1.526e-02 1.867e-04 3.893e-02 1.425e-02 4.262e-04 2.568e-04 1.416e-02 1.365e-04 4.641e-05 2.836e-06 
2.987e-04 9.536e-03 4.819e-02 8.217e-02 4.074e-03 6.187e-03 1.623e-04 8.898e-03 3.468e-06 2.204e-05 
1.507e-02 9.513e-05 3.546e-02 1.282e-02 3.785e-04 2.639e-04 1.393e-02 7.055e-05 4.155e-05 2.969e-06 
1.522e-04 9.418e-03 2.243e-02 4.236e-02 1.644e-04 2.181e-04 9.776e-05 8.690e-03 5.197e-06 4.262e-05 
8.896e-03 1.447e-01 1.575e-02 5.360e-02 2.174e-04 2.819e-04 6.696e-03 1.372e-01 2.323e-05 7.983e-05 
2.315e-01 5.560e-03 5.306e-02 1.370e-02 3.162e-04 2.007e-04 2.246e-01 4.828e-03 9.455e-05 2.436e-05 
9.023e-03 1.045e-01 1.483e-02 5.142e-02 3.058e-04 5.908e-04 6.045e-03 9.597e-02 3.451e-05 8.493e-05 
1.672e-01 5.639e-03 5.329e-02 1.300e-02 3.889e-04 1.673e-04 1.607e-01 4.719e-03 1.069e-04 2.102e-05 
9.090e-03 5.858e-02 9.056e-02 1.873e-01 3.524e-04 6.710e-04 9.383e-04 4.086e-02 1.085e-05 5.924e-05 
9.373e-02 5.681e-03 5.145e-02 1.202e-02 3.088e-04 1.776e-04 8.747e-02 4.309e-03 5.058e-05 2.055e-05 
8.926e-03 3.814e-02 1.170e-01 2.071e-01 4.052e-04 7.086e-04 2.011e-04 2.135e-02 3.610e-06 2.878e-05 
6.103e-02 5.579e-03 1.726e-01 6.135e-02 4.875e-04 3.786e-04 5.207e-02 2.564e-03 1.024e-04 2.541e-05 
8.568e-03 2.675e-02 1.336e-01 2.136e-01 5.882e-04 1.055e-03 5.364e-05 1.182e-02 2.757e-06 3.402e-05 
4.280e-02 5.355e-03 2.104e-01 9.151e-02 5.142e-04 3.138e-04 3.069e-02 7.034e-04 6.177e-05 8.587e-06 
8.755e-03 2.109e-02 1.430e-01 2.134e-01 4.076e-04 6.557e-04 2.559e-05 6.864e-03 2.358e-06 2.722e-05 
3.374e-02 5.472e-03 2.168e-01 1.035e-01 8.121e-04 5.710e-04 2.159e-02 3.285e-04 4.096e-05 4.241e-06 
8.752e-03 1.552e-02 1.587e-01 2.152e-01 6.381e-04 6.592e-04 4.972e-06 2.774e-03 3.722e-07 2.215e-05 
2.483e-02 5.470e-03 2.238e-01 1.158e-01 7.521e-04 5.010e-04 1.325e-02 1.399e-04 3.439e-05 3.686e-06 
8.511e-03 1.112e-02 1.748e-01 2.075e-01 4.196e-04 6.054e-04 1.371e-06 5.372e-04 3.947e-07 7.352e-06 
1.779e-02 5.319e-03 2.276e-01 1.285e-01 4.662e-04 5.529e-04 7.303e-03 5.894e-05 2.920e-05 1.867e-06 
8.832e-03 9.695e-03 1.846e-01 1.984e-01 7.926e-04 7.919e-04 3.315e-06 8.780e-05 6.153e-07 3.151e-06 
1.551e-02 5.520e-03 2.264e-01 1.335e-01 4.554e-04 4.698e-04 5.116e-03 3.295e-05 3.454e-05 1.505e-06 
8.616e-03 6.820e-03 2.077e-01 1.721e-01 1.198e-03 9.856e-04 5.124e-05 3.853e-06 2.018e-06 5.784e-07 
1.091e-02 5.385e-03 2.223e-01 1.468e-01 7.755e-04 6.197e-04 1.852e-03 8.691e-06 1.312e-05 6.794e-07 
8.696e-03 5.435e-03 2.161e-01 1.555e-01 4.841e-04 6.197e-04 5.954e-04 7.419e-06 2.268e-05 8.585e-07 
8.696e-03 5.435e-03 2.161e-01 1.555e-01 4.841e-04 6.197e-04 5.954e-04 7.419e-06 2.268e-05 8.585e-07 
8.505e-03 4.197e-03 2.220e-01 1.477e-01 5.028e-04 5.788e-04 1.632e-03 1.542e-05 1.515e-05 1.263e-06 
6.715e-03 5.316e-03 2.089e-01 1.725e-01 5.036e-04 6.989e-04 6.001e-05 5.202e-06 3.010e-06 8.126e-07 
8.536e-03 3.038e-03 2.235e-01 1.393e-01 8.018e-04 6.354e-04 3.116e-03 2.242e-05 2.170e-05 1.380e-06 
4.860e-03 5.335e-03 1.844e-01 1.960e-01 6.175e-04 3.691e-04 0.000e+00 7.779e-05 0.000e+00 2.397e-06 
8.694e-03 2.600e-03 2.238e-01 1.370e-01 6.929e-04 4.052e-04 3.940e-03 2.709e-05 2.137e-05 2.920e-06 
4.159e-03 5.434e-03 1.774e-01 2.072e-01 3.888e-04 6.943e-04 2.973e-06 3.913e-04 9.635e-07 8.556e-06 
8.590e-03 1.892e-03 2.266e-01 1.341e-01 4.922e-04 4.895e-04 5.005e-03 3.888e-05 1.814e-05 1.401e-06 
3.028e-03 5.369e-03 1.649e-01 2.099e-01 9.530e-04 6.680e-04 8.887e-07 1.263e-03 2.283e-07 6.884e-06 
8.529e-03 1.383e-03 2.251e-01 1.315e-01 7.258e-04 4.757e-04 5.831e-03 4.459e-05 3.964e-05 2.371e-06 
2.213e-03 5.330e-03 1.592e-01 2.104e-01 4.043e-04 7.072e-04 7.105e-06 2.188e-03 8.472e-07 1.386e-05 
8.612e-03 1.078e-03 2.257e-01 1.304e-01 6.679e-04 2.961e-04 6.622e-03 6.002e-05 2.841e-05 2.777e-06 
1.724e-03 5.383e-03 1.549e-01 2.103e-01 0.000e+00 0.000e+00 6.429e-06 2.881e-03 0.000e+00 0.000e+00 
8.681e-03 7.936e-04 2.299e-01 1.316e-01 7.645e-04 4.646e-04 7.195e-03 6.562e-05 2.702e-05 2.862e-06 
1.270e-03 5.426e-03 1.539e-01 2.135e-01 0.000e+00 0.000e+00 9.668e-06 3.553e-03 0.000e+00 0.000e+00 
8.577e-03 5.198e-04 2.261e-01 1.304e-01 5.055e-04 4.138e-04 7.511e-03 8.010e-05 3.206e-05 2.772e-06 
8.317e-04 5.360e-03 1.534e-01 2.145e-01 5.745e-04 5.106e-04 9.536e-06 4.113e-03 7.207e-07 2.290e-05 
8.604e-03 2.902e-04 2.227e-01 1.263e-01 9.337e-04 6.330e-04 8.169e-03 1.140e-04 4.906e-05 2.928e-06 
4.643e-04 5.378e-03 1.514e-01 2.146e-01 4.374e-04 7.935e-04 2.255e-05 4.677e-03 1.640e-06 3.021e-05 
8.734e-03 1.069e-04 3.752e-02 1.509e-02 3.661e-04 2.608e-04 8.100e-03 7.684e-05 3.187e-05 3.629e-06 
1.710e-04 5.458e-03 1.383e-01 1.958e-01 1.500e-03 1.876e-03 5.372e-05 5.233e-03 4.084e-06 1.688e-05 
8.502e-03 5.368e-05 3.492e-02 1.374e-02 2.190e-04 1.669e-04 7.940e-03 3.927e-05 2.438e-05 1.426e-06 
8.588e-05 5.314e-03 2.354e-02 3.985e-02 2.521e-04 3.119e-04 5.879e-05 4.953e-03 2.531e-06 2.279e-05 
4.921e-03 8.005e-02 1.772e-02 5.340e-02 2.460e-04 3.305e-04 3.280e-03 7.397e-02 4.667e-05 1.223e-04 
1.281e-01 3.076e-03 4.926e-02 1.348e-02 3.171e-04 1.338e-04 1.224e-01 2.493e-03 9.534e-05 1.145e-05 
5.054e-03 5.854e-02 6.969e-02 1.592e-01 4.822e-04 1.045e-03 1.792e-03 5.062e-02 1.589e-05 7.725e-05 
9.366e-02 3.159e-03 5.084e-02 1.370e-02 5.094e-04 1.953e-04 8.841e-02 2.421e-03 9.834e-05 1.475e-05 
5.016e-03 3.233e-02 1.120e-01 2.021e-01 5.956e-04 7.990e-04 2.620e-04 2.288e-02 1.259e-05 6.193e-05 
5.172e-02 3.135e-03 6.200e-02 1.738e-02 6.019e-04 2.045e-04 4.708e-02 2.207e-03 5.568e-05 1.791e-05 
4.954e-03 2.117e-02 1.295e-01 2.093e-01 4.880e-04 7.014e-04 6.838e-05 1.236e-02 2.610e-06 3.725e-05 
3.387e-02 3.096e-03 2.105e-01 9.342e-02 8.273e-04 6.033e-04 2.740e-02 5.792e-04 5.950e-05 5.415e-06 
4.879e-03 1.523e-02 1.411e-01 2.136e-01 6.535e-04 6.768e-04 2.501e-05 7.311e-03 1.281e-06 2.661e-05 
2.437e-02 3.049e-03 2.215e-01 1.091e-01 6.451e-04 7.592e-04 1.768e-02 2.425e-04 5.608e-05 6.917e-06 
5.015e-03 1.208e-02 1.510e-01 2.148e-01 5.284e-04 5.782e-04 1.457e-05 4.388e-03 1.906e-06 2.026e-05 
1.933e-02 3.134e-03 2.225e-01 1.162e-01 8.363e-04 4.175e-04 1.261e-02 1.253e-04 2.473e-05 5.281e-06 
4.856e-03 8.611e-03 1.611e-01 2.107e-01 3.346e-04 4.291e-04 2.886e-06 1.840e-03 5.703e-07 1.284e-05 
1.378e-02 3.035e-03 2.240e-01 1.258e-01 4.989e-04 2.722e-04 7.766e-03 6.418e-05 3.151e-05 3.254e-06 
4.820e-03 6.296e-03 1.745e-01 2.052e-01 5.616e-04 8.008e-04 1.797e-06 4.259e-04 5.706e-07 9.347e-06 
1.007e-02 3.012e-03 2.264e-01 1.359e-01 5.662e-04 5.619e-04 4.512e-03 2.311e-05 2.414e-05 1.599e-06 
4.963e-03 5.448e-03 1.863e-01 1.989e-01 5.762e-04 1.130e-03 8.909e-07 7.737e-05 2.819e-07 2.023e-06 
8.716e-03 3.102e-03 2.236e-01 1.394e-01 7.946e-04 5.854e-04 3.189e-03 1.913e-05 1.379e-05 1.064e-06 
4.832e-03 3.825e-03 2.087e-01 1.736e-01 8.790e-04 5.145e-04 5.301e-05 1.857e-06 1.921e-06 3.784e-07 
6.120e-03 3.020e-03 2.222e-01 1.512e-01 6.000e-04 4.336e-04 1.304e-03 9.182e-06 3.732e-05 9.623e-07 
4.976e-03 3.110e-03 2.121e-01 1.559e-01 6.255e-04 5.817e-04 4.724e-04 5.720e-06 4.976e-06 6.856e-07 
4.976e-03 3.110e-03 2.121e-01 1.559e-01 6.255e-04 5.817e-04 4.724e-04 5.720e-06 4.976e-06 6.856e-07 
4.799e-03 2.368e-03 2.187e-01 1.508e-01 1.019e-03 6.301e-04 1.056e-03 8.669e-06 7.008e-06 1.329e-06 
3.789e-03 2.999e-03 2.080e-01 1.720e-01 4.842e-04 3.244e-04 4.318e-05 2.076e-06 1.892e-06 4.755e-07 
4.838e-03 1.722e-03 2.223e-01 1.465e-01 1.606e-03 9.441e-04 1.956e-03 1.243e-05 7.145e-06 1.114e-06 
2.755e-03 3.024e-03 1.858e-01 1.970e-01 9.079e-04 9.409e-04 1.169e-06 6.949e-05 2.853e-07 2.252e-06 
4.879e-03 1.459e-03 2.238e-01 1.423e-01 5.367e-04 4.292e-04 2.348e-03 1.362e-05 1.535e-05 9.001e-07 
2.334e-03 3.049e-03 1.780e-01 2.035e-01 8.354e-04 9.467e-04 2.387e-06 2.798e-04 6.022e-07 4.741e-06 
4.826e-03 1.063e-03 2.243e-01 1.418e-01 5.409e-04 5.875e-04 2.932e-03 1.751e-05 2.998e-05 1.113e-06 
1.701e-03 3.016e-03 1.690e-01 2.084e-01 3.853e-04 2.932e-04 3.291e-06 8.095e-04 6.746e-07 4.622e-06 
4.857e-03 7.876e-04 2.274e-01 1.417e-01 1.015e-03 6.967e-04 3.467e-03 2.396e-05 1.750e-05 2.101e-06 
1.260e-03 3.036e-03 1.623e-01 2.072e-01 5.869e-04 7.514e-04 3.641e-06 1.317e-03 6.509e-07 1.011e-05 
4.859e-03 6.080e-04 2.270e-01 1.414e-01 8.178e-04 6.256e-04 3.773e-03 2.798e-05 2.013e-05 2.419e-06 
9.727e-04 3.037e-03 1.615e-01 2.089e-01 4.376e-04 6.576e-04 4.254e-06 1.685e-03 9.005e-07 1.897e-05 
4.854e-03 4.437e-04 2.284e-01 1.408e-01 7.152e-04 6.234e-04 4.059e-03 3.145e-05 1.609e-05 2.103e-06 
7.100e-04 3.034e-03 1.621e-01 2.118e-01 4.596e-04 3.250e-04 5.874e-06 2.072e-03 9.891e-07 1.521e-05 
4.843e-03 2.935e-04 2.317e-01 1.419e-01 1.095e-03 4.205e-04 4.281e-03 4.545e-05 2.337e-05 2.354e-06 
4.696e-04 3.027e-03 1.599e-01 2.123e-01 4.708e-04 5.472e-04 7.244e-06 2.320e-03 1.021e-06 1.407e-05 
4.816e-03 1.624e-04 1.370e-01 8.178e-02 2.718e-02 1.791e-02 4.485e-03 8.304e-05 2.139e-05 9.978e-06 
2.599e-04 3.010e-03 1.594e-01 2.121e-01 4.639e-04 6.824e-04 7.897e-06 2.626e-03 8.982e-07 1.155e-05 
4.831e-03 5.911e-05 3.673e-02 1.571e-02 2.049e-04 8.201e-05 4.444e-03 4.380e-05 3.056e-05 1.876e-06 
9.457e-05 3.019e-03 1.000e-01 1.364e-01 1.513e-02 1.954e-02 3.418e-05 2.800e-03 5.076e-06 1.531e-05 
4.804e-03 3.033e-05 3.429e-02 1.465e-02 2.432e-04 1.949e-04 4.522e-03 2.488e-05 8.734e-05 4.488e-06 
4.853e-05 3.003e-03 2.475e-02 3.912e-02 2.561e-04 2.324e-04 3.523e-05 2.768e-03 4.528e-06 2.581e-05 
2.785e-03 4.530e-02 6.098e-02 1.334e-01 2.789e-03 5.292e-03 1.417e-03 4.142e-02 2.695e-05 7.752e-05 
7.248e-02 1.741e-03 4.672e-02 1.356e-02 3.363e-04 1.063e-04 6.813e-02 1.319e-03 5.582e-05 1.100e-05 
2.809e-03 3.254e-02 1.052e-01 1.965e-01 4.796e-04 5.490e-04 4.327e-04 2.744e-02 8.854e-06 5.931e-05 
5.206e-02 1.756e-03 5.116e-02 1.474e-02 2.652e-04 1.770e-04 4.827e-02 1.297e-03 7.956e-05 1.482e-05 
2.807e-03 1.809e-02 1.295e-01 2.103e-01 7.087e-04 8.282e-04 8.104e-05 1.313e-02 3.979e-06 3.077e-05 
2.895e-02 1.754e-03 2.081e-01 9.497e-02 7.349e-04 5.085e-04 2.558e-02 5.435e-04 5.269e-05 8.347e-06 
2.811e-03 1.201e-02 1.428e-01 2.138e-01 4.905e-04 7.891e-04 2.287e-05 7.326e-03 1.710e-06 2.463e-05 
1.922e-02 1.757e-03 2.212e-01 1.118e-01 4.958e-04 6.137e-04 1.552e-02 2.126e-04 3.174e-05 5.510e-06 
2.712e-03 8.466e-03 1.523e-01 2.151e-01 5.641e-04 5.219e-04 9.680e-06 4.224e-03 1.316e-06 1.367e-05 
1.355e-02 1.695e-03 2.282e-01 1.243e-01 7.572e-04 3.740e-04 1.016e-02 1.001e-04 2.836e-05 1.414e-06 
2.760e-03 6.648e-03 1.569e-01 2.111e-01 6.298e-04 4.958e-04 5.235e-06 2.653e-03 1.049e-06 2.322e-05 
1.064e-02 1.725e-03 2.239e-01 1.273e-01 6.694e-04 3.301e-04 7.290e-03 6.391e-05 3.646e-05 2.771e-06 
2.746e-03 4.869e-03 1.651e-01 2.086e-01 8.171e-04 5.766e-04 1.759e-06 1.201e-03 4.736e-07 1.470e-05 
7.791e-03 1.716e-03 2.239e-01 1.352e-01 5.177e-04 4.198e-04 4.665e-03 2.663e-05 4.582e-05 2.802e-06 
2.730e-03 3.566e-03 1.788e-01 2.057e-01 2.633e-04 8.443e-04 1.114e-06 3.117e-04 4.079e-07 5.707e-06 
5.706e-03 1.706e-03 2.228e-01 1.413e-01 5.908e-04 4.077e-04 2.727e-03 1.681e-05 2.065e-05 1.669e-06 
2.755e-03 3.024e-03 1.858e-01 1.970e-01 9.079e-04 9.409e-04 1.169e-06 6.949e-05 2.853e-07 2.252e-06 
4.838e-03 1.722e-03 2.223e-01 1.465e-01 1.606e-03 9.441e-04 1.956e-03 1.243e-05 7.145e-06 1.114e-06 
2.743e-03 2.171e-03 2.068e-01 1.731e-01 7.888e-04 7.314e-04 4.912e-05 3.430e-06 1.478e-06 6.063e-07 
3.474e-03 1.714e-03 2.177e-01 1.535e-01 7.697e-04 5.043e-04 8.582e-04 1.078e-05 9.647e-06 2.094e-06 
2.782e-03 1.739e-03 2.135e-01 1.603e-01 1.234e-03 8.068e-04 3.143e-04 3.549e-06 5.050e-06 6.672e-07 
2.782e-03 1.739e-03 2.135e-01 1.603e-01 1.234e-03 8.068e-04 3.143e-04 3.549e-06 5.050e-06 6.672e-07 
2.712e-03 1.338e-03 2.178e-01 1.551e-01 6.710e-04 7.013e-04 6.869e-04 7.071e-06 1.988e-05 7.431e-07 
2.141e-03 1.695e-03 2.052e-01 1.716e-01 4.630e-04 4.463e-04 4.217e-05 3.044e-06 4.409e-06 6.866e-07 
2.713e-03 9.655e-04 2.202e-01 1.510e-01 1.277e-03 4.901e-04 1.183e-03 1.015e-05 8.982e-06 1.291e-06 
1.545e-03 1.696e-03 1.871e-01 1.976e-01 4.593e-04 2.854e-04 1.579e-06 5.647e-05 4.862e-07 2.127e-06 
2.722e-03 8.140e-04 2.216e-01 1.507e-01 9.090e-04 6.239e-04 1.421e-03 9.783e-06 1.010e-05 8.741e-07 
1.302e-03 1.701e-03 1.799e-01 2.019e-01 5.457e-04 6.373e-04 1.526e-06 1.958e-04 4.255e-07 4.788e-06 
2.703e-03 5.955e-04 2.262e-01 1.498e-01 7.713e-04 5.570e-04 1.792e-03 1.743e-05 3.707e-05 4.910e-06 
9.527e-04 1.690e-03 1.737e-01 2.062e-01 5.475e-04 7.126e-04 8.202e-06 5.152e-04 4.280e-06 1.803e-05 
2.715e-03 4.403e-04 2.249e-01 1.496e-01 6.499e-04 5.273e-04 1.965e-03 1.397e-05 2.526e-05 7.292e-07 
7.044e-04 1.697e-03 1.680e-01 2.050e-01 6.428e-04 5.198e-04 1.294e-06 7.969e-04 3.549e-07 1.247e-05 
2.704e-03 3.383e-04 2.277e-01 1.504e-01 0.000e+00 0.000e+00 2.100e-03 1.288e-05 0.000e+00 0.000e+00 
5.413e-04 1.690e-03 1.680e-01 2.089e-01 6.123e-04 5.942e-04 1.782e-06 1.001e-03 4.184e-07 1.564e-05 
2.724e-03 2.490e-04 2.302e-01 1.513e-01 4.916e-04 5.264e-04 2.310e-03 1.688e-05 1.452e-05 1.986e-06 
3.983e-04 1.702e-03 1.654e-01 2.083e-01 5.749e-04 6.951e-04 4.131e-06 1.132e-03 8.466e-07 1.133e-05 
2.705e-03 1.639e-04 2.279e-01 1.496e-01 8.248e-04 5.805e-04 2.478e-03 2.262e-05 3.790e-05 1.154e-06 
2.623e-04 1.690e-03 1.661e-01 2.097e-01 8.497e-04 6.290e-04 3.244e-06 1.310e-03 9.768e-07 1.757e-05 
2.711e-03 9.144e-05 2.284e-01 1.504e-01 7.843e-04 6.300e-04 2.589e-03 2.785e-05 1.364e-05 2.258e-06 
1.463e-04 1.695e-03 1.667e-01 2.114e-01 6.774e-04 3.801e-04 3.965e-06 1.478e-03 4.183e-07 1.067e-05 
2.734e-03 3.345e-05 3.470e-02 1.587e-02 1.765e-04 2.069e-04 2.572e-03 2.443e-05 1.911e-05 8.115e-07 
5.352e-05 1.709e-03 3.602e-02 5.097e-02 1.203e-03 1.662e-03 3.195e-05 1.576e-03 1.741e-06 1.334e-05 
2.693e-03 1.700e-05 3.201e-02 1.375e-02 1.977e-04 1.559e-04 2.482e-03 1.218e-05 1.257e-05 9.793e-07 
2.720e-05 1.683e-03 2.505e-02 3.705e-02 2.178e-04 2.985e-04 1.606e-05 1.574e-03 1.441e-06 1.549e-05 
1.525e-03 2.481e-02 1.074e-01 1.943e-01 7.553e-04 6.187e-04 2.944e-04 2.202e-02 3.560e-06 4.462e-05 
3.970e-02 9.533e-04 4.503e-02 1.418e-02 3.468e-04 1.186e-04 3.690e-02 7.099e-04 7.028e-05 1.085e-05 
1.581e-03 1.832e-02 1.239e-01 2.072e-01 4.144e-04 6.302e-04 1.314e-04 1.546e-02 1.758e-06 3.227e-05 
2.931e-02 9.884e-04 4.975e-02 1.658e-02 2.937e-04 1.664e-04 2.689e-02 7.001e-04 4.200e-05 6.688e-06 
1.573e-03 1.014e-02 1.402e-01 2.123e-01 4.297e-04 7.612e-04 2.968e-05 7.508e-03 1.489e-06 3.480e-05 
1.622e-02 9.831e-04 2.226e-01 1.149e-01 8.304e-04 6.602e-04 1.424e-02 1.853e-04 3.033e-05 3.657e-06 
1.574e-03 6.728e-03 1.511e-01 2.149e-01 6.239e-04 7.978e-04 1.028e-05 4.274e-03 1.157e-06 3.526e-05 
1.076e-02 9.840e-04 2.269e-01 1.265e-01 6.374e-04 3.942e-04 8.755e-03 8.747e-05 6.273e-05 3.785e-06 
1.541e-03 4.810e-03 1.566e-01 2.105e-01 6.563e-04 6.023e-04 6.834e-06 2.541e-03 4.523e-07 1.263e-05 
7.696e-03 9.629e-04 2.294e-01 1.352e-01 6.338e-04 6.949e-04 5.889e-03 4.720e-05 2.624e-05 1.911e-06 
1.564e-03 3.768e-03 1.626e-01 2.107e-01 5.887e-04 5.455e-04 3.481e-06 1.657e-03 6.851e-07 2.312e-05 
6.029e-03 9.776e-04 2.255e-01 1.375e-01 6.786e-04 7.585e-04 4.228e-03 3.105e-05 7.969e-05 3.133e-06 
1.544e-03 2.738e-03 1.689e-01 2.057e-01 4.504e-04 5.328e-04 2.795e-06 7.578e-04 4.371e-07 7.107e-06 
4.381e-03 9.650e-04 2.254e-01 1.434e-01 6.439e-04 3.909e-04 2.733e-03 1.788e-05 1.227e-05 1.429e-06 
1.525e-03 1.992e-03 1.797e-01 2.015e-01 4.624e-04 7.056e-04 1.299e-06 2.313e-04 4.186e-07 5.497e-06 
3.187e-03 9.529e-04 2.219e-01 1.481e-01 7.871e-04 4.868e-04 1.655e-03 8.155e-06 2.296e-05 1.053e-06 
1.545e-03 1.696e-03 1.871e-01 1.976e-01 4.593e-04 2.854e-04 1.579e-06 5.647e-05 4.862e-07 2.127e-06 
2.713e-03 9.655e-04 2.202e-01 1.510e-01 1.277e-03 4.901e-04 1.183e-03 1.015e-05 8.982e-06 1.291e-06 
1.529e-03 1.210e-03 2.070e-01 1.737e-01 7.458e-04 3.948e-04 3.491e-05 3.264e-06 1.898e-06 5.422e-07 
