#C1_0     C2_0      C1_den    C2_den    dC1_den   dC2_den   C1_sol    C2_sol    dC1_sol   dC2_sol   
9.373e-02 4.545e-03 3.812e-01 1.791e-02 1.005e-03 2.369e-04 1.338e-04 3.876e-06 3.345e-06 6.577e-07 
8.926e-03 3.051e-02 1.273e-01 1.853e-01 4.618e-04 6.068e-04 3.060e-04 1.663e-02 5.564e-06 2.617e-05 
6.103e-02 4.463e-03 3.731e-01 2.721e-02 8.425e-04 3.143e-04 1.402e-04 6.089e-06 3.615e-06 5.510e-07 
8.568e-03 2.140e-02 1.455e-01 1.877e-01 3.708e-04 5.415e-04 1.087e-04 9.359e-03 2.800e-06 3.204e-05 
4.280e-02 4.284e-03 3.616e-01 3.589e-02 9.638e-04 3.580e-04 1.437e-04 9.522e-06 4.670e-06 1.470e-06 
8.755e-03 1.687e-02 1.621e-01 1.890e-01 5.312e-04 6.217e-04 5.187e-05 5.772e-03 2.877e-06 2.594e-05 
3.374e-02 4.377e-03 3.548e-01 4.564e-02 6.711e-04 3.169e-04 1.321e-04 1.096e-05 4.395e-06 9.095e-07 
8.752e-03 1.242e-02 1.784e-01 1.811e-01 0.000e+00 0.000e+00 3.478e-05 2.891e-03 0.000e+00 0.000e+00 
2.483e-02 4.376e-03 3.368e-01 5.808e-02 1.015e-03 3.433e-04 1.118e-04 1.981e-05 4.741e-06 1.341e-06 
8.511e-03 8.895e-03 1.976e-01 1.691e-01 6.034e-04 4.972e-04 2.027e-05 1.247e-03 1.579e-06 1.023e-05 
1.779e-02 4.255e-03 3.208e-01 7.572e-02 6.284e-04 3.787e-04 1.049e-04 3.802e-05 2.683e-06 2.293e-06 
8.832e-03 7.756e-03 2.144e-01 1.621e-01 5.904e-04 5.866e-04 1.875e-05 7.687e-04 1.423e-06 9.353e-06 
1.551e-02 4.416e-03 3.082e-01 8.674e-02 7.132e-04 5.843e-04 1.034e-04 4.293e-05 3.408e-06 1.805e-06 
8.616e-03 5.456e-03 2.402e-01 1.408e-01 9.397e-04 5.494e-04 4.219e-05 2.912e-04 2.157e-06 5.831e-06 
1.091e-02 4.308e-03 2.808e-01 1.073e-01 1.080e-03 5.353e-04 6.998e-05 9.878e-05 3.131e-06 4.525e-06 
8.696e-03 4.348e-03 2.623e-01 1.232e-01 1.204e-03 4.402e-04 5.113e-05 1.677e-04 2.640e-06 3.415e-06 
8.696e-03 4.348e-03 2.623e-01 1.232e-01 1.204e-03 4.402e-04 5.113e-05 1.677e-04 2.640e-06 3.415e-06 
8.505e-03 3.358e-03 2.858e-01 1.078e-01 1.186e-03 3.954e-04 6.548e-05 9.760e-05 3.878e-06 3.755e-06 
6.715e-03 4.253e-03 2.421e-01 1.393e-01 5.883e-04 3.516e-04 4.281e-05 2.823e-04 1.309e-06 5.153e-06 
8.536e-03 2.430e-03 3.034e-01 8.416e-02 7.122e-04 3.078e-04 9.075e-05 4.934e-05 3.491e-06 2.816e-06 
4.860e-03 4.268e-03 2.176e-01 1.561e-01 7.912e-04 4.457e-04 2.222e-05 6.397e-04 1.872e-06 1.187e-05 
8.694e-03 2.080e-03 3.182e-01 7.648e-02 1.241e-03 4.893e-04 1.096e-04 2.972e-05 3.495e-06 2.491e-06 
4.159e-03 4.347e-03 2.059e-01 1.630e-01 5.452e-04 6.364e-04 2.906e-05 9.094e-04 2.758e-06 8.497e-06 
8.590e-03 1.514e-03 3.371e-01 5.868e-02 7.946e-04 4.113e-04 1.167e-04 1.994e-05 4.785e-06 1.350e-06 
3.028e-03 4.295e-03 1.934e-01 1.710e-01 6.207e-04 7.673e-04 2.322e-05 1.472e-03 1.383e-06 1.196e-05 
8.529e-03 1.106e-03 3.510e-01 4.521e-02 6.859e-04 3.812e-04 1.313e-04 1.249e-05 3.914e-06 9.568e-07 
2.213e-03 4.264e-03 1.853e-01 1.769e-01 8.482e-04 7.746e-04 2.741e-05 2.029e-03 2.203e-06 1.506e-05 
8.612e-03 8.620e-04 3.554e-01 3.642e-02 8.137e-04 3.053e-04 1.493e-04 1.241e-05 3.905e-06 1.531e-06 
1.724e-03 4.306e-03 1.837e-01 1.794e-01 0.000e+00 0.000e+00 2.865e-05 2.503e-03 0.000e+00 0.000e+00 
8.681e-03 6.349e-04 3.685e-01 2.807e-02 9.002e-04 1.890e-04 1.473e-04 6.648e-06 3.662e-06 1.226e-06 
1.270e-03 4.341e-03 1.770e-01 1.805e-01 4.561e-04 6.038e-04 3.735e-05 2.900e-03 1.490e-06 4.502e-05 
8.577e-03 4.159e-04 3.780e-01 1.757e-02 1.801e-03 3.161e-04 1.391e-04 4.255e-06 4.214e-06 6.732e-07 
8.317e-04 4.288e-03 1.752e-01 1.825e-01 6.628e-04 7.485e-04 4.032e-05 3.361e-03 2.202e-06 1.621e-05 
8.604e-03 2.321e-04 3.885e-01 1.062e-02 1.689e-03 1.980e-04 1.658e-04 2.007e-06 4.215e-06 4.828e-07 
4.643e-04 4.302e-03 1.711e-01 1.823e-01 8.162e-04 5.408e-04 5.429e-05 3.799e-03 2.643e-06 7.686e-06 
8.734e-03 8.548e-05 3.913e-01 3.951e-03 6.771e-04 1.641e-04 1.558e-04 1.056e-06 4.239e-06 3.447e-07 
1.710e-04 4.367e-03 2.739e-02 3.569e-02 3.653e-04 1.758e-04 1.126e-04 3.992e-03 3.814e-06 1.623e-05 
8.502e-03 4.294e-05 3.966e-01 2.039e-03 5.356e-04 5.091e-05 1.706e-04 3.581e-07 3.992e-06 1.160e-07 
8.588e-05 4.251e-03 2.208e-02 2.982e-02 2.418e-04 2.978e-04 6.564e-05 3.933e-03 3.712e-06 2.381e-05 
4.921e-03 6.404e-02 2.164e-02 5.072e-02 1.861e-04 5.116e-04 3.282e-03 5.886e-02 1.233e-05 5.453e-05 
1.281e-01 2.460e-03 3.843e-01 7.542e-03 6.483e-04 1.678e-04 1.721e-04 2.542e-06 2.502e-05 6.284e-07 
5.054e-03 4.683e-02 7.484e-02 1.406e-01 3.279e-04 7.850e-04 2.224e-03 4.078e-02 3.327e-05 7.990e-05 
9.366e-02 2.527e-03 3.900e-01 1.045e-02 1.124e-03 2.068e-04 1.342e-04 2.519e-06 4.577e-06 5.234e-07 
5.016e-03 2.586e-02 1.227e-01 1.830e-01 4.515e-04 9.498e-04 3.575e-04 1.814e-02 7.070e-06 3.651e-05 
5.172e-02 2.508e-03 3.844e-01 1.806e-02 7.542e-04 1.844e-04 1.553e-04 4.430e-06 5.099e-06 6.662e-07 
4.954e-03 1.693e-02 1.416e-01 1.859e-01 5.251e-04 6.244e-04 1.193e-04 9.968e-03 3.761e-06 3.719e-05 
3.387e-02 2.477e-03 3.744e-01 2.648e-02 1.463e-03 1.850e-04 1.329e-04 6.485e-06 2.616e-06 6.026e-07 
4.879e-03 1.218e-02 1.578e-01 1.866e-01 5.776e-04 8.858e-04 6.119e-05 5.891e-03 1.635e-06 1.604e-05 
2.437e-02 2.439e-03 3.616e-01 3.707e-02 5.848e-04 2.788e-04 1.588e-04 1.033e-05 3.976e-06 8.586e-07 
5.015e-03 9.665e-03 1.706e-01 1.836e-01 4.344e-04 6.847e-04 3.095e-05 3.819e-03 1.960e-06 3.587e-05 
1.933e-02 2.508e-03 3.541e-01 4.556e-02 9.728e-04 2.185e-04 1.451e-04 1.593e-05 4.824e-06 1.492e-06 
4.856e-03 6.889e-03 1.867e-01 1.763e-01 5.354e-04 3.458e-04 3.020e-05 2.001e-03 1.500e-06 1.353e-05 
1.378e-02 2.428e-03 3.382e-01 5.956e-02 1.733e-03 5.125e-04 1.276e-04 2.126e-05 4.461e-06 1.581e-06 
4.820e-03 5.037e-03 2.084e-01 1.659e-01 8.886e-04 5.668e-04 2.226e-05 9.542e-04 1.535e-06 6.949e-06 
1.007e-02 2.410e-03 3.200e-01 7.470e-02 1.347e-03 3.627e-04 9.944e-05 3.637e-05 3.432e-06 1.792e-06 
4.963e-03 4.358e-03 2.215e-01 1.591e-01 6.362e-04 3.189e-04 2.773e-05 6.176e-04 1.015e-06 5.954e-06 
8.716e-03 2.481e-03 3.088e-01 8.477e-02 7.338e-04 3.497e-04 9.819e-05 5.209e-05 2.986e-06 2.067e-06 
4.832e-03 3.060e-03 2.479e-01 1.367e-01 0.000e+00 0.000e+00 3.667e-05 2.890e-04 0.000e+00 0.000e+00 
6.120e-03 2.416e-03 2.789e-01 1.043e-01 8.223e-04 3.738e-04 6.473e-05 1.027e-04 4.686e-06 4.563e-06 
4.976e-03 2.488e-03 2.667e-01 1.226e-01 5.634e-04 6.286e-04 5.317e-05 1.570e-04 2.579e-06 5.394e-06 
4.976e-03 2.488e-03 2.667e-01 1.226e-01 5.634e-04 6.286e-04 5.317e-05 1.570e-04 2.579e-06 5.394e-06 
4.799e-03 1.895e-03 2.843e-01 1.064e-01 8.573e-04 4.847e-04 6.415e-05 8.698e-05 2.601e-06 2.329e-06 
3.789e-03 2.400e-03 2.459e-01 1.361e-01 4.663e-04 4.415e-04 4.099e-05 2.624e-04 1.328e-06 5.260e-06 
4.838e-03 1.377e-03 3.094e-01 8.547e-02 6.619e-04 4.231e-04 9.433e-05 4.346e-05 5.578e-06 2.368e-06 
2.755e-03 2.419e-03 2.283e-01 1.532e-01 7.018e-04 4.783e-04 2.582e-05 4.769e-04 4.477e-06 1.167e-05 
4.879e-03 1.167e-03 3.206e-01 7.380e-02 8.307e-04 3.235e-04 9.728e-05 3.679e-05 4.475e-06 2.143e-06 
2.334e-03 2.440e-03 2.193e-01 1.584e-01 3.451e-04 4.744e-04 2.713e-05 6.820e-04 2.181e-06 6.927e-06 
4.826e-03 8.505e-04 3.378e-01 6.036e-02 0.000e+00 0.000e+00 1.192e-04 1.709e-05 0.000e+00 0.000e+00 
1.701e-03 2.413e-03 2.054e-01 1.639e-01 7.136e-04 6.015e-04 2.577e-05 9.807e-04 1.028e-06 8.564e-06 
4.857e-03 6.300e-04 3.470e-01 4.465e-02 1.144e-03 3.372e-04 1.264e-04 1.517e-05 4.085e-06 1.033e-06 
1.260e-03 2.428e-03 2.010e-01 1.700e-01 7.805e-04 8.992e-04 2.308e-05 1.279e-03 1.559e-06 7.812e-06 
4.859e-03 4.864e-04 3.560e-01 3.756e-02 1.014e-03 2.876e-04 1.397e-04 6.292e-06 6.509e-06 6.810e-07 
9.727e-04 2.430e-03 1.930e-01 1.720e-01 1.181e-03 5.258e-04 2.501e-05 1.518e-03 2.773e-06 1.585e-05 
4.854e-03 3.550e-04 3.641e-01 2.730e-02 1.150e-03 3.235e-04 1.380e-04 5.711e-06 4.502e-06 5.039e-07 
7.100e-04 2.427e-03 1.889e-01 1.726e-01 4.771e-04 5.770e-04 2.052e-05 1.745e-03 1.234e-06 1.630e-05 
4.843e-03 2.348e-04 3.730e-01 1.809e-02 0.000e+00 0.000e+00 1.463e-04 1.632e-06 0.000e+00 0.000e+00 
4.696e-04 2.421e-03 1.885e-01 1.750e-01 9.511e-04 7.017e-04 3.361e-05 1.962e-03 2.309e-06 1.133e-05 
4.816e-03 1.299e-04 3.867e-01 1.039e-02 1.140e-03 2.221e-04 1.442e-04 1.576e-06 3.127e-06 3.173e-07 
2.599e-04 2.408e-03 1.854e-01 1.755e-01 8.306e-04 7.622e-04 4.593e-05 2.159e-03 2.906e-06 2.304e-05 
4.831e-03 4.729e-05 3.916e-01 3.883e-03 1.506e-03 6.174e-05 1.562e-04 4.527e-07 5.390e-06 1.474e-07 
9.457e-05 2.416e-03 2.486e-02 2.933e-02 0.000e+00 0.000e+00 6.725e-05 2.259e-03 0.000e+00 0.000e+00 
4.804e-03 2.426e-05 3.985e-01 2.266e-03 1.375e-03 1.116e-04 1.659e-04 7.770e-07 9.031e-06 2.888e-07 
4.853e-05 2.402e-03 2.190e-02 2.793e-02 3.520e-04 2.340e-04 3.532e-05 2.224e-03 4.515e-06 1.798e-05 
2.785e-03 3.624e-02 2.962e-02 5.932e-02 6.220e-04 1.127e-03 1.721e-03 3.293e-02 1.233e-05 6.545e-05 
7.248e-02 1.392e-03 3.947e-01 7.636e-03 9.845e-04 7.909e-05 1.574e-04 3.839e-07 6.389e-06 1.169e-07 
2.809e-03 2.603e-02 1.114e-01 1.741e-01 5.249e-04 4.600e-04 6.131e-04 2.205e-02 1.630e-05 5.116e-05 
5.206e-02 1.405e-03 3.910e-01 1.119e-02 6.801e-04 2.134e-04 1.558e-04 2.613e-06 3.394e-06 6.371e-07 
2.807e-03 1.447e-02 1.410e-01 1.869e-01 5.127e-04 6.773e-04 1.477e-04 1.040e-02 3.827e-06 3.055e-05 
2.895e-02 1.403e-03 3.809e-01 1.770e-02 7.025e-04 2.166e-04 1.490e-04 3.460e-06 7.168e-06 7.297e-07 
2.811e-03 9.609e-03 1.582e-01 1.861e-01 5.817e-04 7.391e-04 6.954e-05 5.972e-03 3.244e-06 1.903e-05 
1.922e-02 1.405e-03 3.725e-01 2.693e-02 4.833e-04 2.020e-04 1.426e-04 7.172e-06 5.555e-06 8.457e-07 
2.712e-03 6.773e-03 1.722e-01 1.840e-01 6.662e-04 8.054e-04 4.513e-05 3.664e-03 2.352e-06 1.271e-05 
1.355e-02 1.356e-03 3.661e-01 3.617e-02 9.069e-04 3.112e-04 1.500e-04 8.578e-06 5.036e-06 7.651e-07 
2.760e-03 5.318e-03 1.829e-01 1.804e-01 5.322e-04 4.133e-04 2.681e-05 2.377e-03 2.668e-06 1.724e-05 
1.064e-02 1.380e-03 3.572e-01 4.622e-02 1.219e-03 3.639e-04 1.271e-04 1.067e-05 3.927e-06 7.814e-07 
2.746e-03 3.895e-03 1.966e-01 1.705e-01 5.983e-04 3.387e-04 1.771e-05 1.390e-03 1.132e-06 2.381e-05 
7.791e-03 1.373e-03 3.378e-01 5.721e-02 6.484e-04 5.217e-04 1.062e-04 2.037e-05 5.259e-06 1.612e-06 
2.730e-03 2.853e-03 2.142e-01 1.595e-01 4.747e-04 4.767e-04 2.985e-05 7.331e-04 1.557e-06 8.930e-06 
5.706e-03 1.365e-03 3.202e-01 7.423e-02 5.787e-04 5.402e-04 1.166e-04 4.200e-05 5.752e-06 2.614e-06 
2.755e-03 2.419e-03 2.283e-01 1.532e-01 7.018e-04 4.783e-04 2.582e-05 4.769e-04 4.477e-06 1.167e-05 
4.838e-03 1.377e-03 3.094e-01 8.547e-02 6.619e-04 4.231e-04 9.433e-05 4.346e-05 5.578e-06 2.368e-06 
2.743e-03 1.737e-03 2.471e-01 1.335e-01 5.363e-04 4.910e-04 4.255e-05 2.289e-04 3.375e-06 8.713e-06 
3.474e-03 1.371e-03 2.845e-01 1.040e-01 1.197e-03 3.855e-04 8.205e-05 9.497e-05 3.342e-06 3.685e-06 
2.782e-03 1.391e-03 2.647e-01 1.196e-01 0.000e+00 0.000e+00 5.317e-05 1.497e-04 0.000e+00 0.000e+00 
2.782e-03 1.391e-03 2.647e-01 1.196e-01 0.000e+00 0.000e+00 5.317e-05 1.497e-04 0.000e+00 0.000e+00 
2.712e-03 1.071e-03 2.855e-01 1.038e-01 1.021e-03 3.930e-04 7.443e-05 9.591e-05 5.028e-06 3.414e-06 
2.141e-03 1.356e-03 2.504e-01 1.304e-01 0.000e+00 0.000e+00 3.211e-05 2.189e-04 0.000e+00 0.000e+00 
2.713e-03 7.724e-04 3.076e-01 8.470e-02 8.149e-04 3.717e-04 9.789e-05 4.716e-05 2.426e-06 1.861e-06 
1.545e-03 1.357e-03 2.338e-01 1.448e-01 6.015e-04 3.098e-04 3.598e-05 3.812e-04 2.228e-06 5.386e-06 
2.722e-03 6.512e-04 3.177e-01 7.471e-02 7.190e-04 3.833e-04 1.077e-04 3.309e-05 2.387e-06 1.220e-06 
1.302e-03 1.361e-03 2.270e-01 1.489e-01 5.218e-04 5.029e-04 2.338e-05 4.766e-04 1.351e-06 4.628e-06 
2.703e-03 4.764e-04 3.372e-01 5.920e-02 9.487e-04 3.632e-04 1.106e-04 1.854e-05 1.016e-05 1.803e-06 
9.527e-04 1.352e-03 2.185e-01 1.570e-01 6.235e-04 5.761e-04 3.631e-05 6.488e-04 2.512e-06 1.911e-05 
2.715e-03 3.522e-04 3.484e-01 4.642e-02 8.128e-04 5.443e-04 1.260e-04 1.310e-05 5.610e-06 1.061e-06 
7.044e-04 1.358e-03 2.117e-01 1.613e-01 8.622e-04 4.603e-04 3.010e-05 7.901e-04 2.549e-06 7.418e-06 
2.704e-03 2.706e-04 3.552e-01 3.579e-02 0.000e+00 0.000e+00 1.363e-04 1.251e-05 0.000e+00 0.000e+00 
5.413e-04 1.352e-03 2.105e-01 1.643e-01 0.000e+00 0.000e+00 2.276e-05 9.111e-04 0.000e+00 0.000e+00 
2.724e-03 1.992e-04 3.689e-01 2.863e-02 8.406e-04 3.127e-04 1.527e-04 7.445e-06 5.655e-06 1.819e-06 
3.983e-04 1.362e-03 2.069e-01 1.657e-01 8.158e-04 6.164e-04 3.010e-05 1.054e-03 3.360e-06 1.037e-05 
2.705e-03 1.311e-04 3.771e-01 1.844e-02 1.095e-03 2.383e-04 1.547e-04 5.809e-06 3.798e-06 1.023e-06 
2.623e-04 1.352e-03 2.039e-01 1.683e-01 3.373e-04 6.494e-04 2.721e-05 1.160e-03 1.883e-06 1.818e-05 
2.711e-03 7.316e-05 3.859e-01 1.033e-02 9.731e-04 1.984e-04 1.352e-04 2.641e-06 5.070e-06 5.918e-07 
1.463e-04 1.356e-03 2.057e-01 1.689e-01 0.000e+00 0.000e+00 3.212e-05 1.247e-03 0.000e+00 0.000e+00 
2.734e-03 2.676e-05 3.926e-01 4.212e-03 1.220e-03 1.979e-04 1.595e-04 4.559e-07 3.868e-06 1.552e-07 
5.352e-05 1.367e-03 2.466e-02 2.587e-02 1.777e-04 2.663e-04 4.230e-05 1.283e-03 2.098e-06 1.108e-05 
2.693e-03 1.360e-05 3.926e-01 2.089e-03 7.290e-04 6.147e-05 1.525e-04 4.176e-07 3.894e-06 2.149e-07 
2.720e-05 1.346e-03 2.041e-02 2.458e-02 3.323e-04 2.969e-04 2.544e-05 1.234e-03 2.614e-06 1.295e-05 
1.525e-03 1.985e-02 1.156e-01 1.713e-01 7.203e-04 5.018e-04 4.932e-04 1.787e-02 9.636e-06 3.768e-05 
3.970e-02 7.627e-04 3.941e-01 7.335e-03 5.115e-04 1.901e-04 1.577e-04 1.730e-06 3.956e-06 3.316e-07 
1.581e-03 1.465e-02 1.342e-01 1.829e-01 0.000e+00 0.000e+00 2.115e-04 1.247e-02 0.000e+00 0.000e+00 
2.931e-02 7.907e-04 3.890e-01 1.019e-02 5.917e-04 1.642e-04 1.482e-04 1.393e-06 3.303e-06 2.876e-07 
1.573e-03 8.110e-03 1.570e-01 1.849e-01 7.285e-04 6.241e-04 7.232e-05 6.109e-03 2.338e-06 2.126e-05 
1.622e-02 7.864e-04 3.792e-01 1.897e-02 8.229e-04 3.257e-04 1.631e-04 4.979e-06 6.034e-06 6.701e-07 
1.574e-03 5.382e-03 1.682e-01 1.801e-01 7.940e-04 1.155e-03 3.747e-05 3.546e-03 2.187e-06 3.005e-05 
1.076e-02 7.872e-04 3.737e-01 2.700e-02 1.125e-03 2.341e-04 1.446e-04 7.059e-06 5.637e-06 1.398e-06 
1.541e-03 3.848e-03 1.796e-01 1.758e-01 5.034e-04 4.500e-04 2.932e-05 2.256e-03 1.431e-06 1.243e-05 
7.696e-03 7.703e-04 3.598e-01 3.657e-02 1.868e-03 1.512e-04 1.468e-04 9.194e-06 3.961e-06 9.493e-07 
1.564e-03 3.014e-03 1.941e-01 1.720e-01 8.082e-04 5.734e-04 2.546e-05 1.568e-03 4.588e-06 2.283e-05 
6.029e-03 7.821e-04 3.472e-01 4.647e-02 0.000e+00 0.000e+00 1.325e-04 1.075e-05 0.000e+00 0.000e+00 
1.544e-03 2.190e-03 2.086e-01 1.647e-01 7.199e-04 4.822e-04 2.517e-05 9.396e-04 1.592e-06 7.691e-06 
4.381e-03 7.720e-04 3.332e-01 5.873e-02 5.956e-04 4.033e-04 1.107e-04 2.310e-05 4.255e-06 1.159e-06 
1.525e-03 1.593e-03 2.233e-01 1.526e-01 9.021e-04 3.698e-04 1.911e-05 5.214e-04 2.261e-06 1.791e-05 
3.187e-03 7.623e-04 3.150e-01 7.368e-02 5.512e-04 4.881e-04 1.128e-04 3.437e-05 9.009e-06 2.206e-06 
1.545e-03 1.357e-03 2.338e-01 1.448e-01 6.015e-04 3.098e-04 3.598e-05 3.812e-04 2.228e-06 5.386e-06 
2.713e-03 7.724e-04 3.076e-01 8.470e-02 8.149e-04 3.717e-04 9.789e-05 4.716e-05 2.426e-06 1.861e-06 
1.529e-03 9.682e-04 2.561e-01 1.289e-01 8.726e-04 6.189e-04 3.792e-05 1.926e-04 2.428e-06 1.214e-05 
